.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat
unraveledlitterpowerably@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,23,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-09-21,2021-09-21 19:27:01 CDT,GMT-05:00,1632270421112,Completed,2021-09-21,2021-09-21 20:11:52 CDT,1632273112374,2,set_3,23,9,Not at all,Moderately,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-09-22,2021-09-22 19:46:00 CDT,GMT-05:00,1632357960159,Completed,2021-09-22,2021-09-22 19:47:17 CDT,1632358037898,1,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Very much so,No,No,0,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-09-23,2021-09-23 20:22:00 CDT,GMT-05:00,1632446520182,Completed,2021-09-23,2021-09-23 20:23:52 CDT,1632446632213,1,set_4,23,9,Not at all,Moderately,A little,Not at all,A little,Moderately,Not at all,A little,Not at all,A little,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
unraveledlitterpowerably@timestudy_com/2021-09-24/phone_promptresponse_clean_2021-09-24.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2021-09-24,2021-09-24 19:33:00 CDT,GMT-05:00,1632529980205,Completed,2021-09-24,2021-09-24 19:56:07 CDT,1632531367160,2,set_1,25,9,Not at all,Moderately,A little,A little,A little,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2021-09-25,2021-09-25 19:44:00 CDT,GMT-05:00,1632617040176,Completed,2021-09-25,2021-09-25 19:45:31 CDT,1632617131691,1,set_3,23,9,Not at all,A little,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2021-09-26,2021-09-26 19:24:00 CDT,GMT-05:00,1632702240247,Completed,2021-09-26,2021-09-26 19:33:57 CDT,1632702837226,2,set_4,48,9,A little,Moderately,A little,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,A little,Not at all,A little,Moderately,No,No,0,,,,,,,,Not really,No and I didn't have a goal,,,,Sort of,Maybe,Sort of,Yes,A little,Moderately,I am not experiencing viral symptoms,0 days,2 days,Less,A lot more,A lot less,Moderate,Moderate,A little bit,Quite a bit,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-09-27,2021-09-27 20:38:00 CDT,GMT-05:00,1632793080177,Completed,2021-09-27,2021-09-27 20:50:07 CDT,1632793807050,2,set_1,24,9,Not at all,Moderately,A little,Quite a bit,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,A little,Very much so,No,No,0,,,,Very much so,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2021-09-28,2021-09-28 21:16:00 CDT,GMT-05:00,1632881760174,Completed,2021-09-28,2021-09-28 21:19:06 CDT,1632881946638,1,set_1,25,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,Very much so,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-09-29,2021-09-29 20:45:00 CDT,GMT-05:00,1632966300183,Completed,2021-09-29,2021-09-29 20:46:27 CDT,1632966387042,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-09-30,2021-09-30 20:21:01 CDT,GMT-05:00,1633051261906,Completed,2021-09-30,2021-09-30 20:22:17 CDT,1633051337364,1,set_4,24,9,A little,Moderately,Not at all,Quite a bit,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-01,2021-10-01 20:11:00 CDT,GMT-05:00,1633137060205,Completed,2021-10-01,2021-10-01 20:12:39 CDT,1633137159120,1,set_2,23,9,A little,Moderately,Quite a bit,Not at all,A little,A little,A little,Not at all,Not at all,A little,Moderately,Quite a bit,A little,A little,No,No,0,,,,,,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-02,2021-10-02 20:38:00 CDT,GMT-05:00,1633225080141,Completed,2021-10-02,2021-10-02 20:39:15 CDT,1633225155331,1,set_3,23,9,Quite a bit,Not at all,Quite a bit,Not at all,Not at all,A little,A little,A little,Not at all,Moderately,Quite a bit,A little,A little,Moderately,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-10-03,2021-10-03 19:44:00 CDT,GMT-05:00,1633308240155,Completed,2021-10-03,2021-10-03 20:12:02 CDT,1633309922627,2,set_1,49,9,A little,Moderately,Quite a bit,Not at all,A little,Moderately,A little,A little,A little,A little,Quite a bit,Not at all,A little,A little,No,No,0,,,,Quite a bit,Probably will,Sort of,but I had a goal,Not really,Maybe,,,,Sort of,Maybe,Sort of,Sort of,Not at all,Moderately,I am not experiencing viral symptoms,0 days,2 days,Less,A lot more,Neither more nor less,Moderate,Quite a bit,A little bit,,,
unraveledlitterpowerably@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-04,2021-10-04 20:11:00 CDT,GMT-05:00,1633396260176,Completed,2021-10-04,2021-10-04 20:18:07 CDT,1633396687580,2,set_3,24,9,Not at all,A little,Moderately,Not at all,A little,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Very much so,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-05,2021-10-05 20:36:00 CDT,GMT-05:00,1633484160215,Completed,2021-10-05,2021-10-05 20:39:01 CDT,1633484341392,1,set_3,23,9,Not at all,Moderately,Moderately,Not at all,A little,A little,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-10-06,2021-10-06 19:32:00 CDT,GMT-05:00,1633566720277,Completed,2021-10-06,2021-10-06 19:38:58 CDT,1633567138918,2,set_2,24,9,Not at all,Quite a bit,A little,A little,A little,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,Quite a bit,Probably will,Not thought about it,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,22,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2021-10-07,2021-10-07 21:41:00 CDT,GMT-05:00,1633660860174,Completed,2021-10-07,2021-10-07 21:52:03 CDT,1633661523560,2,set_1,24,9,Not at all,Quite a bit,A little,Extremely,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,18,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-10-08,2021-10-08 20:20:00 CDT,GMT-05:00,1633742400959,Completed,2021-10-08,2021-10-08 20:58:15 CDT,1633744695729,2,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-10-09,2021-10-09 20:17:57 CDT,GMT-05:00,1633828677137,Completed,2021-10-09,2021-10-09 20:19:36 CDT,1633828776132,1,set_1,24,9,A little,A little,A little,Not at all,A little,A little,Not at all,A little,Not at all,Moderately,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-10-10,2021-10-10 20:45:02 CDT,GMT-05:00,1633916702647,Completed,2021-10-10,2021-10-10 21:06:50 CDT,1633918010906,2,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Moderately,Very much so,No,No,0,Quite a bit,Probably will,Yes,,,,,Sort of,Maybe,,,,Sort of,Yes,Not really,Yes,Quite a bit,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,A lot more,Moderate,Quite a bit,,,,
unraveledlitterpowerably@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-10-11,2021-10-11 20:45:00 CDT,GMT-05:00,1634003100208,Completed,2021-10-11,2021-10-11 20:46:18 CDT,1634003178654,1,set_1,24,9,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will not,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-12,2021-10-12 20:42:00 CDT,GMT-05:00,1634089320207,Completed,2021-10-12,2021-10-12 20:45:22 CDT,1634089522538,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-13,2021-10-13 20:21:00 CDT,GMT-05:00,1634174460291,Completed,2021-10-13,2021-10-13 20:23:51 CDT,1634174631644,1,set_3,23,9,Not at all,Moderately,A little,A little,Moderately,A little,A little,Not at all,Not at all,A little,A little,A little,A little,Moderately,Not sure,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,18,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-10-14,2021-10-14 19:49:00 CDT,GMT-05:00,1634258940239,Completed,2021-10-14,2021-10-14 19:51:15 CDT,1634259075778,1,set_1,24,9,A little,Moderately,Moderately,Not at all,A little,A little,A little,Not at all,Not at all,A little,Quite a bit,Not at all,Not at all,Moderately,Yes,No,0,,,,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-15,2021-10-15 20:49:02 CDT,GMT-05:00,1634348942688,Completed,2021-10-15,2021-10-15 21:01:35 CDT,1634349695220,2,set_3,23,9,A little,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,A little,Not at all,A little,Moderately,A little,Not at all,Not at all,Moderately,Yes,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-16,2021-10-16 20:28:00 CDT,GMT-05:00,1634434080900,Completed,2021-10-16,2021-10-16 20:32:36 CDT,1634434356666,1,set_3,23,9,A little,Moderately,Not at all,Moderately,A little,Moderately,A little,Not at all,Not at all,A little,A little,Not at all,Not at all,Quite a bit,Yes,No,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-17,2021-10-17 20:31:02 CDT,GMT-05:00,1634520662192,Completed,2021-10-17,2021-10-17 20:35:07 CDT,1634520907067,1,set_1,49,9,A little,Not at all,Quite a bit,A little,A little,Quite a bit,A little,Not at all,Not at all,A little,A little,A little,A little,A little,Yes,No,0,,,,A little,Probably will not,Not really,but I had a goal,Not really,Yes,,,,Sort of,Maybe,Sort of,Not really,Not at all,Moderately,I am currently experiencing mild-moderate viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit,,,,
unraveledlitterpowerably@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-10-18,2021-10-18 19:48:00 CDT,GMT-05:00,1634604480255,Completed,2021-10-18,2021-10-18 19:54:58 CDT,1634604898045,2,set_3,23,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Very much so,No,No,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-10-19,2021-10-19 19:13:00 CDT,GMT-05:00,1634688780597,Completed,2021-10-19,2021-10-19 19:17:21 CDT,1634689041858,1,set_1,24,9,Not at all,Moderately,Moderately,Moderately,A little,A little,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Very much so,Not sure,No,0,,,,A little,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-10-20,2021-10-20 19:38:01 CDT,GMT-05:00,1634776681707,Completed,2021-10-20,2021-10-20 19:46:27 CDT,1634777187639,2,set_1,24,9,Not at all,Moderately,A little,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Moderately,A little,A little,Not at all,Moderately,Not sure,No,0,,,,A little,Probably will not,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2021-10-21,2021-10-21 19:10:00 CDT,GMT-05:00,1634861400286,Completed,2021-10-21,2021-10-21 19:12:45 CDT,1634861565807,1,set_4,23,9,A little,Moderately,Moderately,A little,A little,A little,A little,A little,Not at all,A little,Moderately,Not at all,Not at all,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-10-22,2021-10-22 20:46:00 CDT,GMT-05:00,1634953560201,Completed,2021-10-22,2021-10-22 21:09:55 CDT,1634954995275,2,set_1,26,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,Somewhat,,,
unraveledlitterpowerably@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2021-10-23,2021-10-23 20:45:00 CDT,GMT-05:00,1635039900176,Completed,2021-10-23,2021-10-23 20:46:15 CDT,1635039975386,1,set_1,24,9,A little,Moderately,A little,A little,Moderately,Moderately,A little,A little,Not at all,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2021-10-24,2021-10-24 19:30:01 CDT,GMT-05:00,1635121801466,Completed,2021-10-24,2021-10-24 19:38:39 CDT,1635122319025,2,set_3,48,9,A little,Moderately,Moderately,A little,A little,A little,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Moderately,No,No,0,A little,Probably will not,Not really,,,,,Sort of,Maybe,,,,Sort of,Maybe,Not really,Sort of,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,Neither more nor less,Moderate,Moderate,,,,
unraveledlitterpowerably@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-25,2021-10-25 20:44:00 CDT,GMT-05:00,1635212640260,Completed,2021-10-25,2021-10-25 20:57:29 CDT,1635213449900,2,set_3,24,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,No,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-26,2021-10-26 20:40:00 CDT,GMT-05:00,1635298800191,Completed,2021-10-26,2021-10-26 20:41:44 CDT,1635298904594,1,set_4,24,9,Not at all,Moderately,A little,Moderately,A little,Not at all,Not at all,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2021-10-27,2021-10-27 19:30:00 CDT,GMT-05:00,1635381000218,Completed,2021-10-27,2021-10-27 19:31:58 CDT,1635381118798,1,set_4,23,9,A little,Moderately,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
unraveledlitterpowerably@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-28,2021-10-28 20:10:00 CDT,GMT-05:00,1635469800236,Completed,2021-10-28,2021-10-28 20:53:22 CDT,1635472402022,2,set_4,23,9,Not at all,Extremely,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-29,2021-10-29 20:27:00 CDT,GMT-05:00,1635557220254,Completed,2021-10-29,2021-10-29 20:28:46 CDT,1635557326045,1,set_3,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-30,2021-10-30 20:10:01 CDT,GMT-05:00,1635642601825,Completed,2021-10-30,2021-10-30 20:23:11 CDT,1635643391848,2,set_3,23,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Moderately,No,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2021-10-31,2021-10-31 20:37:01 CDT,GMT-05:00,1635730621252,Completed,2021-10-31,2021-10-31 20:40:04 CDT,1635730804013,1,set_2,47,9,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Sort of,Maybe,Quite a bit,Definitely will,Yes,Sort of,Maybe,Yes,Yes,Not at all,A little,I am not experiencing viral symptoms,1 day,0 days,A lot less,A lot more,More,Moderate,Moderate,,,,
