.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x33_goal_sed,x36_goal_eat,x29_wgoal_sleep,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
sharpnessnextpouch@timestudy_com/2020-05-01/phone_promptresponse_clean_2020-05-01.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-05-01,2020-05-01 21:45:00 PDT,GMT-07:00,1588394700130,Completed,2020-05-01,2020-05-01 21:45:59 PDT,1588394759216,1,set_2,24,7,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-02/phone_promptresponse_clean_2020-05-02.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2020-05-02,2020-05-02 22:10:00 PDT,GMT-07:00,1588482600267,Completed,2020-05-02,2020-05-02 22:11:06 PDT,1588482666683,1,set_1,25,7,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-03/phone_promptresponse_clean_2020-05-03.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2020-05-03,2020-05-03 22:12:00 PDT,GMT-07:00,1588569120101,Completed,2020-05-03,2020-05-03 22:13:34 PDT,1588569214179,1,set_2,31,7,Not at all,Extremely,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-04/phone_promptresponse_clean_2020-05-04.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-04,2020-05-04 21:46:00 PDT,GMT-07:00,1588653960128,Completed,2020-05-04,2020-05-04 21:47:05 PDT,1588654025277,1,set_1,25,7,Not at all,Extremely,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-05/phone_promptresponse_clean_2020-05-05.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-05,2020-05-05 21:39:00 PDT,GMT-07:00,1588739940098,NeverStarted,,,,,set_4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-06/phone_promptresponse_clean_2020-05-06.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-05-06,2020-05-06 22:36:00 PDT,GMT-07:00,1588829760099,Completed,2020-05-06,2020-05-06 22:37:26 PDT,1588829846259,1,set_1,25,7,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-07/phone_promptresponse_clean_2020-05-07.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-07,2020-05-07 21:32:00 PDT,GMT-07:00,1588912320091,Completed,2020-05-07,2020-05-07 21:34:14 PDT,1588912454396,1,set_4,24,7,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Moderately,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-08/phone_promptresponse_clean_2020-05-08.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-08,2020-05-08 21:34:00 PDT,GMT-07:00,1588998840148,Completed,2020-05-08,2020-05-08 21:35:08 PDT,1588998908258,1,set_4,24,7,A little,Quite a bit,Not at all,Extremely,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Moderately,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-09/phone_promptresponse_clean_2020-05-09.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-05-09,2020-05-09 22:27:00 PDT,GMT-07:00,1589088420107,Completed,2020-05-09,2020-05-09 22:28:00 PDT,1589088480822,1,set_1,25,7,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-10/phone_promptresponse_clean_2020-05-10.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-10,2020-05-10 21:41:00 PDT,GMT-07:00,1589172060192,Completed,2020-05-10,2020-05-10 21:42:28 PDT,1589172148240,1,set_3,29,7,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,Very much so,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-11/phone_promptresponse_clean_2020-05-11.csv,23,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-05-11,2020-05-11 22:27:00 PDT,GMT-07:00,1589261220136,Completed,2020-05-11,2020-05-11 22:28:13 PDT,1589261293607,1,set_4,24,7,A little,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-12/phone_promptresponse_clean_2020-05-12.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,22,23,2020-05-12,2020-05-12 22:23:00 PDT,GMT-07:00,1589347380130,Completed,2020-05-12,2020-05-12 22:24:13 PDT,1589347453396,1,set_1,25,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-13/phone_promptresponse_clean_2020-05-13.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-13,2020-05-13 21:40:00 PDT,GMT-07:00,1589431200111,Completed,2020-05-13,2020-05-13 21:40:55 PDT,1589431255709,1,set_2,24,8,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-14/phone_promptresponse_clean_2020-05-14.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2020-05-14,2020-05-14 22:14:00 PDT,GMT-07:00,1589519640116,Completed,2020-05-14,2020-05-14 22:15:23 PDT,1589519723431,1,set_3,22,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-15/phone_promptresponse_clean_2020-05-15.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,22,23,2020-05-15,2020-05-15 22:12:00 PDT,GMT-07:00,1589605920186,Completed,2020-05-15,2020-05-15 22:13:07 PDT,1589605987863,1,set_3,22,8,Not at all,Extremely,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-16/phone_promptresponse_clean_2020-05-16.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-05-16,2020-05-16 21:45:00 PDT,GMT-07:00,1589690700163,Completed,2020-05-16,2020-05-16 21:46:11 PDT,1589690771267,1,set_3,22,8,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-17/phone_promptresponse_clean_2020-05-17.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-05-17,2020-05-17 21:46:00 PDT,GMT-07:00,1589777160131,Completed,2020-05-17,2020-05-17 21:51:52 PDT,1589777512077,2,set_2,47,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,More,More,Neither more nor less,Moderate,Moderate,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-18/phone_promptresponse_clean_2020-05-18.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-18,2020-05-18 21:43:00 PDT,GMT-07:00,1589863380109,Completed,2020-05-18,2020-05-18 21:46:21 PDT,1589863581436,1,set_4,24,8,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-19/phone_promptresponse_clean_2020-05-19.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-19,2020-05-19 21:17:00 PDT,GMT-07:00,1589948220185,Completed,2020-05-19,2020-05-19 21:18:21 PDT,1589948301370,1,set_4,24,8,Not at all,Extremely,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-20/phone_promptresponse_clean_2020-05-20.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-20,2020-05-20 21:37:00 PDT,GMT-07:00,1590035820167,Completed,2020-05-20,2020-05-20 21:38:57 PDT,1590035937968,1,set_4,24,8,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-21/phone_promptresponse_clean_2020-05-21.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-21,2020-05-21 21:43:00 PDT,GMT-07:00,1590122580181,Completed,2020-05-21,2020-05-21 21:44:19 PDT,1590122659697,1,set_3,22,8,Not at all,Extremely,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-22/phone_promptresponse_clean_2020-05-22.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-22,2020-05-22 21:22:00 PDT,GMT-07:00,1590207720148,Completed,2020-05-22,2020-05-22 21:23:30 PDT,1590207810654,1,set_4,24,8,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-23/phone_promptresponse_clean_2020-05-23.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-23,2020-05-23 21:15:00 PDT,GMT-07:00,1590293700163,Completed,2020-05-23,2020-05-23 21:16:10 PDT,1590293770048,1,set_1,25,8,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-24/phone_promptresponse_clean_2020-05-24.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-24,2020-05-24 21:31:00 PDT,GMT-07:00,1590381060152,Completed,2020-05-24,2020-05-24 21:43:29 PDT,1590381809089,2,set_1,48,8,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,Yes,Yes,Yes,Sort of,Yes,Yes,0 days,0 days,More,More,Neither more nor less,Moderate,Moderate,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-25/phone_promptresponse_clean_2020-05-25.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-25,2020-05-25 21:28:00 PDT,GMT-07:00,1590467280136,Completed,2020-05-25,2020-05-25 21:30:08 PDT,1590467408481,1,set_1,25,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-26/phone_promptresponse_clean_2020-05-26.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-26,2020-05-26 21:35:00 PDT,GMT-07:00,1590554100085,Completed,2020-05-26,2020-05-26 21:36:08 PDT,1590554168205,1,set_2,24,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-27/phone_promptresponse_clean_2020-05-27.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-27,2020-05-27 21:38:00 PDT,GMT-07:00,1590640680104,Completed,2020-05-27,2020-05-27 21:41:25 PDT,1590640885709,1,set_1,25,8,A little,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-28/phone_promptresponse_clean_2020-05-28.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-05-28,2020-05-28 21:33:00 PDT,GMT-07:00,1590726780107,Completed,2020-05-28,2020-05-28 21:34:52 PDT,1590726892911,1,set_2,24,8,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-29/phone_promptresponse_clean_2020-05-29.csv,20,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-05-29,2020-05-29 21:28:00 PDT,GMT-07:00,1590812880125,Completed,2020-05-29,2020-05-29 21:48:17 PDT,1590814097008,2,set_2,24,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-30/phone_promptresponse_clean_2020-05-30.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-05-30,2020-05-30 21:35:00 PDT,GMT-07:00,1590899700121,Completed,2020-05-30,2020-05-30 21:36:29 PDT,1590899789587,1,set_4,24,8,Not at all,Extremely,A little,Extremely,Quite a bit,Not at all,A little,A little,Not at all,Very much so,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-05-31/phone_promptresponse_clean_2020-05-31.csv,23,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-05-31,2020-05-31 21:34:00 PDT,GMT-07:00,1590986040111,Completed,2020-05-31,2020-05-31 22:26:27 PDT,1590989187022,2,set_2,47,8,A little,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,A little,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,More,More,Neither more nor less,Quite a bit,Very little,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-01/phone_promptresponse_clean_2020-06-01.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-06-01,2020-06-01 21:47:00 PDT,GMT-07:00,1591073220176,Completed,2020-06-01,2020-06-01 21:48:51 PDT,1591073331771,1,set_4,24,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-02/phone_promptresponse_clean_2020-06-02.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-02,2020-06-02 21:39:00 PDT,GMT-07:00,1591159140124,Completed,2020-06-02,2020-06-02 22:43:05 PDT,1591162985171,2,set_4,24,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,A little,A little,Quite a bit,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-03/phone_promptresponse_clean_2020-06-03.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-03,2020-06-03 21:41:00 PDT,GMT-07:00,1591245660112,Completed,2020-06-03,2020-06-03 21:52:26 PDT,1591246346183,2,set_2,24,8,A little,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-04/phone_promptresponse_clean_2020-06-04.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-04,2020-06-04 21:38:00 PDT,GMT-07:00,1591331880118,Completed,2020-06-04,2020-06-04 21:38:58 PDT,1591331938438,1,set_2,24,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-05/phone_promptresponse_clean_2020-06-05.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-05,2020-06-05 21:19:00 PDT,GMT-07:00,1591417140162,Completed,2020-06-05,2020-06-05 21:20:58 PDT,1591417258337,1,set_3,22,8,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-06/phone_promptresponse_clean_2020-06-06.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-06,2020-06-06 21:47:00 PDT,GMT-07:00,1591505220139,Completed,2020-06-06,2020-06-06 21:48:41 PDT,1591505321091,1,set_1,25,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,A little,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-07/phone_promptresponse_clean_2020-06-07.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-07,2020-06-07 21:20:00 PDT,GMT-07:00,1591590000111,Completed,2020-06-07,2020-06-07 21:24:47 PDT,1591590287784,1,set_3,45,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,Very much so,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Moderate,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-08/phone_promptresponse_clean_2020-06-08.csv,22,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-08,2020-06-08 21:27:00 PDT,GMT-07:00,1591676820363,Completed,2020-06-08,2020-06-08 21:28:22 PDT,1591676902966,1,set_1,25,8,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-09/phone_promptresponse_clean_2020-06-09.csv,16,sharpnessnextpouch,Daily,TIME,RANDOM,21,22,2020-06-09,2020-06-09 21:35:00 PDT,GMT-07:00,1591763700179,Completed,2020-06-09,2020-06-09 21:36:16 PDT,1591763776912,1,set_3,22,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,No,Yes,0,,,,,Very much so,,,,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-10/phone_promptresponse_clean_2020-06-10.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-06-10,2020-06-10 20:20:00 PDT,GMT-07:00,1591845600105,Completed,2020-06-10,2020-06-10 20:25:05 PDT,1591845905958,2,set_4,24,8,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-11/phone_promptresponse_clean_2020-06-11.csv,21,sharpnessnextpouch,Daily,TIME,RANDOM,20,21,2020-06-11,2020-06-11 20:47:00 PDT,GMT-07:00,1591933620117,Completed,2020-06-11,2020-06-11 20:48:11 PDT,1591933691794,1,set_4,24,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-13/phone_promptresponse_clean_2020-06-13.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-06-13,2020-06-13 21:42:00 PDT,GMT-07:00,1592109720072,Completed,2020-06-13,2020-06-13 21:43:43 PDT,1592109823345,1,set_2,24,8,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
sharpnessnextpouch@timestudy_com/2020-06-14/phone_promptresponse_clean_2020-06-14.csv,22,sharpnessnextpouch,Daily,BURST,RANDOM,21,22,2020-06-14,2020-06-14 21:46:00 PDT,GMT-07:00,1592196360191,Completed,2020-06-14,2020-06-14 21:52:38 PDT,1592196758827,2,set_2,47,8,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Very little,,,,,,
