.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x33_goal_sed,x36_goal_eat,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x29_wgoal_sleep,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
dimnesscranialunheard@timestudy_com/2020-05-14/phone_promptresponse_clean_2020-05-14.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-05-14,2020-05-14 22:17:00 PDT,GMT-07:00,1589519820059,Completed,2020-05-14,2020-05-14 22:19:27 PDT,1589519967780,1,set_3,22,8,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-15/phone_promptresponse_clean_2020-05-15.csv,24,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-05-15,2020-05-15 22:37:00 PDT,GMT-07:00,1589607420103,Completed,2020-05-15,2020-05-15 22:59:44 PDT,1589608784778,2,set_3,22,8,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-16/phone_promptresponse_clean_2020-05-16.csv,21,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2020-05-16,2020-05-16 21:35:00 PDT,GMT-07:00,1589690100148,Completed,2020-05-16,2020-05-16 21:36:40 PDT,1589690200741,1,set_3,22,8,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-17/phone_promptresponse_clean_2020-05-17.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-05-17,2020-05-17 22:46:00 PDT,GMT-07:00,1589780760088,Completed,2020-05-17,2020-05-17 22:52:58 PDT,1589781178664,2,set_3,45,8,A little,Moderately,A little,Quite a bit,Quite a bit,A little,Not at all,A little,Not at all,Moderately,A little,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Not really,Maybe,Not really,Not really,Not really,,,,,,,A little,but had a goal,0 days,0 days,Less,A lot more,Neither more nor less,Quite a bit,Very little,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-18/phone_promptresponse_clean_2020-05-18.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-18,2020-05-18 22:38:00 PDT,GMT-07:00,1589866680110,Completed,2020-05-18,2020-05-18 22:41:11 PDT,1589866871862,1,set_1,25,8,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Moderately,Moderately,Not at all,Moderately,No,Did not have to work today,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-19/phone_promptresponse_clean_2020-05-19.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-19,2020-05-19 22:49:00 PDT,GMT-07:00,1589953740055,Completed,2020-05-19,2020-05-19 22:50:17 PDT,1589953817438,1,set_3,22,8,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,A little,Quite a bit,A little,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-20/phone_promptresponse_clean_2020-05-20.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-20,2020-05-20 22:20:00 PDT,GMT-07:00,1590038400090,Completed,2020-05-20,2020-05-20 22:20:54 PDT,1590038454934,1,set_3,22,8,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,A little,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-21/phone_promptresponse_clean_2020-05-21.csv,21,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2020-05-21,2020-05-21 21:34:00 PDT,GMT-07:00,1590122040082,Completed,2020-05-21,2020-05-21 21:34:48 PDT,1590122088168,1,set_3,22,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-22/phone_promptresponse_clean_2020-05-22.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-22,2020-05-22 22:27:00 PDT,GMT-07:00,1590211620100,Completed,2020-05-22,2020-05-22 22:28:39 PDT,1590211719548,1,set_4,24,8,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-23/phone_promptresponse_clean_2020-05-23.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-23,2020-05-23 22:32:00 PDT,GMT-07:00,1590298320093,Completed,2020-05-23,2020-05-23 22:33:11 PDT,1590298391750,1,set_3,22,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-24/phone_promptresponse_clean_2020-05-24.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-24,2020-05-24 22:32:00 PDT,GMT-07:00,1590384720063,Completed,2020-05-24,2020-05-24 22:36:43 PDT,1590385003225,1,set_2,47,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,Sort of,No,No,Sort of,No,,,,Quite a bit,Probably will,Yes,,but had a goal,0 days,0 days,More,A lot more,Neither more nor less,Moderate,Very little,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-25/phone_promptresponse_clean_2020-05-25.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2020-05-25,2020-05-25 21:37:00 PDT,GMT-07:00,1590467820089,Completed,2020-05-25,2020-05-25 21:40:52 PDT,1590468052501,1,set_1,25,8,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,A little,Very much so,Very much so,A little,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-26/phone_promptresponse_clean_2020-05-26.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-26,2020-05-26 22:25:00 PDT,GMT-07:00,1590557100084,Completed,2020-05-26,2020-05-26 22:26:19 PDT,1590557179989,1,set_2,24,8,Not at all,Moderately,Not at all,Moderately,Moderately,A little,A little,Not at all,Not at all,Moderately,A little,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-27/phone_promptresponse_clean_2020-05-27.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-27,2020-05-27 22:33:00 PDT,GMT-07:00,1590643980099,Completed,2020-05-27,2020-05-27 22:35:32 PDT,1590644132739,1,set_4,24,8,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,A little,Moderately,Not at all,Moderately,No,No,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-28/phone_promptresponse_clean_2020-05-28.csv,18,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-05-28,2020-05-28 22:19:00 PDT,GMT-07:00,1590729540078,Completed,2020-05-28,2020-05-28 22:20:34 PDT,1590729634264,1,set_4,24,8,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,A little,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-29/phone_promptresponse_clean_2020-05-29.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,21,22,2020-05-29,2020-05-29 21:45:00 PDT,GMT-07:00,1590813900145,Completed,2020-05-29,2020-05-29 21:47:10 PDT,1590814030963,1,set_4,24,8,Not at all,Moderately,A little,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-30/phone_promptresponse_clean_2020-05-30.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-05-30,2020-05-30 22:23:00 PDT,GMT-07:00,1590902580099,Completed,2020-05-30,2020-05-30 22:24:36 PDT,1590902676668,1,set_1,25,8,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-05-31/phone_promptresponse_clean_2020-05-31.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-05-31,2020-05-31 22:10:00 PDT,GMT-07:00,1590988200090,Completed,2020-05-31,2020-05-31 22:13:25 PDT,1590988405109,1,set_3,45,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,Sort of,No,No,No,No,,,,,,,Very much so,but had a goal,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-01/phone_promptresponse_clean_2020-06-01.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-06-01,2020-06-01 22:19:00 PDT,GMT-07:00,1591075140104,Completed,2020-06-01,2020-06-01 22:24:08 PDT,1591075448515,2,set_1,25,8,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-02/phone_promptresponse_clean_2020-06-02.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-02,2020-06-02 22:40:00 PDT,GMT-07:00,1591162800055,Completed,2020-06-02,2020-06-02 22:42:44 PDT,1591162964341,1,set_2,24,8,Not at all,Extremely,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-03/phone_promptresponse_clean_2020-06-03.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-03,2020-06-03 22:27:00 PDT,GMT-07:00,1591248420077,Completed,2020-06-03,2020-06-03 22:28:26 PDT,1591248506037,1,set_3,22,8,Not at all,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-04/phone_promptresponse_clean_2020-06-04.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-04,2020-06-04 22:33:00 PDT,GMT-07:00,1591335180092,Completed,2020-06-04,2020-06-04 22:57:29 PDT,1591336649575,2,set_1,25,8,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-05/phone_promptresponse_clean_2020-06-05.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-05,2020-06-05 22:45:00 PDT,GMT-07:00,1591422300096,Completed,2020-06-05,2020-06-05 22:46:41 PDT,1591422401549,1,set_4,24,8,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Definitely will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-06/phone_promptresponse_clean_2020-06-06.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-06,2020-06-06 22:49:00 PDT,GMT-07:00,1591508940056,Completed,2020-06-06,2020-06-06 22:53:14 PDT,1591509194120,1,set_1,25,8,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-07/phone_promptresponse_clean_2020-06-07.csv,21,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2020-06-07,2020-06-07 21:37:00 PDT,GMT-07:00,1591591020093,Completed,2020-06-07,2020-06-07 21:40:36 PDT,1591591236915,1,set_4,47,8,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Moderately,Moderately,A little,A little,Very much so,No,No,0,,,,,Not really,No and I didn't have a goal,No,No,No,Quite a bit,Probably will,No,,,,,but had a goal,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Very little,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-08/phone_promptresponse_clean_2020-06-08.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,21,22,2020-06-08,2020-06-08 21:42:00 PDT,GMT-07:00,1591677720088,Completed,2020-06-08,2020-06-08 21:42:59 PDT,1591677779844,1,set_3,22,8,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-09/phone_promptresponse_clean_2020-06-09.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-09,2020-06-09 22:20:00 PDT,GMT-07:00,1591766400076,Completed,2020-06-09,2020-06-09 22:21:30 PDT,1591766490505,1,set_3,22,8,A little,A little,Moderately,A little,Moderately,A little,Moderately,Not at all,Moderately,Moderately,Very much so,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-10/phone_promptresponse_clean_2020-06-10.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-10,2020-06-10 22:14:00 PDT,GMT-07:00,1591852440090,Completed,2020-06-10,2020-06-10 22:20:13 PDT,1591852813964,2,set_3,22,8,Not at all,Moderately,A little,Moderately,Moderately,A little,Not at all,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-11/phone_promptresponse_clean_2020-06-11.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-11,2020-06-11 22:18:00 PDT,GMT-07:00,1591939080078,Completed,2020-06-11,2020-06-11 22:19:40 PDT,1591939180678,1,set_3,22,8,A little,A little,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Very much so,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,A little,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-12/phone_promptresponse_clean_2020-06-12.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-12,2020-06-12 22:37:00 PDT,GMT-07:00,1592026620123,Completed,2020-06-12,2020-06-12 22:37:59 PDT,1592026679481,1,set_3,22,8,A little,A little,A little,A little,Moderately,Moderately,Moderately,Not at all,A little,Very much so,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-13/phone_promptresponse_clean_2020-06-13.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-06-13,2020-06-13 22:40:00 PDT,GMT-07:00,1592113200121,Completed,2020-06-13,2020-06-13 22:41:35 PDT,1592113295665,1,set_4,24,8,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-14/phone_promptresponse_clean_2020-06-14.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-06-14,2020-06-14 22:44:00 PDT,GMT-07:00,1592199840093,Completed,2020-06-14,2020-06-14 22:48:56 PDT,1592200136894,1,set_2,47,8,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,Not really,Maybe,No,No,No,,,,Quite a bit,Definitely will not,No,,but had a goal,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-15/phone_promptresponse_clean_2020-06-15.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-06-15,2020-06-15 22:19:00 PDT,GMT-07:00,1592284740073,Completed,2020-06-15,2020-06-15 22:22:00 PDT,1592284920371,1,set_3,22,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-16/phone_promptresponse_clean_2020-06-16.csv,22,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-06-16,2020-06-16 22:44:00 PDT,GMT-07:00,1592372640144,Completed,2020-06-16,2020-06-16 22:46:25 PDT,1592372785319,1,set_1,25,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-17/phone_promptresponse_clean_2020-06-17.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-17,2020-06-17 22:36:00 PDT,GMT-07:00,1592458560091,Completed,2020-06-17,2020-06-17 22:45:45 PDT,1592459145808,2,set_4,24,8,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-18/phone_promptresponse_clean_2020-06-18.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-18,2020-06-18 22:33:00 PDT,GMT-07:00,1592544780168,Completed,2020-06-18,2020-06-18 22:34:19 PDT,1592544859586,1,set_3,22,8,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,Not at all,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-19/phone_promptresponse_clean_2020-06-19.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-19,2020-06-19 22:33:00 PDT,GMT-07:00,1592631180105,Completed,2020-06-19,2020-06-19 22:34:13 PDT,1592631253280,1,set_4,24,8,Not at all,A little,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,A little,A little,Not at all,Moderately,Not sure,Yes,0,,,,,,,,,,Very much so,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-20/phone_promptresponse_clean_2020-06-20.csv,21,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-20,2020-06-20 22:15:00 PDT,GMT-07:00,1592716500090,Completed,2020-06-20,2020-06-20 22:16:02 PDT,1592716562547,1,set_1,25,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,A little,Moderately,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-21/phone_promptresponse_clean_2020-06-21.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-21,2020-06-21 22:38:00 PDT,GMT-07:00,1592804280128,Completed,2020-06-21,2020-06-21 22:41:46 PDT,1592804506943,1,set_2,47,8,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,,Sort of,Maybe,No,No,No,,,,Quite a bit,Probably will,Yes,,but had a goal,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-22/phone_promptresponse_clean_2020-06-22.csv,20,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-22,2020-06-22 22:12:00 PDT,GMT-07:00,1592889120126,Completed,2020-06-22,2020-06-22 22:17:39 PDT,1592889459469,2,set_4,24,8,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-06-23/phone_promptresponse_clean_2020-06-23.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-06-23,2020-06-23 22:28:00 PDT,GMT-07:00,1592976480119,Completed,2020-06-23,2020-06-23 22:29:21 PDT,1592976561509,1,set_3,22,8,A little,Moderately,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,Not at all,Quite a bit,A little,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,,,,,,
