.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
massagerresidencyenlarging@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,6,massagerresidencyenlarging,Daily,TIME,RANDOM,1,2,2021-06-27,2021-06-27 01:16:00 PDT,GMT-07:00,1624781760561,Completed,2021-06-27,2021-06-27 01:23:14 PDT,1624782194039,2,set_1,49,9,A little,Moderately,A little,Moderately,A little,A little,A little,A little,A little,A little,Not at all,A little,A little,A little,No,No,0,,,,,,,,,,,Sort of,Yes,Sort of,Maybe,Sort of,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,More,Very little,Very little,A little,Might,No,but I had a goal
massagerresidencyenlarging@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,2,massagerresidencyenlarging,Daily,TIME,RANDOM,1,2,2021-06-28,2021-06-28 01:19:00 PDT,GMT-07:00,1624868340536,Completed,2021-06-28,2021-06-28 02:18:58 PDT,1624871938019,2,set_2,47,9,A little,A little,Moderately,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,,,,,Sort of,Yes,Sort of,Maybe,Sort of,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,More,Very little,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,2,massagerresidencyenlarging,Daily,TIME,RANDOM,1,2,2021-06-29,2021-06-29 01:27:00 PDT,GMT-07:00,1624955220493,Completed,2021-06-29,2021-06-29 01:27:50 PDT,1624955270892,1,set_1,24,9,Moderately,A little,Moderately,Moderately,A little,A little,A little,A little,A little,Moderately,A little,A little,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,No
massagerresidencyenlarging@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,2,massagerresidencyenlarging,Daily,TIME,RANDOM,1,2,2021-06-30,2021-06-30 01:35:00 PDT,GMT-07:00,1625042100477,Completed,2021-06-30,2021-06-30 01:35:59 PDT,1625042159754,1,set_1,24,9,Moderately,A little,Extremely,A little,Moderately,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,Yes
massagerresidencyenlarging@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,0,1,2021-07-01,2021-07-01 00:30:00 PDT,GMT-07:00,1625124600322,Completed,2021-07-01,2021-07-01 00:30:52 PDT,1625124652182,1,set_3,23,9,Not at all,Moderately,Quite a bit,Moderately,A little,A little,A little,Not at all,Not at all,A little,A little,A little,A little,A little,No,No,0,,,,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,20,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-07-01,2021-07-01 21:32:03 PDT,GMT-07:00,1625200323383,Completed,2021-07-01,2021-07-01 21:33:36 PDT,1625200416567,1,set_3,24,9,A little,Moderately,Extremely,A little,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Not at all,A little,Moderately,Quite a bit,No,No,0,,,,,,,A little bit,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-07-02,2021-07-02 21:46:00 PDT,GMT-07:00,1625287560522,Completed,2021-07-02,2021-07-02 22:13:48 PDT,1625289228898,2,set_2,24,9,A little,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,22,massagerresidencyenlarging,Daily,BURST,RANDOM,21,22,2021-07-03,2021-07-03 21:33:21 PDT,GMT-07:00,1625373201372,Completed,2021-07-03,2021-07-03 21:38:15 PDT,1625373495738,1,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,A little,A little,A little,No,No,0,,,,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,23,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-07-04,2021-07-04 22:32:00 PDT,GMT-07:00,1625463120247,Completed,2021-07-04,2021-07-04 22:36:59 PDT,1625463419480,1,set_2,47,9,A little,A little,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Not at all,A little,Not at all,A little,Not sure,No,0,Quite a bit,Definitely will,Trying to decide,,,,,,,,Sort of,Maybe,Yes,but had a goal,Yes,Yes,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,A lot less,Very little,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,22,massagerresidencyenlarging,Daily,BURST,RANDOM,21,22,2021-07-05,2021-07-05 21:40:00 PDT,GMT-07:00,1625546400463,Completed,2021-07-05,2021-07-05 21:40:35 PDT,1625546435677,1,set_3,23,9,A little,Moderately,A little,Not at all,A little,Moderately,A little,A little,Moderately,A little,A little,Quite a bit,A little,Moderately,No,No,0,,,,,,,,A little,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,22,massagerresidencyenlarging,Daily,BURST,RANDOM,21,22,2021-07-06,2021-07-06 21:35:00 PDT,GMT-07:00,1625632500418,Completed,2021-07-06,2021-07-06 21:35:33 PDT,1625632533894,1,set_4,23,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,A little,A little,A little,Moderately,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,10,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-07,2021-07-07 22:41:00 PDT,GMT-07:00,1625722860551,Completed,2021-07-07,2021-07-07 22:46:43 PDT,1625723203529,2,set_4,24,9,A little,Not at all,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,A little,Might,Not really,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-08,2021-07-08 22:20:00 PDT,GMT-07:00,1625808000458,Completed,2021-07-08,2021-07-08 22:20:39 PDT,1625808039752,1,set_4,24,9,A little,Moderately,Quite a bit,A little,A little,A little,A little,A little,A little,A little,Not at all,Moderately,A little,A little,No,No,0,,,,A little,Probably will,Sort of,Very much,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,2,massagerresidencyenlarging,Daily,BURST,RANDOM,23,0,2021-07-19,2021-07-19 23:59:00 PDT,GMT-07:00,1626764340487,Completed,2021-07-20,2021-07-20 00:19:25 PDT,1626765565479,2,set_2,23,9,A little,A little,Quite a bit,Not at all,Not at all,A little,A little,A little,Not at all,A little,Not at all,A little,A little,Moderately,No,No,0,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,1,massagerresidencyenlarging,Daily,BURST,RANDOM,0,1,2021-07-21,2021-07-21 00:42:00 PDT,GMT-07:00,1626853320384,Completed,2021-07-21,2021-07-21 00:48:01 PDT,1626853681255,2,set_4,23,9,Extremely,Not at all,Extremely,Not at all,Not at all,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Not at all,A little,No,No,0,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-07-21,2021-07-21 23:34:00 PDT,GMT-07:00,1626935640456,Completed,2021-07-21,2021-07-21 23:35:11 PDT,1626935711247,1,set_2,23,9,A little,Not at all,Moderately,Not at all,A little,Moderately,Quite a bit,Moderately,A little,A little,Not at all,A little,Moderately,A little,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-22,2021-07-22 22:42:00 PDT,GMT-07:00,1627018920423,Completed,2021-07-22,2021-07-22 22:42:42 PDT,1627018962244,1,set_4,24,9,A little,A little,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,Not at all,Moderately,A little,A little,No,No,0,,,,A little,Probably will,Sort of,Not at all,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-23,2021-07-23 22:24:00 PDT,GMT-07:00,1627104240515,Completed,2021-07-23,2021-07-23 22:31:56 PDT,1627104716567,2,set_3,23,9,A little,Quite a bit,Moderately,A little,A little,A little,Not at all,Not at all,Not at all,A little,A little,A little,A little,A little,No,No,0,,,,,,,,Not at all,Might,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-25,2021-07-25 22:45:00 PDT,GMT-07:00,1627278300472,Completed,2021-07-25,2021-07-25 22:51:58 PDT,1627278718537,2,set_4,48,9,A little,A little,A little,A little,A little,Not at all,Moderately,A little,Not at all,A little,Not at all,A little,A little,A little,No,No,0,,,,Quite a bit,Probably will not,Not really,,,,,Sort of,Yes,Yes,Maybe,Sort of,Not really,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,A lot more,Moderate,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,29,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-26,2021-07-26 22:15:00 PDT,GMT-07:00,1627362900327,Completed,2021-07-26,2021-07-26 22:15:43 PDT,1627362943707,1,set_1,25,9,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,A little,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,40,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-27,2021-07-27 22:43:00 PDT,GMT-07:00,1627450980407,Completed,2021-07-27,2021-07-27 22:48:36 PDT,1627451316744,2,set_3,24,9,Not at all,A little,Moderately,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,A little,A little,No,No,0,,,,,,,A little bit,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-07-28,2021-07-28 22:25:00 PDT,GMT-07:00,1627536300383,Completed,2021-07-28,2021-07-28 22:31:08 PDT,1627536668926,2,set_4,23,9,A little,A little,Moderately,A little,A little,Moderately,Moderately,Extremely,A little,Not at all,A little,Moderately,A little,A little,No,No,0,,,,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,1,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-07-29,2021-07-29 22:39:00 PDT,GMT-07:00,1627623540416,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,24,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-07-30,2021-07-30 22:47:00 PDT,GMT-07:00,1627710420504,Completed,2021-07-30,2021-07-30 23:25:08 PDT,1627712708246,2,set_4,23,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,Not at all,Moderately,Not at all,A little,A little,No,No,0,,,,A little,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,24,massagerresidencyenlarging,Daily,BURST,RANDOM,23,0,2021-07-31,2021-07-31 23:28:00 PDT,GMT-07:00,1627799280448,Completed,2021-07-31,2021-07-31 23:28:40 PDT,1627799320480,1,set_3,23,9,A little,Moderately,Quite a bit,A little,A little,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Moderately,A little,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,34,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-08-02,2021-08-02 22:19:00 PDT,GMT-07:00,1627967940470,Completed,2021-08-02,2021-08-02 22:23:22 PDT,1627968202628,1,set_3,24,9,A little,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,Not at all,A little,Moderately,Quite a bit,Not at all,No,No,0,,,,,,,A little bit,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-08-03,2021-08-03 22:32:00 MST,GMT-07:00,1628055120461,Completed,2021-08-03,2021-08-03 22:33:18 MST,1628055198168,1,set_3,24,9,A little,Moderately,A little,A little,A little,Moderately,A little,A little,A little,A little,A little,Quite a bit,Moderately,A little,No,No,0,,,,,,,A little bit,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-08-04,2021-08-04 23:31:10 PDT,GMT-07:00,1628145070135,Completed,2021-08-04,2021-08-04 23:32:13 PDT,1628145133647,1,set_2,24,9,Moderately,A little,Quite a bit,A little,A little,Moderately,Quite a bit,Extremely,Moderately,A little,A little,A little,Moderately,Not at all,No,No,0,A little,Probably will,Yes,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-08-05,2021-08-05 22:45:00 PDT,GMT-07:00,1628228700445,Completed,2021-08-05,2021-08-05 22:50:50 PDT,1628229050957,2,set_2,24,9,A little,A little,Quite a bit,A little,A little,A little,A little,Moderately,A little,A little,Moderately,Moderately,A little,A little,No,No,0,A little,Probably will,Trying to decide,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-08-06,2021-08-06 23:22:00 PDT,GMT-07:00,1628317320479,Completed,2021-08-07,2021-08-07 00:12:12 PDT,1628320332143,2,set_4,24,9,Moderately,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,No,No,0,,,,A little,Probably will,Not really,A little bit,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,111,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-08-07,2021-08-07 23:38:00 PDT,GMT-07:00,1628404680950,Completed,2021-08-07,2021-08-07 23:38:30 PDT,1628404710337,1,set_1,24,9,A little,A little,A little,A little,A little,Moderately,A little,A little,Moderately,Moderately,Not at all,A little,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Sort of,Yes
massagerresidencyenlarging@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,23,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-08-08,2021-08-08 22:47:00 PDT,GMT-07:00,1628488020394,Completed,2021-08-08,2021-08-08 23:15:38 PDT,1628489738846,2,set_4,48,9,A little,Moderately,Moderately,Not at all,A little,A little,Moderately,Moderately,A little,A little,A little,A little,A little,A little,No,No,0,,,,A little,Probably will,Sort of,Somewhat,,,,Sort of,Yes,Sort of,Yes,Sort of,Yes,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,More,Very little,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,1,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-08-09,2021-08-09 23:15:00 PDT,GMT-07:00,1628576100415,Completed,2021-08-10,2021-08-10 00:26:30 PDT,1628580390540,2,set_4,23,9,Moderately,A little,Quite a bit,A little,A little,Moderately,Moderately,Moderately,A little,A little,A little,A little,A little,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,90,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-08-10,2021-08-10 22:31:00 PDT,GMT-07:00,1628659860555,Completed,2021-08-10,2021-08-10 23:25:45 PDT,1628663145433,2,set_4,24,9,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,Moderately,No,No,0,,,,A little,Might,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-08-11,2021-08-11 23:37:00 PDT,GMT-07:00,1628750220269,Completed,2021-08-11,2021-08-11 23:37:38 PDT,1628750258963,1,set_4,23,9,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,1,massagerresidencyenlarging,Daily,BURST,RANDOM,0,1,2021-08-13,2021-08-13 00:37:00 PDT,GMT-07:00,1628840220508,Completed,2021-08-13,2021-08-13 00:37:53 PDT,1628840273702,1,set_2,23,9,A little,A little,Moderately,A little,A little,A little,Moderately,A little,Not at all,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,24,massagerresidencyenlarging,Daily,BURST,RANDOM,23,0,2021-08-13,2021-08-13 23:33:00 PDT,GMT-07:00,1628922780330,Completed,2021-08-13,2021-08-13 23:39:36 PDT,1628923176671,2,set_2,24,9,A little,A little,Quite a bit,A little,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,A little,A little,No,No,0,A little,Might,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,1,massagerresidencyenlarging,Daily,BURST,RANDOM,0,1,2021-08-15,2021-08-15 00:19:00 PDT,GMT-07:00,1629011940540,Completed,2021-08-15,2021-08-15 00:21:35 PDT,1629012095046,1,set_1,49,9,A little,A little,Moderately,Not at all,Not at all,Moderately,Moderately,A little,A little,Not at all,Moderately,Moderately,Moderately,A little,No,No,0,,,,,,,Somewhat,,,,Yes,Maybe,Sort of,Maybe,Sort of,Sort of,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,A little,Definitely will,Yes,Maybe
massagerresidencyenlarging@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,23,massagerresidencyenlarging,Daily,BURST,RANDOM,22,23,2021-08-15,2021-08-15 22:40:00 PDT,GMT-07:00,1629092400539,Completed,2021-08-15,2021-08-15 23:13:32 PDT,1629094412242,2,set_4,47,9,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Not at all,A little,A little,Not at all,Not at all,Not at all,A little,Not at all,No,No,0,,,,Very much so,Probably will,Sort of,,,,,Yes,Yes,Yes,Yes,Yes,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Less,Less,Not at all,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,33,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-08-16,2021-08-16 22:38:00 PDT,GMT-07:00,1629178680486,Completed,2021-08-16,2021-08-16 22:38:48 PDT,1629178728779,1,set_3,24,9,A little,Moderately,Moderately,A little,A little,A little,A little,Not at all,A little,A little,A little,Not at all,A little,A little,No,No,0,,,,,,,A little bit,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,23,0,2021-08-18,2021-08-18 23:16:37 PDT,GMT-07:00,1629353797794,Completed,2021-08-18,2021-08-18 23:51:37 PDT,1629355897820,2,set_3,23,9,A little,Moderately,Quite a bit,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,51,massagerresidencyenlarging,Daily,TIME,RANDOM,22,23,2021-08-19,2021-08-19 22:21:03 PDT,GMT-07:00,1629436863688,Completed,2021-08-19,2021-08-19 22:26:57 PDT,1629437217418,2,set_3,24,9,A little,A little,Moderately,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,21,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-08-21,2021-08-21 20:37:22 PDT,GMT-07:00,1629603442020,Completed,2021-08-21,2021-08-21 20:43:21 PDT,1629603801877,2,set_1,25,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,A little,Not at all,Moderately,A little,Moderately,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Maybe
massagerresidencyenlarging@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,24,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-08-22,2021-08-22 21:16:00 PDT,GMT-07:00,1629692160414,Completed,2021-08-22,2021-08-22 21:19:59 PDT,1629692399622,1,set_2,48,9,A little,A little,Quite a bit,Not at all,A little,Moderately,Moderately,A little,A little,A little,A little,A little,Moderately,A little,No,No,0,Very much so,Probably will,Yes,,,,,,,,Sort of,Maybe,Yes,Maybe,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
massagerresidencyenlarging@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,113,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-08-23,2021-08-23 21:10:00 PDT,GMT-07:00,1629778200464,Completed,2021-08-23,2021-08-23 21:11:03 PDT,1629778263445,1,set_4,24,9,A little,A little,Extremely,A little,A little,A little,A little,A little,Moderately,A little,A little,Not at all,A little,A little,No,No,0,,,,A little,Probably will,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,42,massagerresidencyenlarging,Daily,TIME,RANDOM,21,22,2021-08-24,2021-08-24 21:42:00 PDT,GMT-07:00,1629866520498,Completed,2021-08-24,2021-08-24 22:26:37 PDT,1629869197877,2,set_2,24,9,Moderately,A little,Extremely,Not at all,A little,Moderately,Moderately,Moderately,A little,A little,A little,A little,A little,A little,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,32,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-08-25,2021-08-25 20:36:00 PDT,GMT-07:00,1629948960452,Completed,2021-08-25,2021-08-25 20:53:54 PDT,1629950034462,2,set_3,24,9,A little,Moderately,Moderately,A little,A little,A little,A little,A little,A little,Moderately,A little,Not at all,A little,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,22,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-08-26,2021-08-26 20:47:00 PDT,GMT-07:00,1630036020386,Completed,2021-08-26,2021-08-26 21:13:16 PDT,1630037596681,2,set_2,24,9,A little,A little,Moderately,A little,A little,A little,A little,A little,Moderately,Moderately,A little,A little,A little,A little,No,No,0,A little,Probably will,Yes,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
massagerresidencyenlarging@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,21,massagerresidencyenlarging,Daily,TIME,RANDOM,20,21,2021-08-27,2021-08-27 20:44:24 PDT,GMT-07:00,1630122264180,Completed,2021-08-27,2021-08-27 20:45:26 PDT,1630122326397,1,set_4,23,9,A little,A little,Moderately,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,A little,No,No,0,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
