.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
bannisterhardwiredladle@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-02-08,2021-02-08 00:33:00 CST,GMT-06:00,1612765980464,Completed,2021-02-08,2021-02-08 01:07:20 CST,1612768040634,2,set_3,48,9,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Very little,,,,,Not at all,Probably will not,No,Moderately,Not at all,I am not experiencing viral symptoms,A little bit
bannisterhardwiredladle@timestudy_com/2021-02-09/phone_promptresponse_clean_2021-02-09.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-09,2021-02-09 01:34:00 CST,GMT-06:00,1612856040243,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-10/phone_promptresponse_clean_2021-02-10.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-02-10,2021-02-10 00:32:01 CST,GMT-06:00,1612938721413,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-12/phone_promptresponse_clean_2021-02-12.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2021-02-11,2021-02-11 23:12:00 CST,GMT-06:00,1613106720305,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-13/phone_promptresponse_clean_2021-02-13.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-13,2021-02-13 01:34:00 CST,GMT-06:00,1613201640224,Completed,2021-02-13,2021-02-13 01:37:54 CST,1613201874192,1,set_2,23,9,A little,Extremely,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Moderately,Not at all,No,Did not have to work today,0,A little,Probably will not,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-14/phone_promptresponse_clean_2021-02-14.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-14,2021-02-14 01:41:00 CST,GMT-06:00,1613288460144,Completed,2021-02-14,2021-02-14 01:49:20 CST,1613288960963,1,set_1,48,9,A little,Quite a bit,Moderately,Not at all,Moderately,A little,A little,A little,A little,A little,A little,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Very little,Not at all,Definitely will not,No,but I had a goal,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-02-15/phone_promptresponse_clean_2021-02-15.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-15,2021-02-15 01:29:00 CST,GMT-06:00,1613374140162,Completed,2021-02-15,2021-02-15 01:36:40 CST,1613374600589,2,set_2,47,9,Quite a bit,Quite a bit,Extremely,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Not at all,Moderately,A little,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,,,,Moderately,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-02-16/phone_promptresponse_clean_2021-02-16.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-02-16,2021-02-16 01:18:00 CST,GMT-06:00,1613459880271,Completed,2021-02-16,2021-02-16 01:19:33 CST,1613459973796,1,set_1,24,9,A little,Extremely,Moderately,A little,Moderately,A little,Not at all,A little,Not at all,A little,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-17/phone_promptresponse_clean_2021-02-17.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-02-17,2021-02-17 01:30:00 CST,GMT-06:00,1613547000244,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-18/phone_promptresponse_clean_2021-02-18.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,2,3,2021-02-18,2021-02-18 02:34:00 CST,GMT-06:00,1613637240248,Completed,2021-02-18,2021-02-18 02:36:03 CST,1613637363203,1,set_2,24,9,A little,Moderately,A little,A little,Quite a bit,A little,Not at all,A little,Not at all,A little,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
bannisterhardwiredladle@timestudy_com/2021-02-18/phone_promptresponse_clean_2021-02-18.csv,23,bannisterhardwiredladle,Daily,BURST,RANDOM,22,23,2021-02-18,2021-02-18 22:36:00 CST,GMT-06:00,1613709360301,Completed,2021-02-18,2021-02-18 22:40:18 CST,1613709618700,1,set_4,23,9,A little,Quite a bit,A little,A little,Moderately,A little,Not at all,A little,Not at all,A little,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-20/phone_promptresponse_clean_2021-02-20.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-02-20,2021-02-20 00:29:00 CST,GMT-06:00,1613802540295,Completed,2021-02-20,2021-02-20 01:01:05 CST,1613804465269,2,set_3,24,9,A little,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,,,,Not at all
bannisterhardwiredladle@timestudy_com/2021-02-21/phone_promptresponse_clean_2021-02-21.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-21,2021-02-21 01:10:00 CST,GMT-06:00,1613891400313,Completed,2021-02-21,2021-02-21 01:16:40 CST,1613891800556,2,set_1,48,9,A little,Moderately,Quite a bit,Not at all,A little,Moderately,A little,Moderately,Moderately,A little,A little,A little,Not at all,Moderately,Not sure,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,Not really,0 days,0 days,Neither more nor less,Less,A lot less,Very little,Very little,Not at all,Probably will not,No,but I had a goal,,,,Moderately,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-02-22,2021-02-22 01:45:00 CST,GMT-06:00,1613979900293,PartiallyCompleted,,,,,set_1,8,9,Quite a bit,A little,Moderately,A little,A little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-02-23,2021-02-23 00:46:32 CST,GMT-06:00,1614062792232,Completed,2021-02-23,2021-02-23 01:20:16 CST,1614064816731,2,set_2,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Moderately,A little,A little,Moderately,A little,A little,Moderately,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2021-02-23,2021-02-23 23:20:00 CST,GMT-06:00,1614144000312,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,20,bannisterhardwiredladle,Daily,TIME,RANDOM,21,22,2021-02-24,2021-02-24 21:31:00 CST,GMT-06:00,1614223860375,Completed,2021-02-24,2021-02-24 23:07:19 CST,1614229639764,2,set_4,24,9,Moderately,A little,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Not at all,No,Did not have to work today,0,,,,Quite a bit,Might,No,,,,,,,,,,,,,,,,,,,,,,,,Not at all
bannisterhardwiredladle@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,34,bannisterhardwiredladle,Daily,TIME,RANDOM,22,23,2021-02-25,2021-02-25 22:12:00 CST,GMT-06:00,1614312720293,Completed,2021-02-25,2021-02-25 23:58:15 CST,1614319095821,2,set_2,24,9,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,Quite a bit,A little,Not at all,A little,No,Did not have to work today,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
bannisterhardwiredladle@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2021-02-26,2021-02-26 23:40:02 CST,GMT-06:00,1614404402061,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,25,bannisterhardwiredladle,Daily,BURST,RANDOM,23,0,2021-02-27,2021-02-27 23:13:01 CST,GMT-06:00,1614489181493,Completed,2021-02-27,2021-02-27 23:18:54 CST,1614489534126,2,set_2,23,9,A little,Moderately,Quite a bit,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-01/phone_promptresponse_clean_2021-03-01.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-03-01,2021-03-01 01:40:00 CST,GMT-06:00,1614584400229,Completed,2021-03-01,2021-03-01 01:42:34 CST,1614584554972,1,set_2,47,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Very little,,,,,,,,Moderately,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-03-02/phone_promptresponse_clean_2021-03-02.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-03-02,2021-03-02 01:39:00 CST,GMT-06:00,1614670740147,PartiallyCompleted,,,,,set_4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-03/phone_promptresponse_clean_2021-03-03.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-03-03,2021-03-03 00:26:01 CST,GMT-06:00,1614752761367,Completed,2021-03-03,2021-03-03 00:32:47 CST,1614753167800,2,set_1,25,9,A little,Extremely,Moderately,Not at all,Moderately,A little,Not at all,A little,A little,A little,Moderately,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,,,,,Very much
bannisterhardwiredladle@timestudy_com/2021-03-05/phone_promptresponse_clean_2021-03-05.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-03-05,2021-03-05 01:37:00 CST,GMT-06:00,1614929820250,Completed,2021-03-05,2021-03-05 01:37:53 CST,1614929873772,1,set_3,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2021-03-06/phone_promptresponse_clean_2021-03-06.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-03-06,2021-03-06 00:51:26 CST,GMT-06:00,1615013486134,Completed,2021-03-06,2021-03-06 00:53:48 CST,1615013628093,1,set_4,24,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,Not sure,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,A little bit
bannisterhardwiredladle@timestudy_com/2021-03-07/phone_promptresponse_clean_2021-03-07.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2021-03-06,2021-03-06 23:36:00 CST,GMT-06:00,1615095360370,Completed,2021-03-07,2021-03-07 00:59:41 CST,1615100381872,2,set_3,47,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,Moderately,A little,Not at all,Moderately,A little,Moderately,Not at all,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Very little,,,,,A little,Probably will not,No,A little,Not at all,I am currently experiencing mild-moderate viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-03-08,2021-03-08 00:31:00 CST,GMT-06:00,1615185060268,Completed,2021-03-08,2021-03-08 00:40:31 CST,1615185631275,2,set_3,48,9,A little,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Moderately,A little,Not at all,A little,A little,A little,Not at all,Yes,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Very little,,,,,A little,Probably will not,No,A little,Not at all,I am not experiencing viral symptoms,Not at all
bannisterhardwiredladle@timestudy_com/2021-03-09/phone_promptresponse_clean_2021-03-09.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-03-09,2021-03-09 01:48:01 CST,GMT-06:00,1615276081498,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-10/phone_promptresponse_clean_2021-03-10.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-03-10,2021-03-10 02:25:00 CST,GMT-06:00,1615364700615,Completed,2021-03-10,2021-03-10 03:36:53 CST,1615369013525,2,set_4,23,9,A little,Moderately,Moderately,Not at all,Moderately,A little,Moderately,A little,A little,A little,Not at all,Moderately,A little,Moderately,No,Did not have to work today,0,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-03-11,2021-03-11 02:13:00 CST,GMT-06:00,1615450380333,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-12/phone_promptresponse_clean_2021-03-12.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-03-12,2021-03-12 01:40:00 CST,GMT-06:00,1615534800323,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-13/phone_promptresponse_clean_2021-03-13.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-03-13,2021-03-13 01:30:01 CST,GMT-06:00,1615620601226,Completed,2021-03-13,2021-03-13 01:55:44 CST,1615622144328,2,set_3,23,9,A little,Quite a bit,Moderately,Not at all,Moderately,Moderately,A little,A little,A little,Moderately,A little,A little,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2021-03-14/phone_promptresponse_clean_2021-03-14.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,3,4,2021-03-14,2021-03-14 03:44:00 CDT,GMT-05:00,1615711440298,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-15/phone_promptresponse_clean_2021-03-15.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-03-15,2021-03-15 00:46:00 CDT,GMT-05:00,1615787160393,Completed,2021-03-15,2021-03-15 01:56:04 CDT,1615791364680,2,set_4,47,9,A little,Quite a bit,A little,A little,Quite a bit,A little,A little,A little,A little,Not at all,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,A little,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Very little,,,,,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-03-16/phone_promptresponse_clean_2021-03-16.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-03-16,2021-03-16 01:36:00 CDT,GMT-05:00,1615876560339,Completed,2021-03-16,2021-03-16 01:49:11 CDT,1615877351087,1,set_2,23,9,A little,Quite a bit,Moderately,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,Moderately,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-17/phone_promptresponse_clean_2021-03-17.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-03-17,2021-03-17 01:30:00 CDT,GMT-05:00,1615962600261,Completed,2021-03-17,2021-03-17 01:34:01 CDT,1615962841438,1,set_4,23,9,Quite a bit,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-18/phone_promptresponse_clean_2021-03-18.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-03-18,2021-03-18 01:38:00 CDT,GMT-05:00,1616049480277,Completed,2021-03-18,2021-03-18 02:45:14 CDT,1616053514945,2,set_3,23,9,Moderately,A little,Extremely,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,A little,Not at all,Not at all,A little,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2021-03-19/phone_promptresponse_clean_2021-03-19.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-03-19,2021-03-19 01:29:01 CDT,GMT-05:00,1616135341777,Completed,2021-03-19,2021-03-19 01:31:52 CDT,1616135512260,1,set_2,23,9,A little,Moderately,Moderately,Not at all,Moderately,A little,A little,A little,A little,A little,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-20/phone_promptresponse_clean_2021-03-20.csv,5,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-03-20,2021-03-20 02:45:00 CDT,GMT-05:00,1616226300245,Completed,2021-03-20,2021-03-20 03:17:51 CDT,1616228271039,2,set_3,23,9,Moderately,A little,Extremely,Not at all,Quite a bit,Moderately,A little,A little,A little,Not at all,A little,Moderately,A little,A little,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-03-21,2021-03-21 00:20:00 CDT,GMT-05:00,1616304000420,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-22/phone_promptresponse_clean_2021-03-22.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-03-22,2021-03-22 01:42:00 CDT,GMT-05:00,1616395320292,Completed,2021-03-22,2021-03-22 01:45:12 CDT,1616395512311,1,set_1,48,9,A little,Quite a bit,Moderately,Not at all,Moderately,A little,A little,Moderately,Moderately,A little,A little,Moderately,A little,A little,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,Less,Quite a bit,Moderate,A little,Might,Sort of,but I had a goal,,,,Moderately,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2021-03-23/phone_promptresponse_clean_2021-03-23.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-03-23,2021-03-23 00:32:00 CDT,GMT-05:00,1616477520225,Completed,2021-03-23,2021-03-23 00:33:12 CDT,1616477592826,1,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,A little,A little,A little,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,,,,
bannisterhardwiredladle@timestudy_com/2021-03-23/phone_promptresponse_clean_2021-03-23.csv,25,bannisterhardwiredladle,Daily,TIME,RANDOM,22,23,2021-03-23,2021-03-23 22:34:00 CDT,GMT-05:00,1616556840324,Completed,2021-03-23,2021-03-23 22:35:43 CDT,1616556943372,1,set_3,24,9,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,Quite a bit,Not at all,A little,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,,,,A little bit
bannisterhardwiredladle@timestudy_com/2021-03-25/phone_promptresponse_clean_2021-03-25.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,22,23,2021-03-24,2021-03-24 22:17:00 CDT,GMT-05:00,1616642220298,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-26/phone_promptresponse_clean_2021-03-26.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2021-03-26,2021-03-26 01:17:00 CDT,GMT-05:00,1616739420188,Completed,2021-03-26,2021-03-26 01:17:49 CDT,1616739469634,1,set_4,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,A little,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-27/phone_promptresponse_clean_2021-03-27.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2021-03-26,2021-03-26 23:35:00 CDT,GMT-05:00,1616819700722,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-28/phone_promptresponse_clean_2021-03-28.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2021-03-28,2021-03-28 02:32:00 CDT,GMT-05:00,1616916720279,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-30/phone_promptresponse_clean_2021-03-30.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-03-30,2021-03-30 00:32:00 CDT,GMT-05:00,1617082320320,Completed,2021-03-30,2021-03-30 00:33:23 CDT,1617082403831,1,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,Not at all,A little,No,Did not have to work today,0,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-03-31/phone_promptresponse_clean_2021-03-31.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2021-03-31,2021-03-31 00:40:00 CDT,GMT-05:00,1617169200179,Completed,2021-03-31,2021-03-31 00:41:18 CDT,1617169278010,1,set_2,23,9,A little,Quite a bit,A little,A little,Moderately,A little,A little,A little,A little,A little,A little,A little,A little,Moderately,No,Did not have to work today,0,A little,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2021-04-01/phone_promptresponse_clean_2021-04-01.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2021-04-01,2021-04-01 01:13:00 CDT,GMT-05:00,1617257580293,Completed,2021-04-01,2021-04-01 01:15:02 CDT,1617257702863,1,set_4,24,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,A little,A little,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,Very much
bannisterhardwiredladle@timestudy_com/2021-04-01/phone_promptresponse_clean_2021-04-01.csv,27,bannisterhardwiredladle,Daily,BURST,RANDOM,23,0,2021-04-01,2021-04-01 23:31:27 MDT,GMT-06:00,1617341487350,Completed,2021-04-01,2021-04-01 23:35:05 MDT,1617341705447,1,set_3,24,9,A little,Extremely,Moderately,A little,A little,A little,A little,A little,A little,A little,Moderately,A little,A little,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,No,,,,Somewhat
bannisterhardwiredladle@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2021-04-03,2021-04-03 00:42:00 MDT,GMT-06:00,1617432120375,Completed,2021-04-03,2021-04-03 01:23:34 MDT,1617434614481,2,set_2,24,9,Not at all,Extremely,Moderately,Quite a bit,Moderately,A little,A little,Not at all,A little,A little,Moderately,A little,Not at all,A little,No,Did not have to work today,0,Very much so,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
