.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage
atlanticchefhatchet@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,29,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-11,2021-05-11 22:47:00 PDT,GMT-07:00,1620798420253,Completed,2021-05-11,2021-05-11 23:44:22 PDT,1620801862325,2,set_4,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Moderately,Not at all,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all
atlanticchefhatchet@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-12,2021-05-12 22:26:00 PDT,GMT-07:00,1620883560219,Completed,2021-05-13,2021-05-13 00:14:16 PDT,1620890056020,2,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,
atlanticchefhatchet@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-13,2021-05-13 22:19:00 PDT,GMT-07:00,1620969540259,Completed,2021-05-14,2021-05-14 00:27:04 PDT,1620977224628,2,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
atlanticchefhatchet@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-05-14,2021-05-14 23:15:00 PDT,GMT-07:00,1621059300232,NeverStarted,,,,,set_3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-15,2021-05-15 22:10:00 PDT,GMT-07:00,1621141800322,Completed,2021-05-16,2021-05-16 00:36:28 PDT,1621150588491,2,set_4,47,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,Yes,Maybe,Yes,Yes,,,,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Moderate,,,,,,,,Very much so,Probably will,Yes,
atlanticchefhatchet@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-05-16,2021-05-16 21:36:00 PDT,GMT-07:00,1621226160257,Completed,2021-05-17,2021-05-17 00:36:38 PDT,1621236998711,2,set_3,47,9,Not at all,Moderately,Not at all,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Very much so,A little,Not at all,Not at all,Quite a bit,No,No,0,Yes,Maybe,Yes,Maybe,Quite a bit,Probably will,Sort of,Yes,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-05-18,2021-05-18 00:42:00 PDT,GMT-07:00,1621323720269,Completed,2021-05-18,2021-05-18 01:12:23 PDT,1621325543580,2,set_1,25,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Very much so,A little,A little,No,Yes,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-05-19,2021-05-19 00:26:00 PDT,GMT-07:00,1621409160307,Completed,2021-05-19,2021-05-19 00:40:47 PDT,1621410047477,2,set_2,24,9,Not at all,Extremely,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,A little,Moderately,Very much so,Moderately,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-05-20,2021-05-20 00:14:00 PDT,GMT-07:00,1621494840269,Completed,2021-05-20,2021-05-20 00:32:31 PDT,1621495951240,2,set_3,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Moderately,Quite a bit,Moderately,A little,Quite a bit,No,No,0,,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-05-20,2021-05-20 23:24:00 PDT,GMT-07:00,1621578240207,Completed,2021-05-20,2021-05-20 23:25:06 PDT,1621578306022,1,set_1,24,9,Not at all,Quite a bit,Extremely,Not at all,Extremely,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very much so,A little,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,No,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,24,atlanticchefhatchet,Daily,BURST,RANDOM,23,0,2021-05-21,2021-05-21 23:27:00 PDT,GMT-07:00,1621664820197,Completed,2021-05-21,2021-05-21 23:28:15 PDT,1621664895917,1,set_2,24,9,A little,Moderately,Extremely,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,,,,
atlanticchefhatchet@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,4,atlanticchefhatchet,Daily,BURST,RANDOM,2,3,2021-05-23,2021-05-23 02:14:00 PDT,GMT-07:00,1621761240420,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-05-25,2021-05-25 01:21:00 PDT,GMT-07:00,1621930860272,Completed,2021-05-25,2021-05-25 01:35:12 PDT,1621931712115,2,set_3,23,9,A little,Moderately,Extremely,Not at all,Quite a bit,A little,A little,Not at all,A little,Moderately,Not at all,A little,A little,A little,Not sure,Yes,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-26,2021-05-26 22:12:00 PDT,GMT-07:00,1622092320301,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-05-28,2021-05-28 21:28:00 PDT,GMT-07:00,1622262480287,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,20,atlanticchefhatchet,Daily,TIME,RANDOM,19,20,2021-05-29,2021-05-29 19:19:00 PDT,GMT-07:00,1622341140174,Completed,2021-05-29,2021-05-29 20:31:29 PDT,1622345489650,2,set_2,25,9,Not at all,Extremely,Moderately,Not at all,Extremely,Not at all,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,17,atlanticchefhatchet,Daily,TIME,RANDOM,20,21,2021-05-30,2021-05-30 20:36:00 PDT,GMT-07:00,1622432160247,Completed,2021-05-30,2021-05-30 21:09:58 PDT,1622434198694,2,set_3,47,9,Not at all,Moderately,A little,Moderately,Not at all,Moderately,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Yes,Maybe,Sort of,Yes,A little,Probably will,Sort of,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,More,Moderate,Moderate,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-05-31,2021-05-31 22:11:00 PDT,GMT-07:00,1622524260207,Completed,2021-05-31,2021-05-31 22:16:55 PDT,1622524615120,2,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Yes,0,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-06-01,2021-06-01 21:24:00 PDT,GMT-07:00,1622607840216,Completed,2021-06-01,2021-06-01 21:26:11 PDT,1622607971255,1,set_1,24,9,Not at all,Extremely,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Very much so,Moderately,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes,Yes,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-06-02,2021-06-02 23:28:00 PDT,GMT-07:00,1622701680335,Completed,2021-06-03,2021-06-03 00:33:12 PDT,1622705592956,2,set_4,24,9,Not at all,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
atlanticchefhatchet@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-06-03,2021-06-03 22:36:00 PDT,GMT-07:00,1622784960219,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-06-05,2021-06-05 00:41:00 PDT,GMT-07:00,1622878860237,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-06-06,2021-06-06 01:29:00 PDT,GMT-07:00,1622968140269,Completed,2021-06-06,2021-06-06 01:31:54 PDT,1622968314780,1,set_3,47,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,A little,Moderately,A little,Moderately,A little,A little,No,No,0,Yes,No,Yes,Yes,Very much so,Might,Sort of,Sort of,Sort of,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Quite a bit,Moderate,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,3,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-06-07,2021-06-07 01:30:00 PDT,GMT-07:00,1623054600241,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-06-08,2021-06-08 01:30:00 PDT,GMT-07:00,1623141000220,Completed,2021-06-08,2021-06-08 01:31:13 PDT,1623141073014,1,set_4,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,A little bit
atlanticchefhatchet@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-06-09,2021-06-09 01:48:00 PDT,GMT-07:00,1623228480174,Completed,2021-06-09,2021-06-09 01:54:55 PDT,1623228895859,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,,,,
atlanticchefhatchet@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-06-10,2021-06-10 00:37:00 PDT,GMT-07:00,1623310620274,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-06-11,2021-06-11 00:22:00 PDT,GMT-07:00,1623396120278,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-06-11,2021-06-11 23:26:00 PDT,GMT-07:00,1623479160241,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-06-13,2021-06-13 01:23:00 PDT,GMT-07:00,1623572580394,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-06-14,2021-06-14 00:19:00 PDT,GMT-07:00,1623655140287,Completed,2021-06-14,2021-06-14 00:22:01 PDT,1623655321077,1,set_2,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,Sort of,No,Sort of,No,,,,No,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,Less,Moderate,Moderate,,,,,Not at all,Probably will,No,,,,
atlanticchefhatchet@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,5,atlanticchefhatchet,Daily,TIME,RANDOM,4,5,2021-06-15,2021-06-15 04:29:00 PDT,GMT-07:00,1623756540228,Completed,2021-06-15,2021-06-15 05:20:08 PDT,1623759608250,2,set_1,26,9,Not at all,Extremely,A little,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,Yes,,,,,,,A little bit
atlanticchefhatchet@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,3,atlanticchefhatchet,Daily,TIME,RANDOM,2,3,2021-06-16,2021-06-16 02:49:00 PDT,GMT-07:00,1623836940232,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-06-16,2021-06-16 23:40:00 PDT,GMT-07:00,1623912000237,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,20,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-06-17,2021-06-17 22:45:00 PDT,GMT-07:00,1623995100292,Completed,2021-06-17,2021-06-17 22:45:47 PDT,1623995147648,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,A little,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-06-18,2021-06-18 21:34:00 PDT,GMT-07:00,1624077240304,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,20,atlanticchefhatchet,Daily,BURST,RANDOM,19,20,2021-06-19,2021-06-19 19:15:00 PDT,GMT-07:00,1624155300411,Completed,2021-06-19,2021-06-19 19:25:51 PDT,1624155951049,2,set_3,23,9,Not at all,Extremely,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,22,atlanticchefhatchet,Daily,BURST,RANDOM,21,22,2021-06-20,2021-06-20 21:11:00 PDT,GMT-07:00,1624248660231,Completed,2021-06-20,2021-06-20 21:40:50 PDT,1624250450070,2,set_3,48,9,Not at all,Quite a bit,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Sort of,No,Yes,Yes,Quite a bit,Might,Sort of,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,More,Moderate,Moderate,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,22,atlanticchefhatchet,Daily,BURST,RANDOM,20,21,2021-06-22,2021-06-22 20:45:00 PDT,GMT-07:00,1624419900269,Completed,2021-06-22,2021-06-22 20:46:26 PDT,1624419986393,1,set_4,24,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Quite a bit,Moderately,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,41,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-06-23,2021-06-23 22:37:00 PDT,GMT-07:00,1624513020177,Completed,2021-06-23,2021-06-23 22:38:06 PDT,1624513086505,1,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,but I had a goal,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-06-24,2021-06-24 23:40:00 PDT,GMT-07:00,1624603200259,Completed,2021-06-25,2021-06-25 00:09:06 PDT,1624604946270,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Not at all
atlanticchefhatchet@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-06-25,2021-06-25 22:18:00 PDT,GMT-07:00,1624684680305,Completed,2021-06-25,2021-06-25 23:23:42 PDT,1624688622138,2,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,Maybe,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-06-27,2021-06-27 00:45:00 PDT,GMT-07:00,1624779900280,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-06-27,2021-06-27 23:29:00 PDT,GMT-07:00,1624861740295,Completed,2021-06-28,2021-06-28 02:22:28 PDT,1624872148856,2,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Not at all,Quite a bit,No,Yes,0,Sort of,Maybe,Yes,Yes,A little,Might,Sort of,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,More,More,Moderate,Quite a bit,,,,,,,,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-06-28,2021-06-28 23:41:00 PDT,GMT-07:00,1624948860223,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-06-30,2021-06-30 00:29:00 PDT,GMT-07:00,1625038140357,Completed,2021-06-30,2021-06-30 00:54:42 PDT,1625039682768,2,set_4,23,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-06-30,2021-06-30 22:49:00 PDT,GMT-07:00,1625118540398,Completed,2021-07-01,2021-07-01 02:28:32 PDT,1625131712986,2,set_4,23,9,Not at all,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will not,Not really,
atlanticchefhatchet@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-07-01,2021-07-01 22:42:00 PDT,GMT-07:00,1625204520276,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-07-02,2021-07-02 22:43:00 PDT,GMT-07:00,1625290980436,Completed,2021-07-02,2021-07-02 23:34:20 PDT,1625294060467,2,set_3,23,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,A little,Quite a bit,No,Yes,0,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-07-04,2021-07-04 01:46:00 PDT,GMT-07:00,1625388360236,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-07-04,2021-07-04 22:36:00 PDT,GMT-07:00,1625463360280,Completed,2021-07-04,2021-07-04 23:15:14 PDT,1625465714889,2,set_2,47,9,Not at all,Extremely,Moderately,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,Yes,0,Not really,No,Yes,No,,,,No,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,Less,Moderate,Moderate,,,,,A little,Probably will,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,24,atlanticchefhatchet,Daily,BURST,RANDOM,23,0,2021-07-05,2021-07-05 23:36:00 PDT,GMT-07:00,1625553360236,Completed,2021-07-05,2021-07-05 23:36:58 PDT,1625553418826,1,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Maybe,,,,,,,
