.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
quizzicalpremiumfrayed@timestudy_com/2022-03-10/phone_promptresponse_clean_2022-03-10.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-09,2022-03-09 23:36:00 PST,GMT-08:00,1646897760164,Completed,2022-03-10,2022-03-10 00:20:23 PST,1646900423868,2,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,A little,Moderately,No,No,0,,,,,Quite a bit,Might,Sort of,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-11/phone_promptresponse_clean_2022-03-11.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-03-11,2022-03-11 00:12:00 PST,GMT-08:00,1646986320171,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-12/phone_promptresponse_clean_2022-03-12.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-03-12,2022-03-12 00:41:00 PST,GMT-08:00,1647074460125,Completed,2022-03-12,2022-03-12 00:56:15 PST,1647075375423,2,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-13/phone_promptresponse_clean_2022-03-13.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-03-13,2022-03-13 00:27:00 PST,GMT-08:00,1647160020218,Completed,2022-03-13,2022-03-13 00:36:08 PST,1647160568458,2,set_3,49,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,A little,A little,Moderately,No,No,0,,,,,A little,Might,Sort of,,,,Somewhat,Not really,No and I didn't have a goal,Sort of,Maybe,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-14/phone_promptresponse_clean_2022-03-14.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-03-14,2022-03-14 00:20:00 PDT,GMT-07:00,1647242400137,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-14/phone_promptresponse_clean_2022-03-14.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-14,2022-03-14 23:15:00 PDT,GMT-07:00,1647324900319,Completed,2022-03-14,2022-03-14 23:19:48 PDT,1647325188633,1,set_2,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Not at all,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-16/phone_promptresponse_clean_2022-03-16.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-03-16,2022-03-16 00:28:00 PDT,GMT-07:00,1647415680132,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-16/phone_promptresponse_clean_2022-03-16.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-16,2022-03-16 23:41:00 PDT,GMT-07:00,1647499260154,Completed,2022-03-16,2022-03-16 23:44:44 PDT,1647499484147,1,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-18/phone_promptresponse_clean_2022-03-18.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-03-18,2022-03-18 00:22:00 PDT,GMT-07:00,1647588120361,Completed,2022-03-18,2022-03-18 00:30:06 PDT,1647588606383,2,set_2,24,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,A little,Probably will,Trying to decide,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-19/phone_promptresponse_clean_2022-03-19.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-03-19,2022-03-19 00:22:00 PDT,GMT-07:00,1647674520139,Completed,2022-03-19,2022-03-19 00:28:29 PDT,1647674909428,2,set_3,24,9,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Sort of,,,,A little bit,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-03-20,2022-03-20 00:43:00 PDT,GMT-07:00,1647762180150,Completed,2022-03-20,2022-03-20 00:52:41 PDT,1647762761377,2,set_4,47,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-20,2022-03-20 23:17:00 PDT,GMT-07:00,1647843420206,Completed,2022-03-20,2022-03-20 23:26:21 PDT,1647843981123,2,set_2,47,9,A little,Moderately,A little,A little,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Trying to decide,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-22/phone_promptresponse_clean_2022-03-22.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-21,2022-03-21 23:46:00 PDT,GMT-07:00,1647931560164,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-23/phone_promptresponse_clean_2022-03-23.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-22,2022-03-22 23:42:00 PDT,GMT-07:00,1648017720128,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-24/phone_promptresponse_clean_2022-03-24.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-23,2022-03-23 23:32:00 PDT,GMT-07:00,1648103520109,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-24/phone_promptresponse_clean_2022-03-24.csv,20,quizzicalpremiumfrayed,Daily,TIME,RANDOM,22,23,2022-03-24,2022-03-24 22:38:00 PDT,GMT-07:00,1648186680189,Completed,2022-03-24,2022-03-24 23:41:02 PDT,1648190462354,2,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-26/phone_promptresponse_clean_2022-03-26.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-25,2022-03-25 23:41:00 PDT,GMT-07:00,1648276860133,Completed,2022-03-26,2022-03-26 00:08:19 PDT,1648278499077,2,set_2,23,9,A little,Moderately,Moderately,A little,A little,A little,A little,A little,A little,Moderately,Moderately,A little,A little,A little,No,No,0,,,,,,,,Very much so,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-26/phone_promptresponse_clean_2022-03-26.csv,68,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-26,2022-03-26 23:43:00 PDT,GMT-07:00,1648363380145,Completed,2022-03-26,2022-03-26 23:46:39 PDT,1648363599705,1,set_2,23,9,Moderately,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,A little,A little,A little,No,No,0,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-27/phone_promptresponse_clean_2022-03-27.csv,106,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-03-27,2022-03-27 23:49:02 PDT,GMT-07:00,1648450142231,Completed,2022-03-27,2022-03-27 23:53:42 PDT,1648450422010,1,set_1,48,9,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Not at all,No,No,0,A little,Probably will not,Sort of,Maybe,,,,,,,,Sort of,Maybe,Yes,but had a goal,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-29/phone_promptresponse_clean_2022-03-29.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-03-28,2022-03-28 23:11:00 PDT,GMT-07:00,1648534260156,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-03-29/phone_promptresponse_clean_2022-03-29.csv,23,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-03-29,2022-03-29 23:17:00 PDT,GMT-07:00,1648621020126,Completed,2022-03-29,2022-03-29 23:18:17 PDT,1648621097339,1,set_4,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,A little bit,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-03-31/phone_promptresponse_clean_2022-03-31.csv,3,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-03-30,2022-03-30 23:36:00 PDT,GMT-07:00,1648708560134,Completed,2022-03-31,2022-03-31 00:54:42 PDT,1648713282170,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-01/phone_promptresponse_clean_2022-04-01.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-04-01,2022-04-01 00:18:00 PDT,GMT-07:00,1648797480142,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-02/phone_promptresponse_clean_2022-04-02.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,1,2,2022-04-02,2022-04-02 01:16:58 PDT,GMT-07:00,1648887418302,Completed,2022-04-02,2022-04-02 01:18:27 PDT,1648887507924,1,set_2,23,9,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,A little,A little,A little,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-03/phone_promptresponse_clean_2022-04-03.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-03,2022-04-03 00:12:00 PDT,GMT-07:00,1648969920158,Completed,2022-04-03,2022-04-03 01:19:53 PDT,1648973993737,2,set_4,47,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Moderately,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Sort of,No,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Might,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-04/phone_promptresponse_clean_2022-04-04.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-04,2022-04-04 00:35:00 PDT,GMT-07:00,1649057700142,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-05/phone_promptresponse_clean_2022-04-05.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-04,2022-04-04 23:10:00 PDT,GMT-07:00,1649139000150,Completed,2022-04-05,2022-04-05 00:54:59 PDT,1649145299848,2,set_1,25,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Not at all,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Sort of,but I had a goal,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-06/phone_promptresponse_clean_2022-04-06.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-05,2022-04-05 23:33:00 PDT,GMT-07:00,1649226780112,Completed,2022-04-06,2022-04-06 00:58:56 PDT,1649231936145,2,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-07/phone_promptresponse_clean_2022-04-07.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-06,2022-04-06 23:22:00 PDT,GMT-07:00,1649312520134,Completed,2022-04-07,2022-04-07 00:39:18 PDT,1649317158253,2,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,A little,Moderately,Yes,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-07/phone_promptresponse_clean_2022-04-07.csv,374,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-07,2022-04-07 23:27:03 PDT,GMT-07:00,1649399223365,Completed,2022-04-07,2022-04-07 23:32:22 PDT,1649399542210,2,set_3,23,9,A little,A little,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,No,No,0,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-09/phone_promptresponse_clean_2022-04-09.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-09,2022-04-09 00:21:00 PDT,GMT-07:00,1649488860130,Completed,2022-04-09,2022-04-09 00:23:42 PDT,1649489022906,1,set_4,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-09/phone_promptresponse_clean_2022-04-09.csv,22,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-04-09,2022-04-09 23:30:00 PDT,GMT-07:00,1649572200106,Completed,2022-04-09,2022-04-09 23:35:06 PDT,1649572506849,2,set_4,24,9,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,Not sure,No,0,,,,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-11/phone_promptresponse_clean_2022-04-11.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-04-10,2022-04-10 23:28:00 PDT,GMT-07:00,1649658480156,Completed,2022-04-11,2022-04-11 00:04:12 PDT,1649660652688,2,set_4,48,9,A little,Quite a bit,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Sort of,No and I didn't have a goal,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-12/phone_promptresponse_clean_2022-04-12.csv,1,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-04-12,2022-04-12 00:47:00 PDT,GMT-07:00,1649749620177,Completed,2022-04-12,2022-04-12 00:52:07 PDT,1649749927547,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-13/phone_promptresponse_clean_2022-04-13.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,0,1,2022-04-13,2022-04-13 00:22:00 PDT,GMT-07:00,1649834520161,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-14/phone_promptresponse_clean_2022-04-14.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-13,2022-04-13 23:37:00 PDT,GMT-07:00,1649918220134,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-14/phone_promptresponse_clean_2022-04-14.csv,80,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-14,2022-04-14 23:39:00 PDT,GMT-07:00,1650004740105,Completed,2022-04-14,2022-04-14 23:43:05 PDT,1650004985258,1,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,Not at all,A little,Not at all,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,Quite a bit,Probably will,Yes,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-16/phone_promptresponse_clean_2022-04-16.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-16,2022-04-16 00:16:00 PDT,GMT-07:00,1650093360154,Completed,2022-04-16,2022-04-16 00:23:44 PDT,1650093824409,2,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,A little,Might,Sort of,Maybe,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-17/phone_promptresponse_clean_2022-04-17.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-17,2022-04-17 00:43:00 PDT,GMT-07:00,1650181380118,Completed,2022-04-17,2022-04-17 00:58:51 PDT,1650182331491,2,set_3,48,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,A little,No,No,0,,,,,Not at all,Probably will not,Not really,,,,Somewhat,Sort of,Maybe,Sort of,Maybe,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-18/phone_promptresponse_clean_2022-04-18.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-18,2022-04-18 00:14:00 PDT,GMT-07:00,1650266040142,Completed,2022-04-18,2022-04-18 01:08:59 PDT,1650269339654,2,set_2,48,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will not,Trying to decide,Somewhat,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-19/phone_promptresponse_clean_2022-04-19.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-19,2022-04-19 00:44:00 PDT,GMT-07:00,1650354240123,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-20/phone_promptresponse_clean_2022-04-20.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-20,2022-04-20 00:17:00 PDT,GMT-07:00,1650439020096,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-20/phone_promptresponse_clean_2022-04-20.csv,23,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-20,2022-04-20 23:24:00 PDT,GMT-07:00,1650522240155,Completed,2022-04-20,2022-04-20 23:34:12 PDT,1650522852523,2,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-22/phone_promptresponse_clean_2022-04-22.csv,1,quizzicalpremiumfrayed,Daily,TIME,RANDOM,0,1,2022-04-22,2022-04-22 00:40:00 PDT,GMT-07:00,1650613200184,Completed,2022-04-22,2022-04-22 00:46:57 PDT,1650613617200,2,set_1,24,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Quite a bit,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-22/phone_promptresponse_clean_2022-04-22.csv,371,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-22,2022-04-22 23:30:00 PDT,GMT-07:00,1650695400169,Completed,2022-04-22,2022-04-22 23:44:11 PDT,1650696251347,2,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,A little,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-24/phone_promptresponse_clean_2022-04-24.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-04-23,2022-04-23 23:48:00 PDT,GMT-07:00,1650782880150,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-24/phone_promptresponse_clean_2022-04-24.csv,25,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-04-24,2022-04-24 23:30:00 PDT,GMT-07:00,1650868200163,Completed,2022-04-24,2022-04-24 23:39:18 PDT,1650868758815,2,set_4,48,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Moderately,No,Yes,0,,,,,,,,,,,Somewhat,Not really,Maybe,Sort of,Maybe,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Probably will,Sort of
quizzicalpremiumfrayed@timestudy_com/2022-04-26/phone_promptresponse_clean_2022-04-26.csv,2,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-04-25,2022-04-25 23:30:00 PDT,GMT-07:00,1650954600157,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-26/phone_promptresponse_clean_2022-04-26.csv,24,quizzicalpremiumfrayed,Daily,BURST,RANDOM,23,0,2022-04-26,2022-04-26 23:12:00 PDT,GMT-07:00,1651039920181,Completed,2022-04-26,2022-04-26 23:16:06 PDT,1651040166928,1,set_2,23,9,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
quizzicalpremiumfrayed@timestudy_com/2022-04-27/phone_promptresponse_clean_2022-04-27.csv,24,quizzicalpremiumfrayed,Daily,TIME,RANDOM,23,0,2022-04-27,2022-04-27 23:22:00 PDT,GMT-07:00,1651126920105,Completed,2022-04-27,2022-04-27 23:32:34 PDT,1651127554631,2,set_2,23,9,A little,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
