.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
debatableuneasyeveryone@timestudy_com/2020-08-07/phone_promptresponse_clean_2020-08-07.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2020-08-07,2020-08-07 22:30:23 PDT,GMT-07:00,1596864623107,Completed,2020-08-07,2020-08-07 22:31:25 PDT,1596864685821,1,set_4,23,9,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Not at all,Moderately,Quite a bit,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-08/phone_promptresponse_clean_2020-08-08.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2020-08-08,2020-08-08 22:21:00 PDT,GMT-07:00,1596950460071,Completed,2020-08-08,2020-08-08 23:02:17 PDT,1596952937144,2,set_4,23,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-09/phone_promptresponse_clean_2020-08-09.csv,21,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-08-09,2020-08-09 21:20:00 PDT,GMT-07:00,1597033200100,Completed,2020-08-09,2020-08-09 21:30:40 PDT,1597033840151,2,set_4,46,9,A little,Moderately,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Moderately,A little,No,Did not have to work today,0,Quite a bit,Might,No,,,,,Yes,Yes,Yes,Yes,Sort of,No,0 days,1 day,A lot less,A lot more,More,Very little,Moderate,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-10/phone_promptresponse_clean_2020-08-10.csv,19,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-08-10,2020-08-10 20:13:00 PDT,GMT-07:00,1597115580155,Completed,2020-08-10,2020-08-10 20:14:01 PDT,1597115641307,1,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Moderately,Very much so,A little,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-08-11/phone_promptresponse_clean_2020-08-11.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-08-11,2020-08-11 20:48:00 PDT,GMT-07:00,1597204080075,Completed,2020-08-11,2020-08-11 20:49:15 PDT,1597204155338,1,set_4,23,9,Moderately,Moderately,Not at all,Moderately,Quite a bit,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Not at all,Quite a bit,Not at all,No,Did not have to work today,0,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-12/phone_promptresponse_clean_2020-08-12.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-08-12,2020-08-12 22:46:00 PDT,GMT-07:00,1597297560161,Completed,2020-08-12,2020-08-12 23:09:29 PDT,1597298969534,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,No,Did not have to work today,0,,,,Very much so,,,,,,,,,,,,,,,,,,,,,Definitely will,Not really,,,,
debatableuneasyeveryone@timestudy_com/2020-08-13/phone_promptresponse_clean_2020-08-13.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-08-13,2020-08-13 22:22:00 PDT,GMT-07:00,1597382520142,Completed,2020-08-13,2020-08-13 22:23:06 PDT,1597382586183,1,set_3,23,9,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Not at all,No,Did not have to work today,0,,,,Very much so,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-08-14/phone_promptresponse_clean_2020-08-14.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-14,2020-08-14 21:39:00 PDT,GMT-07:00,1597466340078,Completed,2020-08-14,2020-08-14 21:40:19 PDT,1597466419548,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Moderately,Very much so,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-15/phone_promptresponse_clean_2020-08-15.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-15,2020-08-15 21:16:00 PDT,GMT-07:00,1597551360078,Completed,2020-08-15,2020-08-15 21:17:41 PDT,1597551461299,1,set_3,23,9,A little,Quite a bit,Not at all,Not at all,Moderately,Not at all,Not at all,Moderately,Not at all,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,Very much so,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-08-16/phone_promptresponse_clean_2020-08-16.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-16,2020-08-16 21:35:00 PDT,GMT-07:00,1597638900143,Completed,2020-08-16,2020-08-16 21:40:17 PDT,1597639217891,2,set_3,47,9,Moderately,Moderately,Not at all,A little,Moderately,A little,Not at all,A little,A little,A little,Not at all,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,Quite a bit,,,,Yes,No,Yes,No,Sort of,Not really,0 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Moderate,,,,,Might,Sort of,A little,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2020-08-17/phone_promptresponse_clean_2020-08-17.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-08-17,2020-08-17 22:28:00 PDT,GMT-07:00,1597728480140,Completed,2020-08-17,2020-08-17 23:49:25 PDT,1597733365231,2,set_1,24,9,A little,Extremely,A little,Quite a bit,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,Not at all,A little,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-18/phone_promptresponse_clean_2020-08-18.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-08-18,2020-08-18 22:30:00 PDT,GMT-07:00,1597815000126,Completed,2020-08-18,2020-08-18 22:31:34 PDT,1597815094901,1,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,A little,Quite a bit,A little,No,Did not have to work today,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-08-19/phone_promptresponse_clean_2020-08-19.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-19,2020-08-19 21:48:00 PDT,GMT-07:00,1597898880105,Completed,2020-08-19,2020-08-19 21:49:25 PDT,1597898965863,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,A little,Quite a bit,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Quite a bit,Moderately,No,Did not have to work today,0,Very much so,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-20/phone_promptresponse_clean_2020-08-20.csv,20,debatableuneasyeveryone,Daily,BURST,RANDOM,20,21,2020-08-20,2020-08-20 20:35:00 PDT,GMT-07:00,1597980900127,Completed,2020-08-20,2020-08-20 20:41:49 PDT,1597981309096,2,set_4,23,9,A little,Moderately,A little,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,Yes,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-21/phone_promptresponse_clean_2020-08-21.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-08-21,2020-08-21 21:44:00 PDT,GMT-07:00,1598071440110,Completed,2020-08-21,2020-08-21 22:38:55 PDT,1598074735490,2,set_4,23,9,A little,Moderately,Quite a bit,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Moderately,Moderately,No,Yes,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-22/phone_promptresponse_clean_2020-08-22.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2020-08-22,2020-08-22 22:34:00 PDT,GMT-07:00,1598160840136,Completed,2020-08-22,2020-08-22 22:38:13 PDT,1598161093232,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Moderately,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,No,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-23/phone_promptresponse_clean_2020-08-23.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,20,21,2020-08-23,2020-08-23 20:26:00 PDT,GMT-07:00,1598239560121,Completed,2020-08-23,2020-08-23 20:36:47 PDT,1598240207617,2,set_4,47,9,Not at all,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,A little,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,A little,Might,Not really,,,,,Yes,Yes,Yes,No,Sort of,Yes,0 days,3 days,A lot less,More,Less,Very little,Very little,,,,,,,Moderately,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2020-08-24/phone_promptresponse_clean_2020-08-24.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-24,2020-08-24 21:37:00 PDT,GMT-07:00,1598330220107,Completed,2020-08-24,2020-08-24 21:44:37 PDT,1598330677652,2,set_2,23,9,A little,Moderately,A little,Quite a bit,A little,Quite a bit,A little,A little,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-25/phone_promptresponse_clean_2020-08-25.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-08-25,2020-08-25 22:23:00 PDT,GMT-07:00,1598419380136,Completed,2020-08-25,2020-08-25 23:08:54 PDT,1598422134183,2,set_2,23,9,A little,Moderately,A little,A little,A little,Quite a bit,Quite a bit,Not at all,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-26/phone_promptresponse_clean_2020-08-26.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-26,2020-08-26 21:47:00 PDT,GMT-07:00,1598503620124,Completed,2020-08-26,2020-08-26 22:14:56 PDT,1598505296124,2,set_3,23,9,A little,A little,Quite a bit,Not at all,A little,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,
debatableuneasyeveryone@timestudy_com/2020-08-27/phone_promptresponse_clean_2020-08-27.csv,13,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-08-27,2020-08-27 20:16:00 PDT,GMT-07:00,1598584560125,Completed,2020-08-27,2020-08-27 21:06:35 PDT,1598587595778,2,set_2,23,9,A little,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Not at all,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,No,0,,,,,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-28/phone_promptresponse_clean_2020-08-28.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-28,2020-08-28 21:13:00 PDT,GMT-07:00,1598674380160,Completed,2020-08-28,2020-08-28 21:14:21 PDT,1598674461034,1,set_3,23,9,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,A little,Quite a bit,Not at all,A little,Moderately,Moderately,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Might,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-08-29/phone_promptresponse_clean_2020-08-29.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-08-29,2020-08-29 20:21:00 PDT,GMT-07:00,1598757660083,Completed,2020-08-29,2020-08-29 20:22:17 PDT,1598757737295,1,set_4,23,9,Not at all,Moderately,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-08-30/phone_promptresponse_clean_2020-08-30.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-08-30,2020-08-30 22:46:00 PDT,GMT-07:00,1598852760257,Completed,2020-08-30,2020-08-30 22:49:50 PDT,1598852990589,1,set_3,47,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,Not at all,Not at all,Moderately,Not at all,A little,Quite a bit,Moderately,No,Did not have to work today,0,,,,A little,,,,Yes,Maybe,Yes,No,Not really,Not really,0 days,4 days,Less,A lot more,More,Moderate,Very little,,,,,Might,Not really,Quite a bit,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2020-08-31/phone_promptresponse_clean_2020-08-31.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-08-31,2020-08-31 21:45:00 PDT,GMT-07:00,1598935500117,Completed,2020-08-31,2020-08-31 21:46:24 PDT,1598935584744,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,A little,A little,Quite a bit,No,No,0,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-01/phone_promptresponse_clean_2020-09-01.csv,19,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-09-01,2020-09-01 20:18:00 PDT,GMT-07:00,1599016680125,Completed,2020-09-01,2020-09-01 20:21:16 PDT,1599016876958,1,set_4,23,9,Not at all,Moderately,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Quite a bit,Moderately,Moderately,No,No,0,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-02/phone_promptresponse_clean_2020-09-02.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-09-02,2020-09-02 21:34:00 PDT,GMT-07:00,1599107640098,Completed,2020-09-02,2020-09-02 21:35:16 PDT,1599107716949,1,set_2,23,9,A little,Moderately,A little,Moderately,A little,A little,Quite a bit,Moderately,A little,Moderately,Not at all,A little,Moderately,A little,No,No,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-03/phone_promptresponse_clean_2020-09-03.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-09-03,2020-09-03 20:20:00 PDT,GMT-07:00,1599189600158,Completed,2020-09-03,2020-09-03 21:12:16 PDT,1599192736987,1,set_2,23,9,Not at all,Moderately,Not at all,Moderately,A little,A little,Not at all,Not at all,Moderately,A little,Not at all,Very much so,Moderately,A little,No,No,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-04/phone_promptresponse_clean_2020-09-04.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-09-04,2020-09-04 21:45:00 PDT,GMT-07:00,1599281100140,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-05/phone_promptresponse_clean_2020-09-05.csv,19,debatableuneasyeveryone,Daily,BURST,RANDOM,19,20,2020-09-05,2020-09-05 19:15:00 PDT,GMT-07:00,1599358500224,Completed,2020-09-05,2020-09-05 19:16:57 PDT,1599358617778,1,set_1,24,9,A little,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-06/phone_promptresponse_clean_2020-09-06.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-09-06,2020-09-06 21:21:00 PDT,GMT-07:00,1599452460098,Completed,2020-09-06,2020-09-06 21:42:09 PDT,1599453729266,2,set_1,48,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Not really,No,0 days,3 days,A lot less,A lot less,A lot less,Moderate,Very little,Very much so,Probably will,Yes,Yes,,,Moderately,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2020-09-07/phone_promptresponse_clean_2020-09-07.csv,13,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-09-07,2020-09-07 21:43:00 PDT,GMT-07:00,1599540180092,Completed,2020-09-07,2020-09-07 21:48:07 PDT,1599540487088,2,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,A little,A little,No,Did not have to work today,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Probably will not,Not really,,,,
debatableuneasyeveryone@timestudy_com/2020-09-08/phone_promptresponse_clean_2020-09-08.csv,18,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-09-08,2020-09-08 21:16:57 PDT,GMT-07:00,1599625017061,Completed,2020-09-08,2020-09-08 21:17:38 PDT,1599625058657,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Moderately,Not at all,Moderately,No,Yes,0,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-09/phone_promptresponse_clean_2020-09-09.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-09-09,2020-09-09 22:28:00 PDT,GMT-07:00,1599715680106,Completed,2020-09-09,2020-09-09 22:30:33 PDT,1599715833166,1,set_2,23,9,A little,A little,Moderately,A little,A little,Not at all,A little,A little,Not at all,Moderately,Not at all,Very much so,Quite a bit,Quite a bit,No,Yes,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-10/phone_promptresponse_clean_2020-09-10.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-09-10,2020-09-10 22:40:00 PDT,GMT-07:00,1599802800109,Completed,2020-09-10,2020-09-10 22:41:26 PDT,1599802886349,1,set_2,23,9,A little,Moderately,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,No,Yes,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-11/phone_promptresponse_clean_2020-09-11.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-09-11,2020-09-11 22:33:00 PDT,GMT-07:00,1599888780072,Completed,2020-09-11,2020-09-11 22:34:40 PDT,1599888880105,1,set_4,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Very much so,Quite a bit,A little,No,Did not have to work today,0,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-12/phone_promptresponse_clean_2020-09-12.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-09-12,2020-09-12 22:20:00 PDT,GMT-07:00,1599974400142,Completed,2020-09-12,2020-09-12 22:38:14 PDT,1599975494736,2,set_3,23,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Quite a bit,A little,A little,Very much so,Not at all,Not at all,Quite a bit,Moderately,No,Yes,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-09-13/phone_promptresponse_clean_2020-09-13.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-09-13,2020-09-13 22:37:00 PDT,GMT-07:00,1600061820057,Completed,2020-09-13,2020-09-13 22:47:40 PDT,1600062460739,2,set_1,48,9,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Not at all,A little,Quite a bit,A little,Quite a bit,A little,Moderately,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Yes,Not really,0 days,3 days,A lot less,A lot less,Less,Not at all,Very little,Very much so,Definitely will,Yes,Yes,,,Moderately,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2020-09-14/phone_promptresponse_clean_2020-09-14.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-09-14,2020-09-14 22:29:00 PDT,GMT-07:00,1600147740115,Completed,2020-09-14,2020-09-14 22:41:59 PDT,1600148519347,2,set_3,23,9,A little,Quite a bit,Extremely,Moderately,Quite a bit,A little,A little,A little,A little,Very much so,A little,A little,Quite a bit,A little,No,No,0,,,,Very much so,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-09-15/phone_promptresponse_clean_2020-09-15.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-09-15,2020-09-15 21:31:00 PDT,GMT-07:00,1600230660072,Completed,2020-09-15,2020-09-15 21:32:42 PDT,1600230762702,1,set_3,23,9,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,A little,A little,Quite a bit,Not at all,A little,Moderately,Quite a bit,No,No,0,,,,Very much so,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2020-09-16/phone_promptresponse_clean_2020-09-16.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-09-16,2020-09-16 21:43:00 PDT,GMT-07:00,1600317780171,Completed,2020-09-16,2020-09-16 21:48:38 PDT,1600318118988,2,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Extremely,A little,A little,A little,A little,Very much so,Not at all,Not at all,Moderately,Moderately,No,No,0,,,,,Not at all,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-17/phone_promptresponse_clean_2020-09-17.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2020-09-17,2020-09-17 22:12:00 PDT,GMT-07:00,1600405920108,Completed,2020-09-17,2020-09-17 22:13:10 PDT,1600405990596,1,set_2,23,9,Quite a bit,Moderately,A little,A little,Extremely,A little,A little,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,Not at all,No,Yes,0,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-09-18/phone_promptresponse_clean_2020-09-18.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-09-18,2020-09-18 21:48:00 PDT,GMT-07:00,1600490880103,Completed,2020-09-18,2020-09-18 21:48:56 PDT,1600490936915,1,set_2,23,9,Moderately,A little,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,A little,A little,Quite a bit,A little,A little,No,Did not have to work today,0,,,,,Not at all,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
