.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
lardcapablemud@timestudy_com/2020-11-14/phone_promptresponse_clean_2020-11-14.csv,14,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-11-14,2020-11-14 01:22:00 PST,GMT-08:00,1605345720120,Completed,2020-11-14,2020-11-14 01:40:14 PST,1605346814613,2,set_4,24,9,Moderately,Quite a bit,Quite a bit,Not at all,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Not at all,No,No,0,,,,,,,Very much,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-11-15/phone_promptresponse_clean_2020-11-15.csv,2,lardcapablemud,Daily,BURST,RANDOM,0,1,2020-11-15,2020-11-15 00:30:00 PST,GMT-08:00,1605429000140,Completed,2020-11-15,2020-11-15 01:50:31 PST,1605433831554,2,set_4,48,9,Not at all,A little,Moderately,Not at all,Quite a bit,A little,Not at all,A little,A little,Moderately,A little,Moderately,A little,A little,No,Did not have to work today,0,,,,,,,Very much,A little,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,A little,A little,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Very little,Not at all,,,,
lardcapablemud@timestudy_com/2020-11-16/phone_promptresponse_clean_2020-11-16.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2020-11-16,2020-11-16 01:46:00 PST,GMT-08:00,1605519960171,Completed,2020-11-16,2020-11-16 02:11:07 PST,1605521467681,2,set_4,48,9,A little,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,Very much,A little,Probably will,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-11-17/phone_promptresponse_clean_2020-11-17.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2020-11-17,2020-11-17 00:37:00 PST,GMT-08:00,1605602220112,Completed,2020-11-17,2020-11-17 00:38:22 PST,1605602302211,1,set_1,24,9,A little,A little,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal
lardcapablemud@timestudy_com/2020-11-18/phone_promptresponse_clean_2020-11-18.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2020-11-18,2020-11-18 00:47:00 PST,GMT-08:00,1605689220124,Completed,2020-11-18,2020-11-18 01:05:51 PST,1605690351233,2,set_2,24,9,A little,Moderately,Moderately,A little,Extremely,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Quite a bit,A little,Quite a bit,No,No,0,A little,Might,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-11-18/phone_promptresponse_clean_2020-11-18.csv,24,lardcapablemud,Daily,TIME,RANDOM,23,0,2020-11-18,2020-11-18 23:41:00 PST,GMT-08:00,1605771660132,Completed,2020-11-18,2020-11-18 23:47:15 PST,1605772035971,2,set_2,24,9,Moderately,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,No,No,0,A little,Probably will not,Trying to decide,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-11-20/phone_promptresponse_clean_2020-11-20.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2020-11-20,2020-11-20 00:41:00 PST,GMT-08:00,1605861660101,Completed,2020-11-20,2020-11-20 01:33:45 PST,1605864825051,2,set_1,24,9,Moderately,A little,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal
lardcapablemud@timestudy_com/2020-11-21/phone_promptresponse_clean_2020-11-21.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2020-11-21,2020-11-21 00:36:00 PST,GMT-08:00,1605947760109,Completed,2020-11-21,2020-11-21 01:04:38 PST,1605949478588,2,set_4,24,9,A little,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,No,No,0,,,,,,,Somewhat,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-11-22/phone_promptresponse_clean_2020-11-22.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-11-22,2020-11-22 01:18:00 PST,GMT-08:00,1606036680143,Completed,2020-11-22,2020-11-22 02:12:34 PST,1606039954982,2,set_2,47,9,A little,Moderately,Moderately,A little,Extremely,Moderately,A little,Not at all,Moderately,A little,Not at all,Very much so,Quite a bit,Moderately,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-11-23/phone_promptresponse_clean_2020-11-23.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2020-11-23,2020-11-23 00:47:00 PST,GMT-08:00,1606121220117,Completed,2020-11-23,2020-11-23 01:28:58 PST,1606123738714,2,set_3,47,9,Not at all,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Not at all,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-11-24/phone_promptresponse_clean_2020-11-24.csv,1,lardcapablemud,Daily,TIME,RANDOM,23,0,2020-11-23,2020-11-23 23:15:00 PST,GMT-08:00,1606202100101,Completed,2020-11-24,2020-11-24 00:38:40 PST,1606207120778,2,set_2,23,9,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Quite a bit,No,No,0,Very much so,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-11-25/phone_promptresponse_clean_2020-11-25.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-11-25,2020-11-25 01:43:00 PST,GMT-08:00,1606297380108,Completed,2020-11-25,2020-11-25 02:19:11 PST,1606299551091,2,set_1,24,9,A little,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Not at all,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal
lardcapablemud@timestudy_com/2020-11-26/phone_promptresponse_clean_2020-11-26.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-11-26,2020-11-26 01:14:00 PST,GMT-08:00,1606382040119,Completed,2020-11-26,2020-11-26 01:53:07 PST,1606384387986,2,set_2,24,9,A little,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,Quite a bit,Might,Not thought about it,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-11-27/phone_promptresponse_clean_2020-11-27.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-11-27,2020-11-27 01:26:00 PST,GMT-08:00,1606469160105,Completed,2020-11-27,2020-11-27 02:05:37 PST,1606471537727,2,set_1,25,9,A little,Quite a bit,Moderately,A little,Extremely,A little,A little,Quite a bit,Not at all,Moderately,Not at all,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,A little bit,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal
lardcapablemud@timestudy_com/2020-11-28/phone_promptresponse_clean_2020-11-28.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2020-11-28,2020-11-28 00:46:00 PST,GMT-08:00,1606553160106,Completed,2020-11-28,2020-11-28 01:04:31 PST,1606554271692,2,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,A little,A little,Moderately,Quite a bit,Not at all,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-11-29/phone_promptresponse_clean_2020-11-29.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2020-11-29,2020-11-29 00:31:00 PST,GMT-08:00,1606638660117,Completed,2020-11-29,2020-11-29 00:32:41 PST,1606638761448,1,set_2,47,9,Moderately,Moderately,A little,Moderately,Quite a bit,Not at all,A little,A little,A little,Quite a bit,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Not at all,Might,Not thought about it,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-11-30/phone_promptresponse_clean_2020-11-30.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2020-11-30,2020-11-30 00:32:00 PST,GMT-08:00,1606725120122,Completed,2020-11-30,2020-11-30 00:42:51 PST,1606725771535,2,set_4,48,9,Not at all,Moderately,Moderately,A little,Quite a bit,A little,A little,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,Very much,Not at all,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-12-01/phone_promptresponse_clean_2020-12-01.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2020-12-01,2020-12-01 01:10:00 PST,GMT-08:00,1606813800119,Completed,2020-12-01,2020-12-01 01:16:11 PST,1606814171335,2,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,No,0,Very much so,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-02/phone_promptresponse_clean_2020-12-02.csv,2,lardcapablemud,Daily,BURST,RANDOM,1,2,2020-12-02,2020-12-02 01:46:00 PST,GMT-08:00,1606902360115,Completed,2020-12-02,2020-12-02 01:49:29 PST,1606902569301,1,set_1,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,but I had a goal
lardcapablemud@timestudy_com/2020-12-03/phone_promptresponse_clean_2020-12-03.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2020-12-03,2020-12-03 00:42:00 PST,GMT-08:00,1606984920105,Completed,2020-12-03,2020-12-03 00:56:07 PST,1606985767336,2,set_4,24,9,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,A little,Moderately,No,No,0,,,,,,,Somewhat,Not at all,Might,Not really,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-04/phone_promptresponse_clean_2020-12-04.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2020-12-04,2020-12-04 00:30:00 PST,GMT-08:00,1607070600125,Completed,2020-12-04,2020-12-04 00:57:11 PST,1607072231400,2,set_2,24,9,Not at all,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Not at all,Quite a bit,Moderately,Quite a bit,No,No,0,Quite a bit,Definitely will not,Trying to decide,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-05/phone_promptresponse_clean_2020-12-05.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2020-12-05,2020-12-05 02:11:00 PST,GMT-08:00,1607163060256,Completed,2020-12-05,2020-12-05 02:23:24 PST,1607163804752,2,set_4,23,9,Moderately,A little,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Moderately,No,No,0,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-06/phone_promptresponse_clean_2020-12-06.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-06,2020-12-06 01:31:00 PST,GMT-08:00,1607247060144,Completed,2020-12-06,2020-12-06 01:39:13 PST,1607247553217,2,set_1,48,9,A little,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Not at all,Very little,Not at all,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2020-12-07/phone_promptresponse_clean_2020-12-07.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-07,2020-12-07 01:35:00 PST,GMT-08:00,1607333700087,Completed,2020-12-07,2020-12-07 01:37:14 PST,1607333834200,1,set_4,47,9,Moderately,A little,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,A little,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-12-08/phone_promptresponse_clean_2020-12-08.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-08,2020-12-08 01:48:00 PST,GMT-08:00,1607420880128,Completed,2020-12-08,2020-12-08 02:18:15 PST,1607422695541,2,set_1,25,9,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,but I had a goal
lardcapablemud@timestudy_com/2020-12-09/phone_promptresponse_clean_2020-12-09.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-09,2020-12-09 01:41:00 PST,GMT-08:00,1607506860097,Completed,2020-12-09,2020-12-09 01:41:57 PST,1607506917705,1,set_2,23,9,Quite a bit,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-10/phone_promptresponse_clean_2020-12-10.csv,1,lardcapablemud,Daily,TIME,RANDOM,0,1,2020-12-10,2020-12-10 00:31:00 PST,GMT-08:00,1607589060132,Completed,2020-12-10,2020-12-10 00:48:48 PST,1607590128177,2,set_4,24,9,Moderately,Not at all,Moderately,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,A little,Not at all,Very much so,Moderately,Moderately,No,Yes,0,,,,,,,Somewhat,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-11/phone_promptresponse_clean_2020-12-11.csv,4,lardcapablemud,Daily,BURST,RANDOM,3,4,2020-12-11,2020-12-11 03:36:00 PST,GMT-08:00,1607686560120,Completed,2020-12-11,2020-12-11 03:44:32 PST,1607687072835,2,set_4,23,9,Extremely,Not at all,Extremely,Not at all,Moderately,Quite a bit,Extremely,Extremely,Moderately,Not at all,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-12/phone_promptresponse_clean_2020-12-12.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2020-12-12,2020-12-12 00:48:00 PST,GMT-08:00,1607762880107,Completed,2020-12-12,2020-12-12 00:50:31 PST,1607763031890,1,set_2,23,9,Not at all,Quite a bit,Extremely,Not at all,Moderately,Quite a bit,Quite a bit,Extremely,Quite a bit,Quite a bit,A little,A little,Moderately,Moderately,No,No,0,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-13/phone_promptresponse_clean_2020-12-13.csv,1,lardcapablemud,Daily,BURST,RANDOM,0,1,2020-12-13,2020-12-13 00:46:00 PST,GMT-08:00,1607849160171,Completed,2020-12-13,2020-12-13 01:07:33 PST,1607850453569,2,set_1,49,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,Not at all,A little,A little,Quite a bit,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,Very much,,,,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,A little,Probably will not,No,but I had a goal
lardcapablemud@timestudy_com/2020-12-13/phone_promptresponse_clean_2020-12-13.csv,24,lardcapablemud,Daily,BURST,RANDOM,23,0,2020-12-13,2020-12-13 23:44:00 PST,GMT-08:00,1607931840131,Completed,2020-12-13,2020-12-13 23:53:10 PST,1607932390372,2,set_3,47,9,Moderately,Moderately,Moderately,Not at all,Moderately,A little,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,No,Did not have to work today,0,,,,Not at all,Definitely will not,No,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,A lot less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-12-15/phone_promptresponse_clean_2020-12-15.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-15,2020-12-15 01:36:00 PST,GMT-08:00,1608024960134,Completed,2020-12-15,2020-12-15 01:43:14 PST,1608025394913,2,set_3,24,9,Not at all,Extremely,A little,Moderately,A little,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,Moderately,No,No,0,,,,Not at all,Might,No,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-16/phone_promptresponse_clean_2020-12-16.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-16,2020-12-16 01:18:00 PST,GMT-08:00,1608110280131,Completed,2020-12-16,2020-12-16 01:40:05 PST,1608111605831,2,set_4,23,9,Not at all,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Moderately,Not at all,Quite a bit,A little,Moderately,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-17/phone_promptresponse_clean_2020-12-17.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2020-12-17,2020-12-17 02:11:00 PST,GMT-08:00,1608199860121,Completed,2020-12-17,2020-12-17 02:11:42 PST,1608199902148,1,set_1,25,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Not at all,No,Did not have to work today,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,A little,Might,No,but I had a goal
lardcapablemud@timestudy_com/2020-12-18/phone_promptresponse_clean_2020-12-18.csv,3,lardcapablemud,Daily,TIME,RANDOM,2,3,2020-12-18,2020-12-18 02:37:00 PST,GMT-08:00,1608287820096,Completed,2020-12-18,2020-12-18 02:37:46 PST,1608287866133,1,set_2,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,A little,Moderately,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-19/phone_promptresponse_clean_2020-12-19.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-19,2020-12-19 01:14:00 PST,GMT-08:00,1608369240102,Completed,2020-12-19,2020-12-19 01:26:29 PST,1608369989242,2,set_3,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,A little,Probably will not,No,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
lardcapablemud@timestudy_com/2020-12-20/phone_promptresponse_clean_2020-12-20.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-20,2020-12-20 01:21:00 PST,GMT-08:00,1608456060155,Completed,2020-12-20,2020-12-20 01:23:15 PST,1608456195268,1,set_2,47,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,1 day,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-12-21/phone_promptresponse_clean_2020-12-21.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-21,2020-12-21 01:37:00 PST,GMT-08:00,1608543420130,Completed,2020-12-21,2020-12-21 01:39:19 PST,1608543559870,1,set_4,47,9,A little,Moderately,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,Not at all,Quite a bit,A little,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,No,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Not at all,I am not experiencing viral symptoms,0 days,2 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
lardcapablemud@timestudy_com/2020-12-22/phone_promptresponse_clean_2020-12-22.csv,2,lardcapablemud,Daily,TIME,RANDOM,1,2,2020-12-22,2020-12-22 01:42:00 PST,GMT-08:00,1608630120144,Completed,2020-12-22,2020-12-22 01:42:40 PST,1608630160028,1,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Moderately,A little,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,but I had a goal
