.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
feistydaycarelung@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-04-25,2021-04-25 01:16:00 MDT,GMT-06:00,1619334960093,Completed,2021-04-25,2021-04-25 01:22:08 MDT,1619335328882,2,set_2,47,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,A little,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,Yes,Not really,Maybe,No,Not really,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Very little,Quite a bit,A little,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,1,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-04-26,2021-04-26 00:42:00 MDT,GMT-06:00,1619419320091,Completed,2021-04-26,2021-04-26 00:43:30 MDT,1619419410009,1,set_3,47,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,A little,Might,Not really,Not really,Yes,Not really,Yes,Not really,Not really,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Very little,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,1,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-04-27,2021-04-27 00:36:00 MDT,GMT-06:00,1619505360105,Completed,2021-04-27,2021-04-27 00:36:51 MDT,1619505411824,1,set_1,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,22,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-04-27,2021-04-27 22:37:00 MDT,GMT-06:00,1619584620133,Completed,2021-04-27,2021-04-27 23:01:59 MDT,1619586119162,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,A little,Moderately,Moderately,Not at all,No,Yes,0,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,21,feistydaycarelung,Daily,TIME,RANDOM,20,21,2021-04-28,2021-04-28 20:12:00 MDT,GMT-06:00,1619662320137,Completed,2021-04-28,2021-04-28 20:13:16 MDT,1619662396742,1,set_1,24,9,A little,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,No
feistydaycarelung@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-04-29,2021-04-29 21:23:00 MDT,GMT-06:00,1619752980155,Completed,2021-04-29,2021-04-29 21:24:29 MDT,1619753069315,1,set_3,24,9,Not at all,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Not at all,A little,Moderately,Moderately,No,No,0,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-05-01,2021-05-01 00:41:00 MDT,GMT-06:00,1619851260111,Completed,2021-05-01,2021-05-01 00:42:19 MDT,1619851339053,1,set_4,23,9,A little,Moderately,Moderately,A little,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Quite a bit,Not at all,Yes,Yes,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-05-01,2021-05-01 23:48:00 MDT,GMT-06:00,1619934480216,Completed,2021-05-01,2021-05-01 23:49:34 MDT,1619934574239,1,set_3,24,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Not at all,Very much so,Quite a bit,A little,No,No,0,,,,,A little,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-05-02,2021-05-02 23:33:00 MDT,GMT-06:00,1620019980174,Completed,2021-05-02,2021-05-02 23:36:56 MDT,1620020216655,1,set_4,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Very much so,A little,Very much so,No,No,0,A little,Probably will not,Not really,,,,,Sort of,Yes,Not really,Yes,No,Not really,A little,Moderately,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,Neither more nor less,Quite a bit,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,1,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-05-04,2021-05-04 01:19:00 MDT,GMT-06:00,1620112740114,Completed,2021-05-04,2021-05-04 01:20:26 MDT,1620112826788,1,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Yes,,,,
feistydaycarelung@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-05-05,2021-05-05 00:25:00 MDT,GMT-06:00,1620195900143,Completed,2021-05-05,2021-05-05 00:27:26 MDT,1620196046805,1,set_4,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Moderately,No,No,0,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-05-06,2021-05-06 00:34:00 MDT,GMT-06:00,1620282840178,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,22,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-06,2021-05-06 22:23:00 MDT,GMT-06:00,1620361380132,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,24,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-05-07,2021-05-07 23:47:00 MDT,GMT-06:00,1620452820201,Completed,2021-05-07,2021-05-07 23:48:06 MDT,1620452886145,1,set_1,24,9,Not at all,Quite a bit,Extremely,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,No
feistydaycarelung@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,22,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-05-08,2021-05-08 21:49:00 MDT,GMT-06:00,1620532140089,Completed,2021-05-08,2021-05-08 21:49:50 MDT,1620532190440,1,set_1,25,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,,,,Very much,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,23,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-05-09,2021-05-09 23:18:00 MDT,GMT-06:00,1620623880106,Completed,2021-05-09,2021-05-09 23:21:33 MDT,1620624093645,1,set_4,48,9,A little,Moderately,Extremely,Not at all,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,No,No,0,A little,Might,Not really,Somewhat,,,,Sort of,Yes,Not really,No,Not really,Not really,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,5 or more days,A lot less,A lot more,More,Quite a bit,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-05-11,2021-05-11 01:16:00 MDT,GMT-06:00,1620717360152,Completed,2021-05-11,2021-05-11 01:17:24 MDT,1620717444403,1,set_1,24,9,Not at all,Quite a bit,A little,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,No,Yes
feistydaycarelung@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,3,feistydaycarelung,Daily,TIME,RANDOM,2,3,2021-05-12,2021-05-12 02:33:00 MDT,GMT-06:00,1620808380139,Completed,2021-05-12,2021-05-12 02:34:03 MDT,1620808443567,1,set_1,24,9,Not at all,Quite a bit,Extremely,Not at all,A little,Moderately,Not at all,A little,Not at all,Very much so,A little,Not at all,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-05-13,2021-05-13 00:23:00 MDT,GMT-06:00,1620886980193,Completed,2021-05-13,2021-05-13 00:24:14 MDT,1620887054915,1,set_4,23,9,Not at all,Quite a bit,Extremely,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,No,No,0,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-13,2021-05-13 22:40:00 MDT,GMT-06:00,1620967200157,Completed,2021-05-13,2021-05-13 23:14:44 MDT,1620969284432,2,set_2,23,9,Moderately,A little,A little,Moderately,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Not at all,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Yes,,,,
feistydaycarelung@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-05-14,2021-05-14 21:32:00 MDT,GMT-06:00,1621049520146,Completed,2021-05-14,2021-05-14 21:36:51 MDT,1621049811894,1,set_4,24,9,Not at all,Quite a bit,Quite a bit,Not at all,Extremely,A little,A little,A little,A little,Not at all,A little,Not at all,Moderately,A little,No,Did not have to work today,0,A little,Might,Not really,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,1,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-15,2021-05-15 22:49:00 MDT,GMT-06:00,1621140540125,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,29,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-16,2021-05-16 22:44:00 MDT,GMT-06:00,1621226640164,Completed,2021-05-16,2021-05-16 23:04:20 MDT,1621227860110,2,set_4,47,9,A little,Moderately,Quite a bit,Not at all,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Not at all,A little,A little,Moderately,No,Did not have to work today,0,A little,Probably will not,No,,,,,Sort of,Maybe,Sort of,Maybe,No,No,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Less,A lot more,More,Very little,Very little,,,,,,,
feistydaycarelung@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-17,2021-05-17 22:20:00 MDT,GMT-06:00,1621311600157,Completed,2021-05-17,2021-05-17 23:01:21 MDT,1621314081061,2,set_3,24,9,A little,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,A little,Not at all,A little,Moderately,No,No,0,,,,Not at all,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,25,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-18,2021-05-18 22:30:00 MDT,GMT-06:00,1621398600255,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,20,feistydaycarelung,Daily,TIME,RANDOM,20,21,2021-05-19,2021-05-19 20:26:00 MDT,GMT-06:00,1621477560170,Completed,2021-05-19,2021-05-19 20:31:09 MDT,1621477869335,2,set_4,23,9,Not at all,Quite a bit,A little,A little,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,Did not have to work today,0,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-05-20,2021-05-20 21:32:00 MDT,GMT-06:00,1621567920089,Completed,2021-05-20,2021-05-20 21:33:04 MDT,1621567984810,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,A little,A little,Moderately,Moderately,No,Did not have to work today,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,25,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-05-21,2021-05-21 22:24:00 MDT,GMT-06:00,1621657440571,Completed,2021-05-21,2021-05-21 23:43:33 MDT,1621662213667,2,set_3,24,9,A little,Moderately,Moderately,Moderately,A little,A little,A little,A little,A little,Quite a bit,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,Somewhat,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,21,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-05-22,2021-05-22 22:39:00 MDT,GMT-06:00,1621744740170,Completed,2021-05-22,2021-05-22 22:41:52 MDT,1621744912554,1,set_1,24,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,1,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-05-23,2021-05-23 23:49:00 MDT,GMT-06:00,1621835340154,Completed,2021-05-24,2021-05-24 00:14:54 MDT,1621836894048,2,set_4,49,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Not at all,No,Yes,0,A little,Probably will not,Not really,Very much,,,,Sort of,Maybe,Sort of,Yes,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Less,A lot more,More,Moderate,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,25,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-05-24,2021-05-24 22:36:00 MDT,GMT-06:00,1621917360155,Completed,2021-05-24,2021-05-24 23:50:20 MDT,1621921820904,2,set_4,24,9,Not at all,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,Not at all,Moderately,Not at all,A little,Moderately,Not at all,No,Yes,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,38,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-25,2021-05-25 22:37:00 MDT,GMT-06:00,1622003820143,Completed,2021-05-25,2021-05-25 22:38:14 MDT,1622003894537,1,set_3,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,A little,Moderately,A little,No,Did not have to work today,0,,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,28,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-05-26,2021-05-26 23:39:00 MDT,GMT-06:00,1622093940129,Completed,2021-05-26,2021-05-26 23:39:42 MDT,1622093982446,1,set_3,24,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,Not at all,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-27,2021-05-27 22:44:00 MDT,GMT-06:00,1622177040143,Completed,2021-05-27,2021-05-27 23:33:06 MDT,1622179986947,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,No
feistydaycarelung@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,30,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-05-28,2021-05-28 22:39:00 MDT,GMT-06:00,1622263140121,Completed,2021-05-28,2021-05-28 23:09:28 MDT,1622264968076,2,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-05-30,2021-05-30 01:15:00 MDT,GMT-06:00,1622358900143,Completed,2021-05-30,2021-05-30 01:21:47 MDT,1622359307487,2,set_1,48,9,Not at all,Extremely,A little,Quite a bit,Moderately,Not at all,Moderately,A little,A little,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,Not really,Yes,Not really,Yes,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Less,More,Neither more nor less,Moderate,Very little,,,,A little,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-05-31,2021-05-31 01:14:00 MDT,GMT-06:00,1622445240186,Completed,2021-05-31,2021-05-31 01:44:56 MDT,1622447096239,2,set_3,47,9,Not at all,Quite a bit,Extremely,A little,Moderately,A little,Moderately,Not at all,Not at all,Quite a bit,A little,Not at all,Quite a bit,Moderately,No,No,0,,,,,A little,Might,Not really,Sort of,Yes,Sort of,Yes,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Less,More,More,Very little,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-06-01,2021-06-01 00:38:00 MDT,GMT-06:00,1622529480160,Completed,2021-06-01,2021-06-01 00:38:55 MDT,1622529535932,1,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,A little,Moderately,A little,A little,No,Did not have to work today,0,,,,,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-06-02,2021-06-02 00:33:00 MDT,GMT-06:00,1622615580152,Completed,2021-06-02,2021-06-02 00:58:08 MDT,1622617088384,2,set_1,24,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Moderately,A little,Moderately,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,No
feistydaycarelung@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-06-03,2021-06-03 00:23:00 MDT,GMT-06:00,1622701380152,Completed,2021-06-03,2021-06-03 01:23:38 MDT,1622705018630,2,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not thought about it,,,,
feistydaycarelung@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,2,feistydaycarelung,Daily,BURST,RANDOM,1,2,2021-06-04,2021-06-04 01:42:00 MDT,GMT-06:00,1622792520136,Completed,2021-06-04,2021-06-04 01:43:46 MDT,1622792626538,1,set_2,23,9,Not at all,Quite a bit,Extremely,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,
feistydaycarelung@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,23,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-06-04,2021-06-04 23:45:00 MDT,GMT-06:00,1622871900369,Completed,2021-06-04,2021-06-04 23:45:36 MDT,1622871936305,1,set_2,23,9,Not at all,Extremely,A little,Not at all,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,1,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-06-06,2021-06-06 00:27:00 MDT,GMT-06:00,1622960820301,Completed,2021-06-06,2021-06-06 00:55:50 MDT,1622962550528,2,set_4,47,9,Not at all,Extremely,A little,Quite a bit,Moderately,A little,Moderately,Not at all,A little,Quite a bit,A little,Not at all,Not at all,Not at all,No,No,0,Quite a bit,Might,Not really,,,,,Sort of,Yes,Not really,Yes,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,More,More,Moderate,Very little,,,,,,,
feistydaycarelung@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,1,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-06-07,2021-06-07 00:41:00 MDT,GMT-06:00,1623048060164,Completed,2021-06-07,2021-06-07 00:43:17 MDT,1623048197851,1,set_4,47,9,Not at all,Quite a bit,A little,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Moderately,A little,No,No,0,A little,Might,Not really,,,,,Yes,Yes,Not really,Maybe,Not really,Not really,Not at all,A little,I am not experiencing viral symptoms,0 days,5 or more days,Less,More,More,Moderate,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,3,feistydaycarelung,Daily,TIME,RANDOM,2,3,2021-06-08,2021-06-08 02:39:00 MDT,GMT-06:00,1623141540141,Completed,2021-06-08,2021-06-08 02:39:52 MDT,1623141592579,1,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,3,feistydaycarelung,Daily,TIME,RANDOM,2,3,2021-06-09,2021-06-09 02:44:00 MDT,GMT-06:00,1623228240103,Completed,2021-06-09,2021-06-09 02:46:50 MDT,1623228410435,1,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,A little,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-06-10,2021-06-10 01:21:00 MDT,GMT-06:00,1623309660168,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-06-11,2021-06-11 00:45:00 MDT,GMT-06:00,1623393900145,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
