.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
synapseevaluatechevron@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,1,synapseevaluatechevron,Daily,BURST,RANDOM,0,1,2021-05-15,2021-05-15 00:25:00 EDT,GMT-04:00,1621052700413,Completed,2021-05-15,2021-05-15 00:26:09 EDT,1621052769010,1,set_1,24,9,Not at all,Extremely,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Definitely will,Not really,Maybe,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,1,synapseevaluatechevron,Daily,BURST,RANDOM,0,1,2021-05-16,2021-05-16 00:36:00 EDT,GMT-04:00,1621139760427,Completed,2021-05-16,2021-05-16 00:38:11 EDT,1621139891924,1,set_3,49,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Moderately,Very much so,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Sort of,Yes,Yes,Yes,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,5 or more days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Moderate,Very much so,Definitely will,Yes,Somewhat,,,
synapseevaluatechevron@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,23,synapseevaluatechevron,Daily,BURST,RANDOM,22,23,2021-05-16,2021-05-16 22:13:00 EDT,GMT-04:00,1621217580684,Completed,2021-05-16,2021-05-16 22:14:56 EDT,1621217696908,1,set_3,47,9,Not at all,Extremely,Quite a bit,A little,Extremely,Not at all,A little,Not at all,Moderately,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,A little,A little,I am not experiencing viral symptoms,3 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,Very much so,Probably will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,24,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-05-17,2021-05-17 22:46:00 EDT,GMT-04:00,1621305960463,Completed,2021-05-17,2021-05-17 22:52:35 EDT,1621306355047,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,20,21,2021-05-18,2021-05-18 20:44:00 EDT,GMT-04:00,1621385040264,Completed,2021-05-18,2021-05-18 20:45:08 EDT,1621385108086,1,set_1,25,9,Moderately,A little,Quite a bit,Not at all,A little,Extremely,Quite a bit,A little,Not at all,Moderately,A little,Not at all,Quite a bit,Not at all,No,No,0,,,,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-05-19,2021-05-19 21:30:00 EDT,GMT-04:00,1621474200505,Completed,2021-05-19,2021-05-19 21:31:16 EDT,1621474276429,1,set_2,24,9,Not at all,Moderately,Not at all,Not at all,A little,Extremely,Quite a bit,Not at all,Very much so,Quite a bit,A little,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,19,synapseevaluatechevron,Daily,TIME,RANDOM,19,20,2021-05-20,2021-05-20 19:26:00 EDT,GMT-04:00,1621553160652,Completed,2021-05-20,2021-05-20 19:26:58 EDT,1621553218870,1,set_1,24,9,Not at all,Moderately,A little,Not at all,Moderately,Extremely,Quite a bit,Not at all,Very much so,Quite a bit,Moderately,Not at all,Moderately,Very much so,No,No,0,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,17,synapseevaluatechevron,Daily,TIME,RANDOM,16,17,2021-05-21,2021-05-21 16:37:00 EDT,GMT-04:00,1621629420568,Completed,2021-05-21,2021-05-21 16:38:06 EDT,1621629486179,1,set_3,23,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,
synapseevaluatechevron@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,22,synapseevaluatechevron,Daily,TIME,RANDOM,21,22,2021-05-22,2021-05-22 21:34:00 EDT,GMT-04:00,1621733640588,Completed,2021-05-22,2021-05-22 21:35:54 EDT,1621733754374,1,set_3,23,9,Not at all,Extremely,Quite a bit,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,,
synapseevaluatechevron@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,32,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-05-23,2021-05-23 22:33:03 EDT,GMT-04:00,1621823583129,Completed,2021-05-23,2021-05-23 22:37:20 EDT,1621823840195,1,set_4,47,9,Not at all,Extremely,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Very much so,Not at all,Moderately,Not at all,No,Did not have to work today,0,Very much so,Might,Sort of,,,,,Not really,No,No,Yes,Not really,Not really,Quite a bit,Moderately,I am not experiencing viral symptoms,3 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-05-24,2021-05-24 22:23:00 EDT,GMT-04:00,1621909380494,Completed,2021-05-24,2021-05-24 22:24:39 EDT,1621909479439,1,set_4,23,9,Not at all,Quite a bit,Not at all,A little,Quite a bit,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-05-25,2021-05-25 22:20:00 EDT,GMT-04:00,1621995600517,Completed,2021-05-25,2021-05-25 22:20:48 EDT,1621995648331,1,set_2,23,9,Not at all,Extremely,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,2,synapseevaluatechevron,Daily,TIME,RANDOM,1,2,2021-05-27,2021-05-27 01:13:00 EDT,GMT-04:00,1622092380615,Completed,2021-05-27,2021-05-27 01:14:17 EDT,1622092457617,1,set_4,23,9,Quite a bit,A little,Moderately,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Moderately,Very much so,Not at all,Quite a bit,A little,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-05-28,2021-05-28 00:27:00 EDT,GMT-04:00,1622176020364,Completed,2021-05-28,2021-05-28 00:28:37 EDT,1622176117477,1,set_1,25,9,Not at all,Quite a bit,Moderately,Not at all,Moderately,A little,Moderately,A little,Quite a bit,Very much so,Moderately,Not at all,Not at all,Not at all,No,No,0,,,,Quite a bit,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,2,synapseevaluatechevron,Daily,BURST,RANDOM,1,2,2021-05-29,2021-05-29 01:48:00 EDT,GMT-04:00,1622267280483,Completed,2021-05-29,2021-05-29 01:48:50 EDT,1622267330697,1,set_1,24,9,Not at all,Extremely,Not at all,Not at all,Extremely,Not at all,A little,Not at all,Not at all,A little,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,1,synapseevaluatechevron,Daily,BURST,RANDOM,0,1,2021-05-30,2021-05-30 00:23:00 EDT,GMT-04:00,1622348580328,Completed,2021-05-30,2021-05-30 00:25:22 EDT,1622348722015,1,set_3,47,9,Not at all,Quite a bit,Not at all,Not at all,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Sort of,Yes,Sort of,Yes,Yes,Yes,Moderately,Not at all,I am not experiencing viral symptoms,3 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,Very much so,Definitely will,Sort of,,,,
synapseevaluatechevron@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,1,synapseevaluatechevron,Daily,BURST,RANDOM,0,1,2021-05-31,2021-05-31 00:28:00 EDT,GMT-04:00,1622435280716,Completed,2021-05-31,2021-05-31 00:30:47 EDT,1622435447426,1,set_4,48,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,Not really,No,Not really,Yes,Yes,Yes,Quite a bit,Moderately,I am not experiencing viral symptoms,3 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,24,synapseevaluatechevron,Daily,BURST,RANDOM,23,0,2021-05-31,2021-05-31 23:23:00 EDT,GMT-04:00,1622517780630,Completed,2021-05-31,2021-05-31 23:23:56 EDT,1622517836971,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes
synapseevaluatechevron@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-02,2021-06-02 00:24:00 EDT,GMT-04:00,1622607840533,Completed,2021-06-02,2021-06-02 00:25:42 EDT,1622607942846,1,set_1,25,9,Not at all,A little,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Quite a bit,Not sure,Did not have to work today,0,,,,Very much so,Might,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,2,synapseevaluatechevron,Daily,TIME,RANDOM,1,2,2021-06-03,2021-06-03 01:30:00 EDT,GMT-04:00,1622698200562,Completed,2021-06-03,2021-06-03 01:31:16 EDT,1622698276913,1,set_1,26,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,24,synapseevaluatechevron,Daily,TIME,RANDOM,23,0,2021-06-03,2021-06-03 23:13:00 EDT,GMT-04:00,1622776380596,Completed,2021-06-03,2021-06-03 23:14:05 EDT,1622776445901,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Very much so,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,24,synapseevaluatechevron,Daily,TIME,RANDOM,23,0,2021-06-04,2021-06-04 23:22:00 EDT,GMT-04:00,1622863320408,Completed,2021-06-04,2021-06-04 23:23:04 EDT,1622863384225,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,A little bit,,,
synapseevaluatechevron@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-06,2021-06-06 00:21:00 EDT,GMT-04:00,1622953260608,Completed,2021-06-06,2021-06-06 00:23:35 EDT,1622953415167,1,set_2,47,9,Moderately,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Not really,Yes,Yes,Yes,Yes,Yes,Extremely,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,Very much so,Might,Yes
synapseevaluatechevron@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,23,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-06-06,2021-06-06 22:12:00 EDT,GMT-04:00,1623031920396,Completed,2021-06-06,2021-06-06 22:14:24 EDT,1623032064518,1,set_1,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Probably will,No,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-08,2021-06-08 00:30:00 EDT,GMT-04:00,1623126600424,Completed,2021-06-08,2021-06-08 00:31:48 EDT,1623126708094,1,set_2,23,9,Not at all,Moderately,Not at all,Not at all,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-09,2021-06-09 00:30:00 EDT,GMT-04:00,1623213000524,Completed,2021-06-09,2021-06-09 00:31:30 EDT,1623213090048,1,set_3,24,9,Not at all,Extremely,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-10,2021-06-10 00:47:00 EDT,GMT-04:00,1623300420290,Completed,2021-06-10,2021-06-10 00:48:16 EDT,1623300496393,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Quite a bit,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,24,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-06-10,2021-06-10 22:41:00 EDT,GMT-04:00,1623379260627,Completed,2021-06-10,2021-06-10 22:42:14 EDT,1623379334366,1,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,24,synapseevaluatechevron,Daily,TIME,RANDOM,22,23,2021-06-11,2021-06-11 22:34:01 EDT,GMT-04:00,1623465241434,Completed,2021-06-11,2021-06-11 22:35:04 EDT,1623465304421,1,set_4,24,9,A little,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-13,2021-06-13 00:27:00 EDT,GMT-04:00,1623558420366,Completed,2021-06-13,2021-06-13 00:29:51 EDT,1623558591819,1,set_1,49,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,Not really,Yes,Not really,Yes,Yes,Yes,Extremely,Not at all,I am not experiencing viral symptoms,2 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Moderate,,,,Not at all,,,
synapseevaluatechevron@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,25,synapseevaluatechevron,Daily,TIME,RANDOM,23,0,2021-06-13,2021-06-13 23:39:00 EDT,GMT-04:00,1623641940775,Completed,2021-06-13,2021-06-13 23:40:55 EDT,1623642055409,1,set_3,48,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Yes,No,Sort of,Yes,Yes,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,3 days,0 days,A lot less,Neither more nor less,Neither more nor less,Moderate,Very little,Quite a bit,Definitely will,Yes,A little bit,,,
synapseevaluatechevron@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,1,synapseevaluatechevron,Daily,BURST,RANDOM,0,1,2021-06-15,2021-06-15 00:16:00 EDT,GMT-04:00,1623730560399,Completed,2021-06-15,2021-06-15 00:17:10 EDT,1623730630690,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,1,synapseevaluatechevron,Daily,BURST,RANDOM,0,1,2021-06-16,2021-06-16 00:15:00 EDT,GMT-04:00,1623816900336,Completed,2021-06-16,2021-06-16 00:16:25 EDT,1623816985046,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
synapseevaluatechevron@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,24,synapseevaluatechevron,Daily,BURST,RANDOM,23,0,2021-06-16,2021-06-16 23:44:00 EDT,GMT-04:00,1623901440532,Completed,2021-06-16,2021-06-16 23:45:33 EDT,1623901533409,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,1,synapseevaluatechevron,Daily,BURST,RANDOM,0,1,2021-06-18,2021-06-18 00:35:00 EDT,GMT-04:00,1623990900407,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-19,2021-06-19 00:40:00 EDT,GMT-04:00,1624077600378,Completed,2021-06-19,2021-06-19 00:50:12 EDT,1624078212839,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-20,2021-06-20 00:10:01 EDT,GMT-04:00,1624162201195,Completed,2021-06-20,2021-06-20 00:16:51 EDT,1624162611437,2,set_4,47,9,Not at all,Quite a bit,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Extremely,Moderately,I am not experiencing viral symptoms,3 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Moderate,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-21,2021-06-21 00:33:15 EDT,GMT-04:00,1624249995283,Completed,2021-06-21,2021-06-21 00:35:30 EDT,1624250130703,1,set_1,49,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Definitely will,Yes,Yes,Yes,Yes,Yes,Yes,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,3 days,3 days,A lot less,Neither more nor less,Neither more nor less,Moderate,Quite a bit,,,,,,,
synapseevaluatechevron@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,1,synapseevaluatechevron,Daily,TIME,RANDOM,0,1,2021-06-22,2021-06-22 00:26:00 EDT,GMT-04:00,1624335960469,Completed,2021-06-22,2021-06-22 00:26:59 EDT,1624336019800,1,set_4,23,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,A little,A little,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
