.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed
craftworkattendeeensnare@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,20,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-14,2021-08-14 20:31:00 PDT,GMT-07:00,1628998260254,Completed,2021-08-14,2021-08-14 20:31:59 PDT,1628998319002,1,set_1,24,9,Extremely,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,No,,,
craftworkattendeeensnare@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,31,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-15,2021-08-15 20:30:00 PDT,GMT-07:00,1629084600121,Completed,2021-08-15,2021-08-15 20:36:04 PDT,1629084964069,2,set_2,47,9,Quite a bit,A little,Extremely,Not at all,A little,Extremely,Extremely,Extremely,Quite a bit,Moderately,Not at all,Not at all,Not at all,Very much so,Not sure,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,Yes,No,Not really,Yes,Sort of,Yes,A little,Extremely,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot less,Neither more nor less,Extremely,Extremely,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,18,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-16,2021-08-16 20:19:00 PDT,GMT-07:00,1629170340171,Completed,2021-08-16,2021-08-16 20:24:43 PDT,1629170683944,2,set_2,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Not sure,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,14,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-17,2021-08-17 20:15:00 PDT,GMT-07:00,1629256500882,Completed,2021-08-17,2021-08-17 20:15:48 PDT,1629256548821,1,set_2,23,9,Moderately,Moderately,A little,A little,A little,Extremely,Quite a bit,Extremely,Moderately,A little,Quite a bit,Quite a bit,Moderately,Very much so,No,No,0,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,16,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-08-18,2021-08-18 20:16:00 PDT,GMT-07:00,1629342960139,Completed,2021-08-18,2021-08-18 21:04:16 PDT,1629345856025,2,set_3,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really
craftworkattendeeensnare@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,29,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-19,2021-08-19 21:27:00 PDT,GMT-07:00,1629433620131,Completed,2021-08-19,2021-08-19 21:27:40 PDT,1629433660855,1,set_3,23,9,Moderately,A little,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Very much so,Moderately,Moderately,A little,Very much so,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
craftworkattendeeensnare@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-20,2021-08-20 21:10:00 PDT,GMT-07:00,1629519000174,Completed,2021-08-20,2021-08-20 21:13:35 PDT,1629519215950,1,set_3,24,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Not really
craftworkattendeeensnare@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,9,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-21,2021-08-21 21:38:00 PDT,GMT-07:00,1629607080134,Completed,2021-08-21,2021-08-21 21:38:44 PDT,1629607124094,1,set_4,25,9,Moderately,Quite a bit,Moderately,A little,Extremely,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,,,,A little,Might,Not really,A little bit,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-22,2021-08-22 21:19:00 PDT,GMT-07:00,1629692340158,Completed,2021-08-22,2021-08-22 21:23:54 PDT,1629692634012,1,set_2,47,9,Extremely,Not at all,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Might,Yes,,,,,Yes,Yes,Sort of,Maybe,Not really,Not really,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot less,Neither more nor less,Moderate,Moderate,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-08-23,2021-08-23 21:24:00 PDT,GMT-07:00,1629779040143,Completed,2021-08-23,2021-08-23 21:32:15 PDT,1629779535776,2,set_4,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,No,No,0,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-24,2021-08-24 21:25:00 PDT,GMT-07:00,1629865500129,Completed,2021-08-24,2021-08-24 21:26:08 PDT,1629865568264,1,set_1,25,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Moderately,Moderately,Quite a bit,A little,Moderately,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-25,2021-08-25 21:32:00 PDT,GMT-07:00,1629952320109,Completed,2021-08-25,2021-08-25 21:54:18 PDT,1629953658696,2,set_1,26,9,Extremely,Not at all,Extremely,Moderately,Moderately,Extremely,Extremely,Extremely,Very much so,Moderately,Quite a bit,Moderately,Moderately,Very much so,Not sure,No,0,,,,,,,A little bit,,,,,,,,,,,,,,,,,Very much so,Might,Yes,No,,,
craftworkattendeeensnare@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,17,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-26,2021-08-26 21:23:00 PDT,GMT-07:00,1630038180132,Completed,2021-08-26,2021-08-26 21:24:34 PDT,1630038274430,1,set_2,23,9,Extremely,Not at all,Moderately,Quite a bit,A little,Quite a bit,Extremely,Extremely,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,No,0,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,27,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-27,2021-08-27 21:39:00 PDT,GMT-07:00,1630125540199,Completed,2021-08-27,2021-08-27 21:40:10 PDT,1630125610333,1,set_1,24,9,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Extremely,Very much so,Not at all,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes,,,
craftworkattendeeensnare@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,15,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-28,2021-08-28 21:27:00 PDT,GMT-07:00,1630211220146,Completed,2021-08-28,2021-08-28 21:28:08 PDT,1630211288454,1,set_2,24,9,Quite a bit,A little,Extremely,A little,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Very much so,Not sure,No,0,Very much so,Might,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-29,2021-08-29 21:22:00 PDT,GMT-07:00,1630297320145,Completed,2021-08-29,2021-08-29 21:24:40 PDT,1630297480696,1,set_1,48,9,A little,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Very much so,Quite a bit,A little,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,Yes,Maybe,Not really,Maybe,Not really,Sort of,Extremely,Extremely,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot less,Neither more nor less,Extremely,Extremely,A little,Definitely will,Sort of,Yes,,,
craftworkattendeeensnare@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-30,2021-08-30 21:13:00 PDT,GMT-07:00,1630383180267,Completed,2021-08-30,2021-08-30 22:32:45 PDT,1630387965050,1,set_3,23,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Very much so,A little,Moderately,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,12,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-08-31,2021-08-31 21:31:00 PDT,GMT-07:00,1630470660147,Completed,2021-08-31,2021-08-31 21:32:04 PDT,1630470724839,1,set_1,24,9,Extremely,Not at all,Extremely,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Not at all,Moderately,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,14,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-01,2021-09-01 21:22:00 PDT,GMT-07:00,1630556520118,Completed,2021-09-01,2021-09-01 21:28:29 PDT,1630556909346,2,set_3,24,9,Extremely,Not at all,Quite a bit,Moderately,Quite a bit,Not at all,Quite a bit,A little,Moderately,Quite a bit,Very much so,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-09-02,2021-09-02 22:28:00 PDT,GMT-07:00,1630646880185,Completed,2021-09-02,2021-09-02 22:29:05 PDT,1630646945741,1,set_1,24,9,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Extremely,Very much so,Very much so,Very much so,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,23,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-09-03,2021-09-03 22:12:00 PDT,GMT-07:00,1630732320250,Completed,2021-09-03,2021-09-03 22:12:54 PDT,1630732374462,1,set_3,23,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,Not at all,Very much so,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
craftworkattendeeensnare@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-09-04,2021-09-04 22:33:00 PDT,GMT-07:00,1630819980157,Completed,2021-09-04,2021-09-04 23:14:16 PDT,1630822456849,2,set_3,24,9,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Moderately,Very much so,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Sort of
craftworkattendeeensnare@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,1,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-09-05,2021-09-05 22:16:00 PDT,GMT-07:00,1630905360190,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,1,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-09-06,2021-09-06 22:46:00 PDT,GMT-07:00,1630993560121,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,24,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-09-07,2021-09-07 22:10:00 PDT,GMT-07:00,1631077800352,Completed,2021-09-07,2021-09-07 22:11:01 PDT,1631077861206,1,set_2,24,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,Very much so,Might,Yes,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-09-08,2021-09-08 22:11:00 PDT,GMT-07:00,1631164260336,Completed,2021-09-08,2021-09-08 22:29:44 PDT,1631165384533,2,set_4,23,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Very much so,A little,A little,Moderately,Very much so,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,23,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-09,2021-09-09 21:45:00 PDT,GMT-07:00,1631249100126,Completed,2021-09-09,2021-09-09 21:48:47 PDT,1631249327694,1,set_3,23,9,Not at all,Extremely,Moderately,A little,Quite a bit,Not at all,A little,Not at all,Very much so,Moderately,Quite a bit,Moderately,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really
craftworkattendeeensnare@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,25,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-10,2021-09-10 21:27:00 PDT,GMT-07:00,1631334420168,Completed,2021-09-10,2021-09-10 21:36:16 PDT,1631334976986,2,set_2,23,9,Moderately,Moderately,A little,A little,Extremely,Moderately,A little,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,Not sure,No,0,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,16,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-11,2021-09-11 21:34:00 PDT,GMT-07:00,1631421240118,Completed,2021-09-11,2021-09-11 21:44:11 PDT,1631421851568,2,set_4,24,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Yes,No,0,,,,A little,Might,Sort of,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,11,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-12,2021-09-12 21:12:00 PDT,GMT-07:00,1631506320154,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,15,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-13,2021-09-13 21:26:00 PDT,GMT-07:00,1631593560162,Completed,2021-09-13,2021-09-13 21:27:48 PDT,1631593668395,1,set_2,23,9,Extremely,Not at all,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Very much so,A little,A little,Moderately,Moderately,A little,Yes,No,0,Very much so,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,13,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-14,2021-09-14 21:44:00 PDT,GMT-07:00,1631681040200,Completed,2021-09-14,2021-09-14 21:45:04 PDT,1631681104078,1,set_2,25,9,Extremely,Moderately,Extremely,Not at all,A little,Moderately,Quite a bit,Extremely,Very much so,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,Yes,No,0,Very much so,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,20,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-09-15,2021-09-15 22:24:44 PDT,GMT-07:00,1631769884300,NeverStarted,,,,,set_1,23,9,Quite a bit,A little,Extremely,Not at all,A little,Quite a bit,Moderately,Quite a bit,Very much so,A little,Quite a bit,Quite a bit,Quite a bit,Very much so,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,29,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-16,2021-09-16 21:12:00 PDT,GMT-07:00,1631851920181,Completed,2021-09-16,2021-09-16 21:12:58 PDT,1631851978989,1,set_4,23,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,Not at all,Quite a bit,Moderately,Quite a bit,Yes,Yes,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,25,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-17,2021-09-17 21:18:00 PDT,GMT-07:00,1631938680188,Completed,2021-09-17,2021-09-17 21:26:28 PDT,1631939188696,2,set_3,25,9,Extremely,Not at all,Moderately,Not at all,Extremely,Moderately,Moderately,Quite a bit,Moderately,Moderately,Not at all,Moderately,Moderately,Quite a bit,Yes,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,23,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-09-18,2021-09-18 21:41:00 PDT,GMT-07:00,1632026460164,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,21,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-09-19,2021-09-19 21:42:00 PDT,GMT-07:00,1632112920156,Completed,2021-09-19,2021-09-19 22:07:10 PDT,1632114430629,2,set_3,47,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,Moderately,Yes,No,0,,,,,,,,Not really,Maybe,Not really,Maybe,Sort of,Not really,Moderately,Extremely,I am currently experiencing mild-moderate viral symptoms,1 day,0 days,A lot more,A lot less,Neither more nor less,Extremely,Moderate,,,,,Quite a bit,Might,No
craftworkattendeeensnare@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-09-20,2021-09-20 21:14:07 PDT,GMT-07:00,1632197647823,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-09-21,2021-09-21 21:45:00 PDT,GMT-07:00,1632285900157,Completed,2021-09-21,2021-09-21 21:46:05 PDT,1632285965866,1,set_4,23,9,Extremely,Not at all,Moderately,Moderately,Not at all,Extremely,Extremely,Extremely,Very much so,Quite a bit,Very much so,Moderately,Moderately,Moderately,Yes,No,0,,,,Quite a bit,Definitely will,Not really,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,20,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-22,2021-09-22 21:38:00 PDT,GMT-07:00,1632371880095,Completed,2021-09-22,2021-09-22 21:38:39 PDT,1632371919054,1,set_1,25,9,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,A little,Very much so,Moderately,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,19,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-23,2021-09-23 21:46:00 PDT,GMT-07:00,1632458760174,Completed,2021-09-23,2021-09-23 21:46:50 PDT,1632458810997,1,set_3,24,9,Quite a bit,A little,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Very much so,Not at all,Very much so,Quite a bit,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
craftworkattendeeensnare@timestudy_com/2021-09-24/phone_promptresponse_clean_2021-09-24.csv,35,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-24,2021-09-24 21:13:00 PDT,GMT-07:00,1632543180189,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,18,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-25,2021-09-25 21:45:00 PDT,GMT-07:00,1632631500323,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,28,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-26,2021-09-26 21:24:00 PDT,GMT-07:00,1632716640225,Completed,2021-09-26,2021-09-26 21:34:19 PDT,1632717259888,2,set_2,47,9,Extremely,Not at all,Quite a bit,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Very much so,Not at all,Moderately,Quite a bit,Very much so,No,No,0,A little,Might,Trying to decide,,,,,Sort of,Maybe,Sort of,No,Not really,Not really,Quite a bit,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,A lot more,A lot less,Neither more nor less,Extremely,Extremely,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,18,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-27,2021-09-27 21:13:16 PDT,GMT-07:00,1632802396183,Completed,2021-09-27,2021-09-27 21:15:35 PDT,1632802535756,1,set_1,27,9,Quite a bit,A little,Moderately,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-28,2021-09-28 21:28:00 PDT,GMT-07:00,1632889680148,Completed,2021-09-28,2021-09-28 21:28:52 PDT,1632889732318,1,set_2,24,9,Quite a bit,A little,Quite a bit,Extremely,Moderately,Quite a bit,Extremely,Quite a bit,Quite a bit,Very much so,Not at all,Quite a bit,Quite a bit,Quite a bit,No,No,0,Very much so,Might,No,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-29,2021-09-29 21:36:00 PDT,GMT-07:00,1632976560137,Completed,2021-09-29,2021-09-29 21:36:28 PDT,1632976588026,1,set_1,24,9,Extremely,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Very much so,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-09-30,2021-09-30 21:18:00 PDT,GMT-07:00,1633061880107,Completed,2021-09-30,2021-09-30 21:19:41 PDT,1633061981939,1,set_2,24,9,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Very much so,Very much so,A little,Not at all,Moderately,Quite a bit,No,No,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
