.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
rangerabrasivedislike@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,14,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-12,2021-09-12 20:38:00 CDT,GMT-05:00,1631497080102,Completed,2021-09-12,2021-09-12 20:41:15 CDT,1631497275575,1,set_2,47,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Quite a bit,A little,A little,A little,Moderately,No,Did not have to work today,0,Very much so,Might,Yes,,,,,,,,,Sort of,No,Yes,No,Not really,,,Yes,,A little,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit
rangerabrasivedislike@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,14,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-13,2021-09-13 20:40:00 CDT,GMT-05:00,1631583600127,Completed,2021-09-13,2021-09-13 20:41:48 CDT,1631583708927,1,set_1,24,9,Not at all,Extremely,Moderately,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-09-14,2021-09-14 19:26:00 CDT,GMT-05:00,1631665560151,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-15,2021-09-15 20:20:00 CDT,GMT-05:00,1631755200133,Completed,2021-09-15,2021-09-15 20:21:44 CDT,1631755304884,1,set_2,23,9,Not at all,Extremely,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,A little,Very much so,Quite a bit,Not at all,Quite a bit,Moderately,No,No,0,Very much so,Definitely will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,18,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-09-16,2021-09-16 20:22:00 CDT,GMT-05:00,1631841720127,Completed,2021-09-16,2021-09-16 20:23:01 CDT,1631841781374,1,set_4,23,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,A little,Moderately,Not at all,A little,Very much so,Moderately,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,A little,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,21,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-09-17,2021-09-17 20:22:00 CDT,GMT-05:00,1631928120086,Completed,2021-09-17,2021-09-17 20:55:16 CDT,1631930116883,2,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Moderately,Not at all,A little,Very much so,A little,Not at all,Moderately,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2021-09-18,2021-09-18 22:21:00 CDT,GMT-05:00,1632021660118,Completed,2021-09-18,2021-09-18 22:42:37 CDT,1632022957088,2,set_3,23,9,A little,Quite a bit,A little,Extremely,Extremely,A little,A little,Not at all,A little,Quite a bit,A little,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,19,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-09-19,2021-09-19 20:17:00 CDT,GMT-05:00,1632100620130,Completed,2021-09-19,2021-09-19 21:06:13 CDT,1632103573575,2,set_4,47,9,A little,Quite a bit,A little,Quite a bit,Extremely,A little,A little,Not at all,A little,Quite a bit,A little,A little,A little,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,Not really,Maybe,Sort of,No,Sort of,Quite a bit,Might,Sort of,Sort of,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate
rangerabrasivedislike@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-20,2021-09-20 20:24:00 CDT,GMT-05:00,1632187440070,Completed,2021-09-20,2021-09-20 20:25:03 CDT,1632187503370,1,set_3,23,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-09-21,2021-09-21 21:16:00 CDT,GMT-05:00,1632276960098,Completed,2021-09-21,2021-09-21 21:27:59 CDT,1632277679959,2,set_4,23,9,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Quite a bit,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,16,rangerabrasivedislike,Daily,TIME,RANDOM,22,23,2021-09-22,2021-09-22 22:13:00 CDT,GMT-05:00,1632366780156,Completed,2021-09-22,2021-09-22 22:14:38 CDT,1632366878439,1,set_4,23,9,Quite a bit,Extremely,A little,Extremely,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-23,2021-09-23 20:19:00 CDT,GMT-05:00,1632446340287,Completed,2021-09-23,2021-09-23 20:19:50 CDT,1632446390277,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-25,2021-09-25 20:40:45 CDT,GMT-05:00,1632620445135,Completed,2021-09-25,2021-09-25 21:15:40 CDT,1632622540535,2,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,A little,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,17,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-26,2021-09-26 20:46:00 CDT,GMT-05:00,1632707160209,Completed,2021-09-26,2021-09-26 21:02:13 CDT,1632708133681,2,set_1,49,9,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Moderately,A little,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Moderately,Yes,Did not have to work today,0,,,,,,,,A little,Might,Sort of,No,Sort of,Maybe,Not really,No,Sort of,,,Not really,,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate
rangerabrasivedislike@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-09-27,2021-09-27 21:31:00 CDT,GMT-05:00,1632796260146,Completed,2021-09-27,2021-09-27 21:37:58 CDT,1632796678005,2,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,A little,Yes,Yes,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-28,2021-09-28 20:20:00 CDT,GMT-05:00,1632878400197,Completed,2021-09-28,2021-09-28 20:21:53 CDT,1632878513791,1,set_4,25,9,Moderately,Quite a bit,A little,Extremely,Quite a bit,A little,Moderately,Not at all,A little,Very much so,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,Not at all,,,,,,,,,,Quite a bit,Probably will,,Yes,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-09-29,2021-09-29 20:47:00 CDT,GMT-05:00,1632966420099,Completed,2021-09-29,2021-09-29 20:48:32 CDT,1632966512318,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-09-30,2021-09-30 19:36:00 CDT,GMT-05:00,1633048560133,Completed,2021-09-30,2021-09-30 19:39:02 CDT,1633048742762,1,set_2,23,9,Not at all,Extremely,Moderately,Extremely,Extremely,A little,Moderately,A little,Not at all,Very much so,Moderately,A little,Moderately,Very much so,No,No,0,Quite a bit,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-01,2021-10-01 20:26:00 CDT,GMT-05:00,1633137960144,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-10-02,2021-10-02 21:11:00 CDT,GMT-05:00,1633227060089,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-10-03,2021-10-03 21:27:00 CDT,GMT-05:00,1633314420102,Completed,2021-10-03,2021-10-03 21:34:10 CDT,1633314850847,2,set_3,48,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,A little,Quite a bit,No,Did not have to work today,0,,,,A little,Might,Not really,,,,,,Sort of,No,Yes,Yes,Not really,,,Yes,,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate
rangerabrasivedislike@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,19,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-10-04,2021-10-04 20:17:00 CDT,GMT-05:00,1633396620096,Completed,2021-10-04,2021-10-04 20:17:46 CDT,1633396666650,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-10-05,2021-10-05 20:25:00 CDT,GMT-05:00,1633483500118,Completed,2021-10-05,2021-10-05 20:53:38 CDT,1633485218946,2,set_4,24,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Moderately,A little,Not at all,Very much so,Quite a bit,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,Somewhat,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-10-06,2021-10-06 19:38:00 CDT,GMT-05:00,1633567080142,Completed,2021-10-06,2021-10-06 19:39:11 CDT,1633567151316,1,set_1,25,9,Not at all,Extremely,Moderately,Extremely,Moderately,A little,Moderately,Moderately,A little,Very much so,Moderately,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-07,2021-10-07 20:41:00 CDT,GMT-05:00,1633657260106,Completed,2021-10-07,2021-10-07 20:47:41 CDT,1633657661765,2,set_3,24,9,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Very much so,Very much so,Not at all,Quite a bit,Quite a bit,No,No,0,,,,Very much so,Probably will not,Sort of,Extremely,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-10-08,2021-10-08 19:32:00 CDT,GMT-05:00,1633739520144,Completed,2021-10-08,2021-10-08 20:56:14 CDT,1633744574195,2,set_1,25,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Moderately,A little,A little,Very much so,A little,Not at all,Quite a bit,Very much so,No,No,0,,,,,,,Not at all,Very much so,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-10-09,2021-10-09 21:32:00 CDT,GMT-05:00,1633833120143,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,19,rangerabrasivedislike,Daily,TIME,RANDOM,19,20,2021-10-10,2021-10-10 19:47:00 CDT,GMT-05:00,1633913220103,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-10-11,2021-10-11 21:23:00 CDT,GMT-05:00,1634005380096,Completed,2021-10-11,2021-10-11 21:58:47 CDT,1634007527184,2,set_4,23,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,A little,Moderately,Not at all,Not at all,Very much so,Moderately,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,37,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-10-12,2021-10-12 21:20:00 CDT,GMT-05:00,1634091600118,Completed,2021-10-12,2021-10-12 21:20:52 CDT,1634091652204,1,set_1,24,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,A little,Not at all,A little,Very much so,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,,Very much so,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,26,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-13,2021-10-13 20:22:00 CDT,GMT-05:00,1634174520094,Completed,2021-10-13,2021-10-13 20:41:35 CDT,1634175695352,0,set_1,25,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Moderately,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-14,2021-10-14 20:40:00 CDT,GMT-05:00,1634262000087,Completed,2021-10-14,2021-10-14 20:41:09 CDT,1634262069984,1,set_1,24,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-15/phone_promptresponse_clean_2021-10-15.csv,23,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2021-10-15,2021-10-15 22:49:47 CDT,GMT-05:00,1634356187217,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,22,rangerabrasivedislike,Daily,BURST,RANDOM,22,23,2021-10-16,2021-10-16 22:11:00 CDT,GMT-05:00,1634440260126,Completed,2021-10-16,2021-10-16 22:12:47 CDT,1634440367012,1,set_1,25,9,Not at all,Moderately,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Very much,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,14,rangerabrasivedislike,Daily,BURST,RANDOM,21,22,2021-10-17,2021-10-17 21:16:00 CDT,GMT-05:00,1634523360111,Completed,2021-10-17,2021-10-17 21:18:08 CDT,1634523488725,1,set_2,48,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,A little,Moderately,No,No,0,Very much so,Definitely will,Yes,,,,Somewhat,,,,,Sort of,No,Sort of,Yes,Sort of,,,Sort of,,A little,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit
rangerabrasivedislike@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-19,2021-10-19 20:41:00 CDT,GMT-05:00,1634694060147,Completed,2021-10-19,2021-10-19 21:24:41 CDT,1634696681622,2,set_2,25,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,Extremely,A little,Moderately,Moderately,Very much so,A little,A little,Moderately,Very much so,No,No,0,Quite a bit,Definitely will,Not thought about it,,,,Extremely,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-20,2021-10-20 20:15:00 CDT,GMT-05:00,1634778900098,Completed,2021-10-20,2021-10-20 20:17:19 CDT,1634779039221,1,set_1,24,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,A little,Very much so,Quite a bit,Moderately,Not at all,Very much so,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-21,2021-10-21 20:23:00 CDT,GMT-05:00,1634865780150,Completed,2021-10-21,2021-10-21 20:25:37 CDT,1634865937433,1,set_3,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,A little,A little,Moderately,Very much so,No,No,0,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-22,2021-10-22 20:23:00 CDT,GMT-05:00,1634952180300,Completed,2021-10-22,2021-10-22 21:00:22 CDT,1634954422241,2,set_2,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Not at all,A little,Very much so,No,No,0,Quite a bit,Might,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,18,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-23,2021-10-23 20:36:00 CDT,GMT-05:00,1635039360137,Completed,2021-10-23,2021-10-23 21:19:50 CDT,1635041990326,2,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,23,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-25,2021-10-25 20:38:00 CDT,GMT-05:00,1635212280101,Completed,2021-10-25,2021-10-25 21:11:03 CDT,1635214263035,2,set_2,23,9,Not at all,Quite a bit,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,21,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-26,2021-10-26 20:25:00 CDT,GMT-05:00,1635297900091,Completed,2021-10-26,2021-10-26 20:46:52 CDT,1635299212525,2,set_2,24,9,Not at all,Extremely,Not at all,Not at all,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Moderately,Not at all,Moderately,No,No,0,Quite a bit,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,14,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-10-27,2021-10-27 20:39:00 CDT,GMT-05:00,1635385140126,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,20,rangerabrasivedislike,Daily,TIME,RANDOM,21,22,2021-10-28,2021-10-28 21:22:00 CDT,GMT-05:00,1635474120132,Completed,2021-10-28,2021-10-28 21:23:58 CDT,1635474238602,1,set_1,25,9,Not at all,Extremely,A little,Quite a bit,Extremely,A little,A little,A little,A little,Very much so,Quite a bit,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,Not at all,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,19,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-10-31,2021-10-31 20:21:00 CDT,GMT-05:00,1635729660171,Completed,2021-10-31,2021-10-31 20:23:09 CDT,1635729789205,1,set_2,48,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,A little,Very much so,Very much so,A little,A little,Very much so,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Sort of,,,Sort of,,Not at all,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate
rangerabrasivedislike@timestudy_com/2021-11-01/phone_promptresponse_clean_2021-11-01.csv,20,rangerabrasivedislike,Daily,BURST,RANDOM,19,20,2021-11-01,2021-11-01 19:35:00 CDT,GMT-05:00,1635813300146,Completed,2021-11-01,2021-11-01 19:36:05 CDT,1635813365328,1,set_3,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Might,Sort of,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,19,rangerabrasivedislike,Daily,BURST,RANDOM,20,21,2021-11-02,2021-11-02 20:12:00 CDT,GMT-05:00,1635901920137,Completed,2021-11-02,2021-11-02 20:19:39 CDT,1635902379243,2,set_4,23,9,Not at all,Extremely,Moderately,Quite a bit,Extremely,Not at all,Moderately,A little,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,Very much so,Probably will,,Sort of,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,22,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-03,2021-11-03 20:48:00 CDT,GMT-05:00,1635990480139,Completed,2021-11-03,2021-11-03 21:59:55 CDT,1635994795558,2,set_3,24,9,Not at all,Extremely,Quite a bit,A little,Extremely,Not at all,A little,Moderately,Moderately,Very much so,Moderately,Not at all,Quite a bit,Quite a bit,No,No,0,,,,Quite a bit,Might,Sort of,Not at all,,,,,,,,,,,,,,,,,,,,,,,
rangerabrasivedislike@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,51,rangerabrasivedislike,Daily,TIME,RANDOM,20,21,2021-11-06,2021-11-06 20:43:00 CDT,GMT-05:00,1636249380096,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
