.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep
reliablydetaildebate@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-07-27,2021-07-27 20:49:00 PDT,GMT-07:00,1627444140176,Completed,2021-07-27,2021-07-27 20:51:16 PDT,1627444276094,1,set_3,23,9,Quite a bit,Not at all,A little,A little,Moderately,A little,A little,A little,Not at all,Moderately,Very much so,A little,A little,Quite a bit,No,No,0,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,1,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-07-28,2021-07-28 21:41:00 PDT,GMT-07:00,1627533660203,PartiallyCompleted,,,,,set_1,4,9,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-07-29,2021-07-29 21:11:00 PDT,GMT-07:00,1627618260173,Completed,2021-07-29,2021-07-29 21:18:23 PDT,1627618703229,2,set_4,23,9,Not at all,A little,Quite a bit,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Very much so,A little,Not at all,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,24,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2021-07-30,2021-07-30 22:17:00 PDT,GMT-07:00,1627708620221,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2021-07-31,2021-07-31 22:39:00 PDT,GMT-07:00,1627796340232,Completed,2021-07-31,2021-07-31 22:48:31 PDT,1627796911583,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-08-01,2021-08-01 21:30:00 PDT,GMT-07:00,1627878600202,Completed,2021-08-01,2021-08-01 21:32:31 PDT,1627878751890,1,set_2,47,9,Not at all,Quite a bit,Extremely,A little,A little,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Sort of,Yes,Sort of,Yes,,,,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,A little,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-08-02,2021-08-02 21:27:00 PDT,GMT-07:00,1627964820165,Completed,2021-08-02,2021-08-02 21:28:36 PDT,1627964916474,1,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Very much so,A little,Not at all,A little,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-08-03,2021-08-03 20:49:00 PDT,GMT-07:00,1628048940165,Completed,2021-08-03,2021-08-03 20:50:22 PDT,1628049022485,1,set_4,24,9,A little,Moderately,A little,A little,Moderately,A little,A little,Not at all,A little,Moderately,Very much so,Not at all,Not at all,Not at all,No,No,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-04,2021-08-04 21:11:00 PDT,GMT-07:00,1628136660182,Completed,2021-08-04,2021-08-04 21:12:26 PDT,1628136746471,1,set_1,24,9,Not at all,Moderately,A little,Moderately,A little,A little,Moderately,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-05,2021-08-05 21:27:00 PDT,GMT-07:00,1628224020085,Completed,2021-08-05,2021-08-05 21:27:51 PDT,1628224071891,1,set_2,24,9,A little,Moderately,Moderately,Not at all,A little,A little,Quite a bit,Moderately,A little,Quite a bit,Very much so,A little,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-06,2021-08-06 21:49:12 PDT,GMT-07:00,1628311752912,Completed,2021-08-06,2021-08-06 21:50:55 PDT,1628311855304,1,set_2,23,9,Moderately,A little,A little,Not at all,Not at all,A little,Moderately,Moderately,Quite a bit,A little,Very much so,A little,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,30,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-07,2021-08-07 21:42:00 PDT,GMT-07:00,1628397720236,Completed,2021-08-07,2021-08-07 21:50:52 PDT,1628398252878,2,set_3,24,9,Not at all,Moderately,A little,A little,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-08-08,2021-08-08 20:32:00 PDT,GMT-07:00,1628479920209,Completed,2021-08-08,2021-08-08 20:35:33 PDT,1628480133174,1,set_1,49,9,A little,Moderately,Moderately,A little,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Yes,Yes,Sort of,Yes,,,,Sort of,Not really,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,Not at all,A little,Probably will not,Not really,Yes,,,
reliablydetaildebate@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,19,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-08-09,2021-08-09 20:31:00 PDT,GMT-07:00,1628566260175,Completed,2021-08-09,2021-08-09 20:34:38 PDT,1628566478459,1,set_3,24,9,A little,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Very much so,Not at all,A little,Quite a bit,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-10,2021-08-10 21:21:00 PDT,GMT-07:00,1628655660193,Completed,2021-08-10,2021-08-10 21:22:11 PDT,1628655731301,1,set_4,23,9,A little,Moderately,A little,Not at all,Moderately,A little,A little,Not at all,Moderately,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,Not at all,Definitely will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,29,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-11,2021-08-11 21:39:00 PDT,GMT-07:00,1628743140221,Completed,2021-08-11,2021-08-11 22:09:32 PDT,1628744972196,2,set_4,23,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,A little,A little,Not at all,Moderately,Very much so,Very much so,Not at all,Not at all,Not at all,No,Yes,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,29,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-12,2021-08-12 21:40:00 PDT,GMT-07:00,1628829600290,Completed,2021-08-12,2021-08-12 21:45:42 PDT,1628829942960,2,set_3,23,9,Not at all,Quite a bit,Moderately,Not at all,Quite a bit,Not at all,Not at all,Not at all,Moderately,Moderately,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,26,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-13,2021-08-13 21:48:00 PDT,GMT-07:00,1628916480196,Completed,2021-08-13,2021-08-13 21:49:21 PDT,1628916561170,1,set_1,24,9,Not at all,Quite a bit,A little,A little,Moderately,Not at all,A little,Moderately,A little,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,No,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-08-14,2021-08-14 21:43:00 PDT,GMT-07:00,1629002580189,Completed,2021-08-14,2021-08-14 21:44:42 PDT,1629002682048,1,set_1,24,9,Moderately,A little,Moderately,A little,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-08-15,2021-08-15 21:35:00 PDT,GMT-07:00,1629088500211,Completed,2021-08-15,2021-08-15 21:40:29 PDT,1629088829315,2,set_2,48,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,A little,Very much so,Very much so,A little,Not at all,A little,No,Did not have to work today,0,,,,Not really,Yes,Sort of,Yes,,,,Sort of,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,,,,,Quite a bit,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,22,23,2021-08-16,2021-08-16 22:33:00 PDT,GMT-07:00,1629178380195,Completed,2021-08-16,2021-08-16 22:33:57 PDT,1629178437537,1,set_2,23,9,Moderately,A little,Moderately,A little,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
reliablydetaildebate@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,23,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-08-17,2021-08-17 21:21:00 PDT,GMT-07:00,1629260460073,Completed,2021-08-17,2021-08-17 21:21:54 PDT,1629260514371,1,set_2,23,9,Moderately,A little,A little,A little,Moderately,A little,Not at all,A little,Quite a bit,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes
reliablydetaildebate@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,24,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-18,2021-08-18 21:47:00 PDT,GMT-07:00,1629348420071,Completed,2021-08-18,2021-08-18 21:48:47 PDT,1629348527500,1,set_4,23,9,Not at all,Moderately,A little,Moderately,A little,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,27,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-08-19,2021-08-19 22:16:00 PDT,GMT-07:00,1629436560211,Completed,2021-08-19,2021-08-19 22:16:57 PDT,1629436617021,1,set_3,23,9,A little,Quite a bit,Not at all,Moderately,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Very much so,A little,A little,Moderately,No,No,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-20,2021-08-20 21:26:00 PDT,GMT-07:00,1629519960088,Completed,2021-08-20,2021-08-20 21:26:53 PDT,1629520013991,1,set_1,25,9,Moderately,A little,Moderately,Moderately,Quite a bit,Not at all,A little,A little,Moderately,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,25,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-21,2021-08-21 21:32:00 PDT,GMT-07:00,1629606720210,Completed,2021-08-21,2021-08-21 21:49:25 PDT,1629607765914,2,set_1,24,9,Not at all,Quite a bit,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,Yes,,,
reliablydetaildebate@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-08-22,2021-08-22 20:30:00 PDT,GMT-07:00,1629689400188,Completed,2021-08-22,2021-08-22 20:32:30 PDT,1629689550482,1,set_2,48,9,A little,Moderately,Quite a bit,A little,Moderately,Not at all,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Not really,Yes,Sort of,Yes,,,,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Not at all,,,,,Quite a bit,Probably will,Yes
reliablydetaildebate@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,21,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-23,2021-08-23 21:27:00 PDT,GMT-07:00,1629779220181,Completed,2021-08-23,2021-08-23 21:27:50 PDT,1629779270259,1,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,27,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-24,2021-08-24 21:45:00 PDT,GMT-07:00,1629866700170,Completed,2021-08-24,2021-08-24 21:46:08 PDT,1629866768961,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Not at all,No,No,0,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-08-25,2021-08-25 22:26:00 PDT,GMT-07:00,1629955560187,Completed,2021-08-25,2021-08-25 22:27:04 PDT,1629955624424,1,set_3,24,9,A little,Not at all,Moderately,A little,Moderately,Not at all,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,Not at all,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-26,2021-08-26 21:17:00 PDT,GMT-07:00,1630037820244,Completed,2021-08-26,2021-08-26 21:18:28 PDT,1630037908438,1,set_2,24,9,Not at all,A little,Moderately,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,,,Quite a bit,Probably will not,Yes
reliablydetaildebate@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-08-27,2021-08-27 21:27:00 PDT,GMT-07:00,1630124820173,Completed,2021-08-27,2021-08-27 21:28:49 PDT,1630124929226,1,set_4,23,9,Not at all,Quite a bit,A little,A little,Quite a bit,A little,A little,A little,Not at all,Moderately,Quite a bit,A little,Not at all,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-08-28,2021-08-28 22:34:00 PDT,GMT-07:00,1630215240202,Completed,2021-08-28,2021-08-28 22:36:52 PDT,1630215412916,1,set_3,24,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,26,reliablydetaildebate,Daily,TIME,RANDOM,20,21,2021-08-29,2021-08-29 20:31:00 PDT,GMT-07:00,1630294260204,Completed,2021-08-29,2021-08-29 21:04:24 PDT,1630296264826,2,set_3,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,No,Yes,No,Yes,Not at all,Probably will not,No,No,Not really,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-08-30,2021-08-30 21:42:00 PDT,GMT-07:00,1630384920179,Completed,2021-08-30,2021-08-30 21:43:06 PDT,1630384986292,1,set_3,23,9,A little,A little,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-08-31,2021-08-31 21:43:00 PDT,GMT-07:00,1630471380190,Completed,2021-08-31,2021-08-31 21:46:12 PDT,1630471572085,1,set_3,24,9,A little,A little,Moderately,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,
reliablydetaildebate@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,21,reliablydetaildebate,Daily,BURST,RANDOM,20,21,2021-09-01,2021-09-01 20:40:00 PDT,GMT-07:00,1630554000161,Completed,2021-09-01,2021-09-01 20:48:53 PDT,1630554533411,2,set_2,23,9,Moderately,A little,A little,A little,Moderately,Not at all,A little,Moderately,Not at all,Quite a bit,Very much so,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide
reliablydetaildebate@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,22,reliablydetaildebate,Daily,BURST,RANDOM,21,22,2021-09-02,2021-09-02 21:47:00 PDT,GMT-07:00,1630644420099,Completed,2021-09-02,2021-09-02 21:47:48 PDT,1630644468004,1,set_2,24,9,A little,A little,Moderately,Not at all,Quite a bit,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Trying to decide
reliablydetaildebate@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-09-03,2021-09-03 22:37:00 PDT,GMT-07:00,1630733820152,Completed,2021-09-03,2021-09-03 22:40:15 PDT,1630734015805,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will,No
reliablydetaildebate@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,23,reliablydetaildebate,Daily,TIME,RANDOM,22,23,2021-09-04,2021-09-04 22:29:00 PDT,GMT-07:00,1630819740150,Completed,2021-09-04,2021-09-04 22:35:49 PDT,1630820149244,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,A little,Not at all,A little,Not at all,Moderately,Very much so,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Yes,but I had a goal,,,
reliablydetaildebate@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,22,reliablydetaildebate,Daily,TIME,RANDOM,21,22,2021-09-05,2021-09-05 21:26:00 PDT,GMT-07:00,1630902360147,Completed,2021-09-05,2021-09-05 21:33:16 PDT,1630902796227,2,set_3,47,9,A little,Quite a bit,Extremely,Moderately,Moderately,Not at all,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Not really,Yes,No,Maybe,A little,Probably will,Sort of,Yes,Not really,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
