.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
kangaroozodiaccrudeness@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,21,kangaroozodiaccrudeness,Daily,TIME,RANDOM,20,21,2021-10-18,2021-10-18 20:42:00 EDT,GMT-04:00,1634604120224,Completed,2021-10-18,2021-10-18 20:42:55 EDT,1634604175191,1,set_4,24,9,A little,Moderately,Moderately,Moderately,Not at all,Quite a bit,Extremely,Moderately,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,Somewhat,,,,,,,,Very much so,Probably will,Not really,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-20,2021-10-20 21:12:00 EDT,GMT-04:00,1634778720204,Completed,2021-10-20,2021-10-20 21:49:44 EDT,1634780984820,2,set_2,23,9,A little,Quite a bit,Extremely,A little,Quite a bit,Not at all,Moderately,Moderately,A little,A little,Moderately,A little,Not at all,Not at all,Yes,Did not have to work today,0,Not at all,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,20,kangaroozodiaccrudeness,Daily,BURST,RANDOM,20,21,2021-10-21,2021-10-21 20:43:00 EDT,GMT-04:00,1634863380196,Completed,2021-10-21,2021-10-21 20:44:02 EDT,1634863442194,1,set_3,23,9,Moderately,A little,Quite a bit,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,A little,A little,Yes,Did not have to work today,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,23,kangaroozodiaccrudeness,Daily,BURST,RANDOM,22,23,2021-10-22,2021-10-22 22:48:00 EDT,GMT-04:00,1634957280194,Completed,2021-10-22,2021-10-22 22:49:11 EDT,1634957351809,1,set_4,23,9,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Quite a bit,A little,A little,A little,Yes,Did not have to work today,0,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,23,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-10-23,2021-10-23 23:28:00 EDT,GMT-04:00,1635046080196,Completed,2021-10-23,2021-10-23 23:29:21 EDT,1635046161138,1,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,22,kangaroozodiaccrudeness,Daily,BURST,RANDOM,21,22,2021-10-24,2021-10-24 21:40:00 EDT,GMT-04:00,1635126000232,Completed,2021-10-24,2021-10-24 21:42:37 EDT,1635126157798,1,set_4,47,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,Moderately,A little,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Yes,Sort of,No and I didn't have a goal,Yes,Yes,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,A lot more,Very little,Very little
kangaroozodiaccrudeness@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,23,kangaroozodiaccrudeness,Daily,TIME,RANDOM,22,23,2021-10-25,2021-10-25 22:22:01 EDT,GMT-04:00,1635214921897,Completed,2021-10-25,2021-10-25 22:27:22 EDT,1635215242150,2,set_3,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Moderately,Very much so,Very much so,Not at all,Not at all,Very much so,Yes,Did not have to work today,0,,,,Somewhat,Very much so,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,21,kangaroozodiaccrudeness,Daily,TIME,RANDOM,22,23,2021-10-26,2021-10-26 22:46:00 EDT,GMT-04:00,1635302760253,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,21,22,2021-10-27,2021-10-27 21:32:04 EDT,GMT-04:00,1635384724467,Completed,2021-10-27,2021-10-27 21:33:01 EDT,1635384781290,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-10-29,2021-10-29 00:29:00 EDT,GMT-04:00,1635481740236,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-10-30,2021-10-30 00:38:01 EDT,GMT-04:00,1635568681068,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-10-31,2021-10-31 01:20:02 EDT,GMT-04:00,1635657602498,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-01/phone_promptresponse_clean_2021-11-01.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-11-01,2021-11-01 01:20:01 EDT,GMT-04:00,1635744001413,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-11-02,2021-11-02 00:21:00 EDT,GMT-04:00,1635826860217,Completed,2021-11-02,2021-11-02 00:34:07 EDT,1635827647097,2,set_3,24,9,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Not at all,A little,Yes,Did not have to work today,0,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-11-03,2021-11-03 00:32:00 EDT,GMT-04:00,1635913920291,Completed,2021-11-03,2021-11-03 00:50:29 EDT,1635915029689,2,set_4,23,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Very much so,A little,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-04/phone_promptresponse_clean_2021-11-04.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-03,2021-11-03 23:19:02 EDT,GMT-04:00,1635995942260,Completed,2021-11-04,2021-11-04 00:17:31 EDT,1635999451989,2,set_2,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,Yes,Did not have to work today,0,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-05/phone_promptresponse_clean_2021-11-05.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-04,2021-11-04 23:12:01 EDT,GMT-04:00,1636081921080,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-11-05,2021-11-05 23:46:01 EDT,GMT-04:00,1636170361302,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-11-06,2021-11-06 23:37:00 EDT,GMT-04:00,1636256220225,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-11-07,2021-11-07 23:47:00 EST,GMT-05:00,1636346820214,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-11-08,2021-11-08 23:25:00 EST,GMT-05:00,1636431900211,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,25,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-09,2021-11-09 23:33:01 EST,GMT-05:00,1636518781750,Completed,2021-11-09,2021-11-09 23:34:06 EST,1636518846369,1,set_3,23,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,Moderately,Quite a bit,Moderately,Not at all,A little,Quite a bit,Yes,Did not have to work today,0,,,,,Very much so,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-10,2021-11-10 23:20:00 EST,GMT-05:00,1636604400276,Completed,2021-11-11,2021-11-11 00:13:06 EST,1636607586482,2,set_1,24,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Yes,Did not have to work today,0,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-11,2021-11-11 23:15:01 EST,GMT-05:00,1636690501760,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,24,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-12,2021-11-12 23:36:04 EST,GMT-05:00,1636778164599,Completed,2021-11-12,2021-11-12 23:37:12 EST,1636778232961,1,set_3,24,9,A little,Quite a bit,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,Somewhat,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,23,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-13,2021-11-13 23:26:00 EST,GMT-05:00,1636863960247,Completed,2021-11-13,2021-11-13 23:27:21 EST,1636864041117,1,set_2,23,9,Not at all,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-14,2021-11-14 23:37:00 EST,GMT-05:00,1636951020208,Completed,2021-11-15,2021-11-15 00:07:09 EST,1636952829382,2,set_1,48,9,A little,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,Yes,,,,Yes,Yes,Yes,No,Not really,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Less,More,A lot less,Very little,Very little
kangaroozodiaccrudeness@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-15,2021-11-15 23:33:00 EST,GMT-05:00,1637037180259,Completed,2021-11-15,2021-11-15 23:34:36 EST,1637037276550,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,24,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-16,2021-11-16 23:19:00 EST,GMT-05:00,1637122740201,Completed,2021-11-16,2021-11-16 23:37:49 EST,1637123869387,2,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Somewhat,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-17,2021-11-17 23:49:00 EST,GMT-05:00,1637210940223,Completed,2021-11-18,2021-11-18 00:21:18 EST,1637212878794,2,set_1,24,9,A little,Moderately,Extremely,A little,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,,,,,Very much so,Probably will not,Not really,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-18,2021-11-18 23:13:00 EST,GMT-05:00,1637295180208,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-11-19,2021-11-19 23:36:00 EST,GMT-05:00,1637382960215,Completed,2021-11-20,2021-11-20 00:23:20 EST,1637385800267,2,set_3,23,9,A little,Moderately,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-11-21,2021-11-21 01:15:00 EST,GMT-05:00,1637475300214,Completed,2021-11-21,2021-11-21 01:25:21 EST,1637475921236,2,set_1,48,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,Not sure,Did not have to work today,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,Yes,Yes,Yes,Maybe,Not really,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Very little,Very little
kangaroozodiaccrudeness@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-11-22,2021-11-22 01:29:00 EST,GMT-05:00,1637562540264,Completed,2021-11-22,2021-11-22 01:32:39 EST,1637562759861,1,set_3,48,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not sure,Did not have to work today,0,,,,Very much,A little,Might,Sort of,,,,,,,,Yes,Yes,Yes,No,Sort of,Yes,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Very little,Very little
kangaroozodiaccrudeness@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-11-23,2021-11-23 01:20:00 EST,GMT-05:00,1637648400190,Completed,2021-11-23,2021-11-23 01:21:09 EST,1637648469795,1,set_1,25,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Not at all,Moderately,Very much so,Moderately,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-11-24,2021-11-24 01:44:40 EST,GMT-05:00,1637736280256,Completed,2021-11-24,2021-11-24 01:46:22 EST,1637736382494,1,set_1,24,9,Moderately,A little,Moderately,A little,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Moderately,Not sure,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-11-25,2021-11-25 01:11:00 EST,GMT-05:00,1637820660275,Completed,2021-11-25,2021-11-25 01:47:39 EST,1637822859817,2,set_3,23,9,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Moderately,Not sure,Did not have to work today,0,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-26/phone_promptresponse_clean_2021-11-26.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-11-26,2021-11-26 00:46:00 EST,GMT-05:00,1637905560250,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-11-27,2021-11-27 00:31:00 EST,GMT-05:00,1637991060442,Completed,2021-11-27,2021-11-27 01:17:20 EST,1637993840198,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-11-28,2021-11-28 00:38:07 EST,GMT-05:00,1638077887480,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-11-29,2021-11-29 00:10:00 EST,GMT-05:00,1638162600276,Completed,2021-11-29,2021-11-29 00:18:14 EST,1638163094189,2,set_1,48,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,,,,,Very much so,Probably will,Yes,Yes,,,,Yes,Yes,Yes,No,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Less,Moderate,Extremely
kangaroozodiaccrudeness@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-11-30,2021-11-30 00:45:00 EST,GMT-05:00,1638251100296,Completed,2021-11-30,2021-11-30 00:46:06 EST,1638251166851,1,set_3,23,9,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not sure,Did not have to work today,0,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-12-01,2021-12-01 00:18:00 EST,GMT-05:00,1638335880286,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-12-02,2021-12-02 00:27:00 EST,GMT-05:00,1638422820255,Completed,2021-12-02,2021-12-02 00:37:48 EST,1638423468013,2,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-12-03,2021-12-03 00:46:00 EST,GMT-05:00,1638510360273,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-12-04,2021-12-04 00:34:00 EST,GMT-05:00,1638596040276,Completed,2021-12-04,2021-12-04 00:35:18 EST,1638596118596,1,set_4,23,9,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-12-05,2021-12-05 00:11:00 EST,GMT-05:00,1638681060301,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,6,kangaroozodiaccrudeness,Daily,BURST,RANDOM,4,5,2021-12-06,2021-12-06 04:22:00 EST,GMT-05:00,1638782520261,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-07/phone_promptresponse_clean_2021-12-07.csv,5,kangaroozodiaccrudeness,Daily,BURST,RANDOM,4,5,2021-12-07,2021-12-07 04:29:00 EST,GMT-05:00,1638869340262,PartiallyCompleted,,,,,set_1,12,9,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-08/phone_promptresponse_clean_2021-12-08.csv,4,kangaroozodiaccrudeness,Daily,TIME,RANDOM,3,4,2021-12-08,2021-12-08 03:17:00 EST,GMT-05:00,1638951420268,Completed,2021-12-08,2021-12-08 04:43:55 EST,1638956635963,2,set_1,24,9,Moderately,Quite a bit,Moderately,Moderately,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-09/phone_promptresponse_clean_2021-12-09.csv,4,kangaroozodiaccrudeness,Daily,TIME,RANDOM,3,4,2021-12-09,2021-12-09 03:41:00 EST,GMT-05:00,1639039260345,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-12-10/phone_promptresponse_clean_2021-12-10.csv,4,kangaroozodiaccrudeness,Daily,TIME,RANDOM,3,4,2021-12-10,2021-12-10 03:15:00 EST,GMT-05:00,1639124100288,Completed,2021-12-10,2021-12-10 03:16:22 EST,1639124182199,1,set_2,23,9,Moderately,A little,Moderately,A little,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
