.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage
retrievergeckoabroad@timestudy_com/2022-02-17/phone_promptresponse_clean_2022-02-17.csv,26,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-17,2022-02-17 22:40:00 EST,GMT-05:00,1645155600277,Completed,2022-02-17,2022-02-17 22:41:47 EST,1645155707869,1,set_2,24,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,A little,No,No,0,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-18,2022-02-18 22:40:00 EST,GMT-05:00,1645242000228,Completed,2022-02-18,2022-02-18 22:46:16 EST,1645242376775,2,set_4,24,9,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2022-02-19/phone_promptresponse_clean_2022-02-19.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-19,2022-02-19 22:36:00 EST,GMT-05:00,1645328160200,Completed,2022-02-19,2022-02-19 22:38:13 EST,1645328293471,1,set_4,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,A little,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-02-20,2022-02-20 23:16:01 EST,GMT-05:00,1645416961509,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,13,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-21,2022-02-21 22:13:00 EST,GMT-05:00,1645499580197,Completed,2022-02-21,2022-02-21 22:19:53 EST,1645499993459,2,set_3,23,9,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,37,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-22,2022-02-22 22:25:00 EST,GMT-05:00,1645586700824,Completed,2022-02-22,2022-02-22 23:03:18 EST,1645588998406,2,set_4,23,9,Moderately,Quite a bit,A little,Extremely,A little,Moderately,Moderately,Moderately,Moderately,Very much so,A little,Moderately,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-23/phone_promptresponse_clean_2022-02-23.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-23,2022-02-23 22:36:00 EST,GMT-05:00,1645673760242,Completed,2022-02-23,2022-02-23 22:43:13 EST,1645674193591,2,set_3,23,9,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-24/phone_promptresponse_clean_2022-02-24.csv,23,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-02-24,2022-02-24 22:42:00 EST,GMT-05:00,1645760520235,Completed,2022-02-24,2022-02-24 22:43:26 EST,1645760606297,1,set_3,23,9,Quite a bit,Moderately,A little,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Very much so,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,23,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-02-25,2022-02-25 22:28:00 EST,GMT-05:00,1645846080149,Completed,2022-02-25,2022-02-25 22:29:27 EST,1645846167305,1,set_3,24,9,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-26/phone_promptresponse_clean_2022-02-26.csv,23,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-02-26,2022-02-26 22:43:00 EST,GMT-05:00,1645933380204,Completed,2022-02-26,2022-02-26 22:48:58 EST,1645933738307,2,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-02-27/phone_promptresponse_clean_2022-02-27.csv,23,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-02-27,2022-02-27 22:27:00 EST,GMT-05:00,1646018820326,Completed,2022-02-27,2022-02-27 22:29:13 EST,1646018953357,1,set_4,47,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,Yes,Yes,Yes,Yes,Sort of,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,
retrievergeckoabroad@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,24,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-02-28,2022-02-28 22:39:00 EST,GMT-05:00,1646105940197,Completed,2022-02-28,2022-02-28 22:41:14 EST,1646106074315,1,set_2,24,9,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Very much so,Quite a bit,A little,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2022-03-01/phone_promptresponse_clean_2022-03-01.csv,74,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-03-01,2022-03-01 21:32:00 EST,GMT-05:00,1646188320183,Completed,2022-03-01,2022-03-01 21:52:57 EST,1646189577035,2,set_3,24,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,Very much
retrievergeckoabroad@timestudy_com/2022-03-02/phone_promptresponse_clean_2022-03-02.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-02,2022-03-02 22:32:00 EST,GMT-05:00,1646278320229,Completed,2022-03-02,2022-03-02 22:35:41 EST,1646278541234,1,set_1,25,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Extremely,Quite a bit,Moderately,A little,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-03,2022-03-03 22:15:00 EST,GMT-05:00,1646363700260,Completed,2022-03-03,2022-03-03 22:35:05 EST,1646364905009,2,set_2,23,9,Quite a bit,Moderately,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Very much so,Very much so,Moderately,A little,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-04/phone_promptresponse_clean_2022-03-04.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-04,2022-03-04 22:25:00 EST,GMT-05:00,1646450700210,Completed,2022-03-04,2022-03-04 22:28:57 EST,1646450937368,1,set_1,25,9,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Yes,Maybe,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-05/phone_promptresponse_clean_2022-03-05.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-05,2022-03-05 22:10:00 EST,GMT-05:00,1646536200186,Completed,2022-03-05,2022-03-05 22:23:11 EST,1646536991628,2,set_4,23,9,Moderately,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Quite a bit,A little,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-06,2022-03-06 22:40:00 EST,GMT-05:00,1646624400207,Completed,2022-03-06,2022-03-06 22:55:03 EST,1646625303354,2,set_4,47,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,Sort of,Yes,Yes,Maybe,Not really,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,
retrievergeckoabroad@timestudy_com/2022-03-07/phone_promptresponse_clean_2022-03-07.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-03-07,2022-03-07 21:23:00 EST,GMT-05:00,1646706180215,Completed,2022-03-07,2022-03-07 21:24:07 EST,1646706247194,1,set_1,24,9,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-08/phone_promptresponse_clean_2022-03-08.csv,52,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-03-08,2022-03-08 21:46:00 EST,GMT-05:00,1646793960245,Completed,2022-03-08,2022-03-08 23:02:47 EST,1646798567306,2,set_2,23,9,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-10/phone_promptresponse_clean_2022-03-10.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-09,2022-03-09 22:27:00 EST,GMT-05:00,1646882820337,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-10/phone_promptresponse_clean_2022-03-10.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-03-10,2022-03-10 22:32:00 EST,GMT-05:00,1646969520213,Completed,2022-03-10,2022-03-10 22:33:05 EST,1646969585583,1,set_2,23,9,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-11/phone_promptresponse_clean_2022-03-11.csv,25,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-03-11,2022-03-11 22:11:00 EST,GMT-05:00,1647054660211,Completed,2022-03-11,2022-03-11 22:11:59 EST,1647054719500,1,set_1,24,9,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-12/phone_promptresponse_clean_2022-03-12.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-03-12,2022-03-12 22:42:00 EST,GMT-05:00,1647142920249,Completed,2022-03-12,2022-03-12 22:44:40 EST,1647143080652,1,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,Moderately,A little,Quite a bit,Very much so,Moderately,A little,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-13/phone_promptresponse_clean_2022-03-13.csv,21,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-03-13,2022-03-13 22:17:00 EDT,GMT-04:00,1647224220210,Completed,2022-03-13,2022-03-13 22:22:14 EDT,1647224534815,2,set_2,47,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,Yes,Yes,Yes,Maybe,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,
retrievergeckoabroad@timestudy_com/2022-03-14/phone_promptresponse_clean_2022-03-14.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-03-14,2022-03-14 23:39:00 EDT,GMT-04:00,1647315540449,Completed,2022-03-14,2022-03-14 23:40:01 EDT,1647315601220,1,set_2,23,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-15/phone_promptresponse_clean_2022-03-15.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-15,2022-03-15 22:46:00 EDT,GMT-04:00,1647398760247,Completed,2022-03-15,2022-03-15 23:49:20 EDT,1647402560522,2,set_2,24,9,Moderately,Moderately,Moderately,Extremely,A little,Quite a bit,Quite a bit,Moderately,Moderately,Very much so,A little,Moderately,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-16/phone_promptresponse_clean_2022-03-16.csv,26,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-03-16,2022-03-16 23:46:00 EDT,GMT-04:00,1647488760800,Completed,2022-03-16,2022-03-16 23:53:35 EDT,1647489215626,2,set_2,23,9,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,Extremely,Quite a bit,Quite a bit,Quite a bit,A little,A little,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-18/phone_promptresponse_clean_2022-03-18.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-03-17,2022-03-17 23:27:00 EDT,GMT-04:00,1647574020127,Completed,2022-03-18,2022-03-18 00:25:41 EDT,1647577541548,2,set_4,24,9,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-18/phone_promptresponse_clean_2022-03-18.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-18,2022-03-18 22:45:00 EDT,GMT-04:00,1647657900305,Completed,2022-03-18,2022-03-18 23:48:10 EDT,1647661690428,2,set_3,23,9,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,Not at all,A little,A little,No,No,0,,,,,,,Very much so,Might,Not really,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-19/phone_promptresponse_clean_2022-03-19.csv,21,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-19,2022-03-19 22:23:00 EDT,GMT-04:00,1647742980242,Completed,2022-03-19,2022-03-19 22:51:12 EDT,1647744672269,2,set_1,24,9,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-20,2022-03-20 22:41:00 EDT,GMT-04:00,1647830460202,Completed,2022-03-20,2022-03-20 22:46:32 EDT,1647830792014,2,set_2,47,9,Moderately,A little,Moderately,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,Yes,Yes,Yes,No,Sort of,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,
retrievergeckoabroad@timestudy_com/2022-03-21/phone_promptresponse_clean_2022-03-21.csv,22,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-03-21,2022-03-21 21:41:01 EDT,GMT-04:00,1647913261616,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-22/phone_promptresponse_clean_2022-03-22.csv,48,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-03-22,2022-03-22 21:33:00 EDT,GMT-04:00,1647999180227,Completed,2022-03-22,2022-03-22 21:44:33 EDT,1647999873984,2,set_4,25,9,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Extremely,Extremely,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2022-03-23/phone_promptresponse_clean_2022-03-23.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-23,2022-03-23 22:42:00 EDT,GMT-04:00,1648089720243,Completed,2022-03-23,2022-03-23 23:02:47 EDT,1648090967815,2,set_3,24,9,Moderately,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2022-03-25/phone_promptresponse_clean_2022-03-25.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-24,2022-03-24 22:44:00 EDT,GMT-04:00,1648176240239,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-25/phone_promptresponse_clean_2022-03-25.csv,30,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-25,2022-03-25 22:45:00 EDT,GMT-04:00,1648262700215,Completed,2022-03-25,2022-03-25 23:13:36 EDT,1648264416324,2,set_4,23,9,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Moderately,Quite a bit,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-26/phone_promptresponse_clean_2022-03-26.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,22,23,2022-03-26,2022-03-26 22:10:00 EDT,GMT-04:00,1648347000247,Completed,2022-03-26,2022-03-26 22:12:47 EDT,1648347167607,1,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-27/phone_promptresponse_clean_2022-03-27.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2022-03-27,2022-03-27 23:35:00 EDT,GMT-04:00,1648438500239,Completed,2022-03-27,2022-03-27 23:38:42 EDT,1648438722544,1,set_3,47,9,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,A little,A little,Quite a bit,Moderately,No,No,0,,,,,,,Very much so,Might,Sort of,,,,,Yes,Yes,Yes,Maybe,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Moderate,
retrievergeckoabroad@timestudy_com/2022-03-28/phone_promptresponse_clean_2022-03-28.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,21,22,2022-03-28,2022-03-28 21:27:00 EDT,GMT-04:00,1648517220246,Completed,2022-03-28,2022-03-28 21:29:42 EDT,1648517382202,1,set_1,24,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-30/phone_promptresponse_clean_2022-03-30.csv,1,retrievergeckoabroad,Daily,BURST,RANDOM,21,22,2022-03-29,2022-03-29 21:38:00 EDT,GMT-04:00,1648604280261,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-30/phone_promptresponse_clean_2022-03-30.csv,10,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-03-30,2022-03-30 22:40:00 EDT,GMT-04:00,1648694400233,Completed,2022-03-30,2022-03-30 23:06:36 EDT,1648695996854,2,set_2,24,9,Moderately,Moderately,A little,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-03-31/phone_promptresponse_clean_2022-03-31.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-03-31,2022-03-31 23:20:00 EDT,GMT-04:00,1648783200204,Completed,2022-03-31,2022-03-31 23:26:26 EDT,1648783586424,2,set_3,23,9,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-04-01/phone_promptresponse_clean_2022-04-01.csv,24,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-04-01,2022-04-01 23:15:00 EDT,GMT-04:00,1648869300248,Completed,2022-04-01,2022-04-01 23:17:34 EDT,1648869454907,1,set_2,23,9,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-04-02/phone_promptresponse_clean_2022-04-02.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2022-04-02,2022-04-02 23:32:00 EDT,GMT-04:00,1648956720234,Completed,2022-04-02,2022-04-02 23:43:38 EDT,1648957418469,2,set_2,23,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,A little,A little,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2022-04-03/phone_promptresponse_clean_2022-04-03.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2022-04-03,2022-04-03 22:19:00 EDT,GMT-04:00,1649038740312,Completed,2022-04-03,2022-04-03 23:31:46 EDT,1649043106349,2,set_1,49,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,but I had a goal,Sort of,Yes,Sort of,No,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,
retrievergeckoabroad@timestudy_com/2022-04-04/phone_promptresponse_clean_2022-04-04.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,21,22,2022-04-04,2022-04-04 21:29:00 EDT,GMT-04:00,1649122140244,Completed,2022-04-04,2022-04-04 22:07:41 EDT,1649124461991,2,set_1,24,9,Moderately,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,No,,,,,,,,,,,,,,,,,
