.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
residentselfgutter@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-08-14,2021-08-14 22:47:00 CDT,GMT-05:00,1628999220206,Completed,2021-08-14,2021-08-14 22:50:38 CDT,1628999438554,1,set_2,23,9,A little,Quite a bit,Not at all,Moderately,Moderately,A little,A little,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,
residentselfgutter@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-08-15,2021-08-15 23:33:03 CDT,GMT-05:00,1629088383520,Completed,2021-08-16,2021-08-16 00:19:05 CDT,1629091145905,2,set_1,48,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,A little,A little,Yes,Did not have to work today,0,Not at all,Definitely will not,No,Maybe,,,,No,No and I didn't have a goal,Not really,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-16,2021-08-16 21:17:01 CDT,GMT-05:00,1629166621113,Completed,2021-08-16,2021-08-16 22:46:14 CDT,1629171974982,2,set_1,25,9,A little,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Moderately,Very much so,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-17,2021-08-17 21:37:01 CDT,GMT-05:00,1629254221470,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,32,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-18,2021-08-18 21:49:00 CDT,GMT-05:00,1629341340244,Completed,2021-08-18,2021-08-18 21:50:08 CDT,1629341408434,1,set_3,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Yes,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,27,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-19,2021-08-19 21:22:00 CDT,GMT-05:00,1629426120285,Completed,2021-08-19,2021-08-19 21:23:59 CDT,1629426239757,1,set_1,25,9,A little,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,A little,Not at all,Quite a bit,Moderately,Very much so,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,23,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-08-20,2021-08-20 21:48:00 CDT,GMT-05:00,1629514080240,Completed,2021-08-20,2021-08-20 21:56:32 CDT,1629514592476,2,set_3,24,9,A little,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Quite a bit,A little,Quite a bit,A little,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,24,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-08-21,2021-08-21 23:30:00 CDT,GMT-05:00,1629606600245,Completed,2021-08-21,2021-08-21 23:31:25 CDT,1629606685360,1,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,23,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-08-22,2021-08-22 21:46:00 CDT,GMT-05:00,1629686760209,Completed,2021-08-22,2021-08-22 22:52:02 CDT,1629690722318,2,set_4,47,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,No,No and I didn't have a goal,No,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-08-23,2021-08-23 21:32:02 CDT,GMT-05:00,1629772322789,Completed,2021-08-23,2021-08-23 21:39:32 CDT,1629772772704,2,set_2,25,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,Moderately,Not at all,Moderately,A little,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,21,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-24,2021-08-24 21:16:01 CDT,GMT-05:00,1629857761698,Completed,2021-08-24,2021-08-24 21:39:15 CDT,1629859155740,2,set_3,25,9,A little,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,A little,A little,Moderately,Very much so,Not at all,Moderately,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,19,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-25,2021-08-25 21:28:00 CDT,GMT-05:00,1629944880193,Completed,2021-08-25,2021-08-25 22:12:02 CDT,1629947522412,2,set_4,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Very much so,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,24,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-26,2021-08-26 21:33:01 CDT,GMT-05:00,1630031581403,Completed,2021-08-26,2021-08-26 22:20:25 CDT,1630034425178,2,set_4,23,9,Moderately,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,A little,A little,Not at all,Very much so,Quite a bit,Very much so,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,24,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-08-27,2021-08-27 23:24:00 CDT,GMT-05:00,1630124640238,Completed,2021-08-27,2021-08-27 23:45:47 CDT,1630125947899,0,set_1,24,9,Moderately,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,Moderately,Not at all,Very much so,A little,Very much so,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,22,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-08-28,2021-08-28 22:43:00 CDT,GMT-05:00,1630208580232,Completed,2021-08-28,2021-08-28 23:33:17 CDT,1630211597354,2,set_3,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,A little,A little,Moderately,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-29,2021-08-29 21:44:02 CDT,GMT-05:00,1630291442391,Completed,2021-08-29,2021-08-29 21:51:01 CDT,1630291861347,2,set_1,48,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,Not at all,Definitely will not,No,but I had a goal,,,,No,No and I didn't have a goal,Not really,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-30,2021-08-30 21:43:01 CDT,GMT-05:00,1630377781183,Completed,2021-08-30,2021-08-30 22:57:16 CDT,1630382236547,2,set_3,24,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Not at all,Moderately,A little,Moderately,A little,Moderately,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,21,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-08-31,2021-08-31 21:38:02 CDT,GMT-05:00,1630463882377,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-01,2021-09-01 21:27:00 CDT,GMT-05:00,1630549620182,Completed,2021-09-01,2021-09-01 21:33:58 CDT,1630550038035,2,set_3,24,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,A little,A little,Moderately,A little,Quite a bit,A little,Very much so,No,Yes,0,,,,,,,,,,,,Not at all,Definitely will not,Not really,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-02,2021-09-02 21:25:00 CDT,GMT-05:00,1630635900214,Completed,2021-09-02,2021-09-02 21:36:18 CDT,1630636578837,2,set_2,23,9,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,Not at all,Very much so,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,24,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-09-03,2021-09-03 23:47:02 CDT,GMT-05:00,1630730822872,Completed,2021-09-03,2021-09-03 23:48:29 CDT,1630730909386,1,set_2,24,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,Quite a bit,A little,Moderately,Not at all,Very much so,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,24,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-09-04,2021-09-04 23:20:02 CDT,GMT-05:00,1630815602101,Completed,2021-09-04,2021-09-04 23:21:13 CDT,1630815673604,1,set_2,23,9,A little,A little,Moderately,Moderately,A little,A little,A little,A little,A little,Moderately,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,
residentselfgutter@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,2,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-09-05,2021-09-05 23:18:00 CDT,GMT-05:00,1630901880290,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,23,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-09-06,2021-09-06 21:41:00 CDT,GMT-05:00,1630982460264,Completed,2021-09-06,2021-09-06 21:49:33 CDT,1630982973054,2,set_4,24,9,A little,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,21,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-09-07,2021-09-07 21:18:00 CDT,GMT-05:00,1631067480203,Completed,2021-09-07,2021-09-07 21:20:53 CDT,1631067653854,1,set_1,25,9,A little,A little,Not at all,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,A little,Not at all,Very much so,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-08,2021-09-08 21:23:00 CDT,GMT-05:00,1631154180192,Completed,2021-09-08,2021-09-08 21:24:06 CDT,1631154246898,1,set_3,23,9,Quite a bit,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Quite a bit,A little,A little,Not at all,A little,Moderately,A little,Yes,Yes,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-09/phone_promptresponse_clean_2021-09-09.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-09,2021-09-09 21:22:00 CDT,GMT-05:00,1631240520204,Completed,2021-09-09,2021-09-09 22:53:07 CDT,1631245987429,2,set_2,24,9,Quite a bit,A little,Quite a bit,A little,A little,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Very much so,Quite a bit,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,1,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-09-10,2021-09-10 22:23:00 CDT,GMT-05:00,1631330580350,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,24,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-09-11,2021-09-11 22:22:00 CDT,GMT-05:00,1631416920205,Completed,2021-09-11,2021-09-11 23:51:41 CDT,1631422301555,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-12,2021-09-12 21:42:00 CDT,GMT-05:00,1631500920209,Completed,2021-09-12,2021-09-12 22:40:41 CDT,1631504441319,2,set_2,48,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,No,No,Not really,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,Very much so,Probably will,Yes,,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-13,2021-09-13 21:40:00 CDT,GMT-05:00,1631587200498,Completed,2021-09-13,2021-09-13 21:44:42 CDT,1631587482603,1,set_2,23,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,A little,Quite a bit,Quite a bit,A little,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-14,2021-09-14 21:33:01 CDT,GMT-05:00,1631673181026,Completed,2021-09-14,2021-09-14 21:34:25 CDT,1631673265021,1,set_2,24,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,Not sure,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-15,2021-09-15 21:20:00 CDT,GMT-05:00,1631758800190,Completed,2021-09-15,2021-09-15 21:23:26 CDT,1631759006053,1,set_4,23,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Very much so,Very much so,A little,A little,Very much so,Not sure,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-16,2021-09-16 21:44:00 CDT,GMT-05:00,1631846640223,Completed,2021-09-16,2021-09-16 21:50:57 CDT,1631847057485,2,set_3,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,A little,A little,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,24,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-09-17,2021-09-17 23:26:01 CDT,GMT-05:00,1631939161928,Completed,2021-09-17,2021-09-17 23:48:43 CDT,1631940523359,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,,,,,Not at all,Definitely will,Yes,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,24,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-09-18,2021-09-18 23:26:00 CDT,GMT-05:00,1632025560235,Completed,2021-09-18,2021-09-18 23:55:08 CDT,1632027308583,2,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-09-19,2021-09-19 21:16:00 CDT,GMT-05:00,1632104160235,Completed,2021-09-19,2021-09-19 22:25:29 CDT,1632108329548,2,set_3,48,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,Not really,Maybe,Not at all,Definitely will not,No,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,Very much,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,23,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-09-20,2021-09-20 21:10:00 CDT,GMT-05:00,1632190200207,Completed,2021-09-20,2021-09-20 21:10:58 CDT,1632190258589,1,set_4,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Not at all,A little,Not at all,Quite a bit,Moderately,A little,Not at all,Very much so,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-21,2021-09-21 21:17:00 CDT,GMT-05:00,1632277020262,Completed,2021-09-21,2021-09-21 21:21:19 CDT,1632277279251,1,set_3,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Moderately,A little,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-22,2021-09-22 21:45:00 CDT,GMT-05:00,1632365100214,Completed,2021-09-22,2021-09-22 21:46:36 CDT,1632365196344,1,set_2,25,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Not at all,Quite a bit,Not at all,Moderately,Not at all,Quite a bit,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-23,2021-09-23 21:28:02 CDT,GMT-05:00,1632450482195,Completed,2021-09-23,2021-09-23 21:31:37 CDT,1632450697772,1,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,Not at all,A little,Not at all,Quite a bit,Moderately,Moderately,A little,Very much so,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-09-24,2021-09-24 23:46:00 CDT,GMT-05:00,1632545160289,Completed,2021-09-25,2021-09-25 00:26:56 CDT,1632547616725,2,set_2,23,9,A little,Quite a bit,Moderately,A little,Quite a bit,A little,A little,Quite a bit,A little,Quite a bit,A little,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-09-25,2021-09-25 23:14:01 CDT,GMT-05:00,1632629641480,Completed,2021-09-26,2021-09-26 00:42:00 CDT,1632634920155,2,set_4,47,9,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,No,No,Not really,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-26,2021-09-26 21:47:00 CDT,GMT-05:00,1632710820223,Completed,2021-09-26,2021-09-26 21:51:22 CDT,1632711082399,1,set_1,49,9,A little,Quite a bit,Moderately,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Definitely will not,No,but I had a goal,,,,No,No and I didn't have a goal,Not really,Maybe,,,,No,No,Not at all,Not at all,I am not experiencing viral symptoms,,,,Very much,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,21,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-27,2021-09-27 21:10:03 CDT,GMT-05:00,1632795003361,Completed,2021-09-27,2021-09-27 22:37:58 CDT,1632800278621,2,set_1,24,9,A little,Quite a bit,A little,A little,Moderately,A little,Moderately,A little,A little,Quite a bit,Moderately,A little,A little,Very much so,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-28,2021-09-28 21:15:01 CDT,GMT-05:00,1632881701300,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-09-29,2021-09-29 21:45:00 CDT,GMT-05:00,1632969900758,Completed,2021-09-29,2021-09-29 22:06:36 CDT,1632971196760,2,set_2,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,21,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-09-30,2021-09-30 21:32:00 CDT,GMT-05:00,1633055520224,Completed,2021-09-30,2021-09-30 21:33:51 CDT,1633055631689,1,set_1,25,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,Not at all,Moderately,A little,Quite a bit,Moderately,Very much so,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,24,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-10-01,2021-10-01 23:27:00 CDT,GMT-05:00,1633148820233,Completed,2021-10-01,2021-10-01 23:31:34 CDT,1633149094166,1,set_2,23,9,A little,Moderately,Quite a bit,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,A little,Very much so,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
