.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage
doorpostthesisjubilance@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,20,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-05-22,2021-05-22 21:22:00 PDT,GMT-07:00,1621743720145,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,20,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-05-23,2021-05-23 20:24:00 PDT,GMT-07:00,1621826640384,Completed,2021-05-23,2021-05-23 20:27:08 PDT,1621826828536,1,set_1,48,9,A little,Quite a bit,A little,A little,Moderately,A little,A little,Moderately,A little,A little,A little,Moderately,A little,A little,No,Yes,0,Very much so,Definitely will,Yes,but I had a goal,Yes,Yes,Not really,but had a goal,No,,,Sort of,,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,A lot more,Neither more nor less,Very little,Very little,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,18,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-05-24,2021-05-24 20:39:00 PDT,GMT-07:00,1621913940207,Completed,2021-05-24,2021-05-24 20:40:11 PDT,1621914011839,1,set_3,23,9,A little,Quite a bit,A little,Extremely,Extremely,A little,Moderately,Not at all,Not at all,A little,A little,A little,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,16,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-05-25,2021-05-25 20:27:00 PDT,GMT-07:00,1621999620091,Completed,2021-05-25,2021-05-25 20:28:24 PDT,1621999704344,1,set_1,25,9,A little,Extremely,A little,Extremely,Quite a bit,A little,A little,A little,Not at all,Very much so,A little,A little,A little,Very much so,No,Did not have to work today,0,A little,Probably will not,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,31,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-26,2021-05-26 20:45:00 PDT,GMT-07:00,1622087100281,Completed,2021-05-26,2021-05-26 20:46:35 PDT,1622087195369,1,set_2,23,9,Not at all,Extremely,Moderately,Extremely,Quite a bit,A little,Not at all,A little,A little,Very much so,A little,Quite a bit,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-27,2021-05-27 20:29:00 PDT,GMT-07:00,1622172540164,Completed,2021-05-27,2021-05-27 20:31:58 PDT,1622172718713,1,set_2,23,9,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-28,2021-05-28 21:36:00 PDT,GMT-07:00,1622262960159,Completed,2021-05-28,2021-05-28 21:45:22 PDT,1622263522477,2,set_2,23,9,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,A little,Moderately,Not at all,Very much so,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-29,2021-05-29 21:17:00 PDT,GMT-07:00,1622348220151,Completed,2021-05-29,2021-05-29 21:18:26 PDT,1622348306108,1,set_2,23,9,Extremely,Moderately,Moderately,Moderately,A little,Extremely,Extremely,Extremely,Quite a bit,Moderately,A little,Quite a bit,Moderately,Moderately,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-05-30,2021-05-30 21:41:00 PDT,GMT-07:00,1622436060125,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-05-31,2021-05-31 20:36:00 PDT,GMT-07:00,1622518560140,Completed,2021-05-31,2021-05-31 20:37:45 PDT,1622518665238,1,set_1,24,9,Extremely,A little,Moderately,Moderately,A little,Extremely,Extremely,Quite a bit,Quite a bit,A little,Not at all,Very much so,Quite a bit,Not at all,Yes,Yes,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-01,2021-06-01 20:45:00 PDT,GMT-07:00,1622605500683,Completed,2021-06-01,2021-06-01 20:45:57 PDT,1622605557544,1,set_2,23,9,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,A little,Not at all,Very much so,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
doorpostthesisjubilance@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-02,2021-06-02 20:45:18 PDT,GMT-07:00,1622691918255,Completed,2021-06-02,2021-06-02 20:47:09 PDT,1622692029209,1,set_3,25,9,Moderately,Extremely,Moderately,Quite a bit,Quite a bit,A little,A little,Moderately,A little,Quite a bit,Not at all,Very much so,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,22,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-06-03,2021-06-03 20:41:00 PDT,GMT-07:00,1622778060117,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,15,doorpostthesisjubilance,Daily,BURST,RANDOM,17,18,2021-06-04,2021-06-04 17:37:00 PDT,GMT-07:00,1622853420122,Completed,2021-06-04,2021-06-04 17:38:11 PDT,1622853491043,1,set_3,23,9,A little,Quite a bit,A little,Extremely,Extremely,A little,A little,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will not,No,,,,
doorpostthesisjubilance@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,15,doorpostthesisjubilance,Daily,BURST,RANDOM,17,18,2021-06-05,2021-06-05 17:43:00 PDT,GMT-07:00,1622940180237,Completed,2021-06-05,2021-06-05 17:44:00 PDT,1622940240601,1,set_1,25,9,Not at all,Extremely,A little,Extremely,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Not at all,Not at all,A little,Very much so,Yes,Yes,0,Not at all,Probably will not,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
doorpostthesisjubilance@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,21,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-06-06,2021-06-06 20:39:00 PDT,GMT-07:00,1623037140102,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-06-07,2021-06-07 21:31:42 PDT,GMT-07:00,1623126702435,Completed,2021-06-07,2021-06-07 21:33:23 PDT,1623126803343,1,set_4,24,9,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Moderately,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-08,2021-06-08 20:27:00 PDT,GMT-07:00,1623209220157,Completed,2021-06-08,2021-06-08 20:27:52 PDT,1623209272368,1,set_3,23,9,A little,Moderately,Not at all,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,Moderately,Moderately,A little,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,11,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-09,2021-06-09 20:28:00 PDT,GMT-07:00,1623295680122,Completed,2021-06-09,2021-06-09 20:40:52 PDT,1623296452729,2,set_3,24,9,Moderately,Quite a bit,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Not at all,Moderately,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-10,2021-06-10 20:23:00 PDT,GMT-07:00,1623381780127,Completed,2021-06-10,2021-06-10 20:24:23 PDT,1623381863684,1,set_2,23,9,Moderately,Moderately,A little,Extremely,A little,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Trying to decide,
doorpostthesisjubilance@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,14,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-11,2021-06-11 20:26:00 PDT,GMT-07:00,1623468360231,Completed,2021-06-11,2021-06-11 20:26:53 PDT,1623468413174,1,set_2,24,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,A little,Moderately,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all
doorpostthesisjubilance@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-12,2021-06-12 20:25:13 PDT,GMT-07:00,1623554713277,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-13,2021-06-13 20:22:00 PDT,GMT-07:00,1623640920145,Completed,2021-06-13,2021-06-13 20:25:08 PDT,1623641108698,1,set_1,48,9,A little,Moderately,Extremely,A little,Moderately,A little,A little,Moderately,A little,Quite a bit,A little,Quite a bit,Moderately,Quite a bit,No,No,0,Very much so,Definitely will,Yes,but I had a goal,Yes,Yes,Not really,Maybe,Not really,,,Sort of,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,A lot more,Neither more nor less,Quite a bit,Very little,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-06-14,2021-06-14 21:13:00 PDT,GMT-07:00,1623730380122,Completed,2021-06-14,2021-06-14 21:16:51 PDT,1623730611854,1,set_2,24,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-15,2021-06-15 20:34:00 PDT,GMT-07:00,1623814440131,Completed,2021-06-15,2021-06-15 20:35:12 PDT,1623814512354,1,set_4,25,9,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-16,2021-06-16 20:32:00 PDT,GMT-07:00,1623900720129,Completed,2021-06-16,2021-06-16 20:33:11 PDT,1623900791076,1,set_2,23,9,Moderately,Quite a bit,Moderately,Moderately,Extremely,A little,A little,A little,A little,Moderately,A little,Quite a bit,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,21,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-17,2021-06-17 20:42:00 PDT,GMT-07:00,1623987720163,Completed,2021-06-17,2021-06-17 20:42:46 PDT,1623987766668,1,set_2,23,9,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Moderately,Not at all,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,15,doorpostthesisjubilance,Daily,TIME,RANDOM,17,18,2021-06-18,2021-06-18 17:19:00 PDT,GMT-07:00,1624061940229,Completed,2021-06-18,2021-06-18 17:45:41 PDT,1624063541707,2,set_1,24,9,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Moderately,Moderately,Quite a bit,Not at all,A little,A little,Moderately,No,No,0,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,20,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-19,2021-06-19 20:16:00 PDT,GMT-07:00,1624158960126,Completed,2021-06-19,2021-06-19 20:43:47 PDT,1624160627946,2,set_1,24,9,A little,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,Very much so,Yes,Yes,0,Not at all,Might,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-20,2021-06-20 20:25:00 PDT,GMT-07:00,1624245900114,Completed,2021-06-20,2021-06-20 20:33:48 PDT,1624246428217,2,set_2,48,9,Moderately,Quite a bit,Moderately,Moderately,Extremely,A little,Moderately,Moderately,A little,A little,A little,Moderately,A little,A little,No,No,0,,,,,Yes,Yes,Not really,but had a goal,Not really,,,Sort of,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,Very much so,Probably will,Yes,
doorpostthesisjubilance@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,15,doorpostthesisjubilance,Daily,BURST,RANDOM,18,19,2021-06-21,2021-06-21 18:35:00 PDT,GMT-07:00,1624325700159,Completed,2021-06-21,2021-06-21 19:10:06 PDT,1624327806241,2,set_4,23,9,A little,Extremely,Quite a bit,Moderately,Extremely,A little,Moderately,A little,Moderately,Moderately,A little,Quite a bit,A little,Moderately,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,19,doorpostthesisjubilance,Daily,BURST,RANDOM,18,19,2021-06-22,2021-06-22 18:28:00 PDT,GMT-07:00,1624411680153,Completed,2021-06-22,2021-06-22 18:29:16 PDT,1624411756211,1,set_4,24,9,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,A little,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,16,doorpostthesisjubilance,Daily,BURST,RANDOM,18,19,2021-06-23,2021-06-23 18:40:00 PDT,GMT-07:00,1624498800355,Completed,2021-06-23,2021-06-23 19:10:31 PDT,1624500631704,2,set_4,23,9,A little,Moderately,Extremely,Moderately,A little,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,No,No,0,,,,,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-24/phone_promptresponse_clean_2021-06-24.csv,12,doorpostthesisjubilance,Daily,BURST,RANDOM,18,19,2021-06-24,2021-06-24 18:47:01 PDT,GMT-07:00,1624585621753,Completed,2021-06-24,2021-06-24 19:42:21 PDT,1624588941883,2,set_3,23,9,Not at all,Quite a bit,Not at all,Extremely,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,11,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-06-25,2021-06-25 21:13:00 PDT,GMT-07:00,1624680780291,Completed,2021-06-25,2021-06-25 21:14:17 PDT,1624680857718,1,set_1,24,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Extremely,Extremely,A little,Moderately,Not at all,Quite a bit,Moderately,A little,No,No,0,A little,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-26/phone_promptresponse_clean_2021-06-26.csv,16,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-06-26,2021-06-26 21:46:00 PDT,GMT-07:00,1624769160175,Completed,2021-06-26,2021-06-26 21:47:04 PDT,1624769224730,1,set_2,23,9,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,A little,A little,A little,Moderately,Not at all,Quite a bit,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes,
doorpostthesisjubilance@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,19,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-27,2021-06-27 20:36:00 PDT,GMT-07:00,1624851360692,Completed,2021-06-27,2021-06-27 20:44:21 PDT,1624851861660,2,set_3,47,9,Moderately,Quite a bit,A little,Moderately,Extremely,A little,A little,A little,Not at all,Moderately,Not at all,Quite a bit,Not at all,Moderately,No,Yes,0,,,,,Yes,Maybe,Not really,Maybe,Not really,,,Sort of,,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Moderate,Moderate,Not at all,Probably will not,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,20,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-28,2021-06-28 20:32:00 PDT,GMT-07:00,1624937520739,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,18,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-29,2021-06-29 20:25:00 PDT,GMT-07:00,1625023500122,Completed,2021-06-29,2021-06-29 20:25:59 PDT,1625023559718,1,set_1,24,9,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Moderately,A little,Moderately,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,24,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-30,2021-06-30 20:26:00 PDT,GMT-07:00,1625109960381,NeverStarted,,,,,set_4,9,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,25,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-06-30,2021-06-30 20:26:00 PDT,GMT-07:00,1625109960381,NeverStarted,,,,,set_4,9,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,26,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-06-30,2021-06-30 21:30:00 PDT,GMT-07:00,1625113800176,Completed,2021-06-30,2021-06-30 21:31:15 PDT,1625113875713,1,set_3,23,9,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,A little,A little,A little,Not at all,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-07-01,2021-07-01 20:37:00 PDT,GMT-07:00,1625197020152,Completed,2021-07-01,2021-07-01 20:38:09 PDT,1625197089733,1,set_2,24,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,A little,Not at all,Quite a bit,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Not at all
doorpostthesisjubilance@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,17,doorpostthesisjubilance,Daily,TIME,RANDOM,20,21,2021-07-02,2021-07-02 20:45:01 PDT,GMT-07:00,1625283901202,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,18,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-07-03,2021-07-03 21:35:01 PDT,GMT-07:00,1625373301217,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
doorpostthesisjubilance@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,23,doorpostthesisjubilance,Daily,BURST,RANDOM,21,22,2021-07-04,2021-07-04 21:27:00 PDT,GMT-07:00,1625459220244,Completed,2021-07-04,2021-07-04 21:28:43 PDT,1625459323580,1,set_2,47,9,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,Not really,Maybe,Not really,No,Not really,,,Not really,,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot more,Neither more nor less,Neither more nor less,Not at all,Very little,,,,Quite a bit,Might,Yes,
doorpostthesisjubilance@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,17,doorpostthesisjubilance,Daily,BURST,RANDOM,18,19,2021-07-05,2021-07-05 18:42:00 PDT,GMT-07:00,1625535720133,Completed,2021-07-05,2021-07-05 18:44:18 PDT,1625535858198,1,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,A little,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,,
doorpostthesisjubilance@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,19,doorpostthesisjubilance,Daily,BURST,RANDOM,20,21,2021-07-06,2021-07-06 20:37:00 PDT,GMT-07:00,1625629020106,Completed,2021-07-06,2021-07-06 20:53:41 PDT,1625630021217,2,set_2,23,9,Not at all,Moderately,Moderately,A little,Moderately,Not at all,A little,A little,A little,Moderately,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,
doorpostthesisjubilance@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,31,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-07,2021-07-07 21:20:00 PDT,GMT-07:00,1625718000121,Completed,2021-07-07,2021-07-07 21:27:38 PDT,1625718458855,2,set_4,24,9,Not at all,Quite a bit,A little,Extremely,Moderately,A little,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,,,,,,,,Not at all
doorpostthesisjubilance@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,20,doorpostthesisjubilance,Daily,TIME,RANDOM,21,22,2021-07-08,2021-07-08 21:19:00 PDT,GMT-07:00,1625804340190,Completed,2021-07-08,2021-07-08 21:20:08 PDT,1625804408826,1,set_3,23,9,Quite a bit,Moderately,Not at all,Quite a bit,Moderately,A little,Not at all,Extremely,A little,Moderately,Not at all,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,,,,
