.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
headwearskirmishantidote@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-08-06,2021-08-06 23:21:00 CDT,GMT-05:00,1628310060178,Completed,2021-08-06,2021-08-06 23:31:02 CDT,1628310662514,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,A little bit,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,25,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-08-07,2021-08-07 23:34:00 CDT,GMT-05:00,1628397240177,Completed,2021-08-07,2021-08-07 23:36:42 CDT,1628397402656,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,23,headwearskirmishantidote,Daily,BURST,RANDOM,22,23,2021-08-08,2021-08-08 22:44:00 CDT,GMT-05:00,1628480640161,Completed,2021-08-08,2021-08-08 22:46:20 CDT,1628480780096,1,set_3,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,A little,Probably will not,Not really,,,,Very much,,,,,Sort of,Yes,Sort of,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,23,headwearskirmishantidote,Daily,BURST,RANDOM,22,23,2021-08-09,2021-08-09 22:44:00 CDT,GMT-05:00,1628567040196,Completed,2021-08-09,2021-08-09 22:44:52 CDT,1628567092381,1,set_3,23,9,Not at all,Moderately,A little,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,23,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-10,2021-08-10 23:39:00 CDT,GMT-05:00,1628656740190,Completed,2021-08-10,2021-08-10 23:39:54 CDT,1628656794171,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,Not at all,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,24,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-11,2021-08-11 23:15:00 CDT,GMT-05:00,1628741700167,Completed,2021-08-11,2021-08-11 23:26:47 CDT,1628742407979,2,set_1,25,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Yes,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,24,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-12,2021-08-12 23:21:00 CDT,GMT-05:00,1628828460169,Completed,2021-08-12,2021-08-12 23:44:51 CDT,1628829891428,2,set_2,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,25,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-13,2021-08-13 23:24:00 CDT,GMT-05:00,1628915040188,Completed,2021-08-13,2021-08-13 23:25:06 CDT,1628915106026,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-14,2021-08-14 23:39:00 CDT,GMT-05:00,1629002340505,Completed,2021-08-15,2021-08-15 00:38:54 CDT,1629005934822,2,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,Did not have to work today,0,A little,Probably will not,No,,,,,,,,,Sort of,Yes,Not really,Maybe,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,24,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-15,2021-08-15 23:25:00 CDT,GMT-05:00,1629087900648,Completed,2021-08-15,2021-08-15 23:39:52 CDT,1629088792240,2,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,Not really,Yes,Sort of,Yes,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,24,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-16,2021-08-16 23:46:00 CDT,GMT-05:00,1629175560222,Completed,2021-08-16,2021-08-16 23:59:15 CDT,1629176355682,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Probably will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-17,2021-08-17 23:35:00 CDT,GMT-05:00,1629261300166,Completed,2021-08-18,2021-08-18 00:19:50 CDT,1629263990942,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,25,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-18,2021-08-18 23:23:00 CDT,GMT-05:00,1629346980178,Completed,2021-08-18,2021-08-18 23:23:48 CDT,1629347028964,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,25,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-08-19,2021-08-19 23:25:00 CDT,GMT-05:00,1629433500188,Completed,2021-08-19,2021-08-19 23:57:37 CDT,1629435457961,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-08-20,2021-08-20 23:40:00 CDT,GMT-05:00,1629520800137,Completed,2021-08-20,2021-08-20 23:47:53 CDT,1629521273785,2,set_1,25,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Somewhat,Quite a bit,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-08-22,2021-08-22 00:40:00 CDT,GMT-05:00,1629610800209,Completed,2021-08-22,2021-08-22 00:47:54 CDT,1629611274339,2,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Not really,Yes,Sort of,Yes,Not really,Quite a bit,Probably will,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Very little,Quite a bit
headwearskirmishantidote@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-08-22,2021-08-22 23:41:00 CDT,GMT-05:00,1629693660212,Completed,2021-08-22,2021-08-22 23:45:01 CDT,1629693901528,1,set_3,47,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,A little,Probably will not,Not really,,,,,,,,,Not really,Yes,Sort of,but had a goal,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,23,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-23,2021-08-23 23:38:00 CDT,GMT-05:00,1629779880178,Completed,2021-08-23,2021-08-23 23:38:52 CDT,1629779932594,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-08-25,2021-08-25 00:22:00 CDT,GMT-05:00,1629868920410,Completed,2021-08-25,2021-08-25 00:37:24 CDT,1629869844206,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-08-26,2021-08-26 00:16:00 CDT,GMT-05:00,1629954960593,Completed,2021-08-26,2021-08-26 00:23:11 CDT,1629955391050,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-08-27,2021-08-27 00:20:00 CDT,GMT-05:00,1630041600191,Completed,2021-08-27,2021-08-27 00:52:22 CDT,1630043542687,2,set_2,23,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-08-27,2021-08-27 23:31:00 CDT,GMT-05:00,1630125060178,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,2,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-08-29,2021-08-29 00:11:00 CDT,GMT-05:00,1630213860181,Completed,2021-08-29,2021-08-29 00:25:59 CDT,1630214759151,2,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,Somewhat,,,,,No,Yes,Not really,Yes,No,Quite a bit,Probably will,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Moderate
headwearskirmishantidote@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-08-30,2021-08-30 00:21:00 CDT,GMT-05:00,1630300860181,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-08-31,2021-08-31 00:36:00 CDT,GMT-05:00,1630388160174,Completed,2021-08-31,2021-08-31 01:28:43 CDT,1630391323710,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-09-01,2021-09-01 00:35:00 CDT,GMT-05:00,1630474500163,Completed,2021-09-01,2021-09-01 00:51:33 CDT,1630475493474,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-09-01,2021-09-01 23:37:00 CDT,GMT-05:00,1630557420247,Completed,2021-09-02,2021-09-02 00:04:01 CDT,1630559041837,2,set_2,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Definitely will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,25,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-09-02,2021-09-02 23:40:00 CDT,GMT-05:00,1630644000206,Completed,2021-09-02,2021-09-02 23:45:45 CDT,1630644345053,2,set_4,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-09-04,2021-09-04 00:27:00 CDT,GMT-05:00,1630733220180,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-04/phone_promptresponse_clean_2021-09-04.csv,23,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-09-04,2021-09-04 23:31:00 CDT,GMT-05:00,1630816260207,Completed,2021-09-04,2021-09-04 23:37:05 CDT,1630816625755,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-09-05,2021-09-05 23:20:00 CDT,GMT-05:00,1630902000189,Completed,2021-09-06,2021-09-06 00:28:31 CDT,1630906111320,2,set_2,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,Somewhat,,,,,No,Yes,Not really,Yes,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-09-06,2021-09-06 23:31:00 CDT,GMT-05:00,1630989060192,Completed,2021-09-06,2021-09-06 23:37:06 CDT,1630989426611,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-09-08,2021-09-08 00:19:00 CDT,GMT-05:00,1631078340201,Completed,2021-09-08,2021-09-08 00:19:46 CDT,1631078386614,1,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-08/phone_promptresponse_clean_2021-09-08.csv,24,headwearskirmishantidote,Daily,BURST,RANDOM,23,0,2021-09-08,2021-09-08 23:33:00 CDT,GMT-05:00,1631161980208,Completed,2021-09-08,2021-09-08 23:33:48 CDT,1631162028886,1,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Very much,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,1,headwearskirmishantidote,Daily,BURST,RANDOM,0,1,2021-09-10,2021-09-10 00:23:00 CDT,GMT-05:00,1631251380224,Completed,2021-09-10,2021-09-10 00:23:47 CDT,1631251427222,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-09-11,2021-09-11 00:24:00 CDT,GMT-05:00,1631337840193,Completed,2021-09-11,2021-09-11 00:26:57 CDT,1631338017176,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-09-12,2021-09-12 00:38:00 CDT,GMT-05:00,1631425080851,Completed,2021-09-12,2021-09-12 00:41:55 CDT,1631425315694,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Probably will,Yes,,,,,,Sort of,Yes,Not really,Yes,Not really,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,24,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-09-12,2021-09-12 23:11:00 CDT,GMT-05:00,1631506260191,Completed,2021-09-12,2021-09-12 23:52:11 CDT,1631508731594,2,set_3,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,A little,Probably will not,Not really,,,,,,,,,Sort of,Yes,Sort of,Yes,No,,,Sort of,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Less,Neither more nor less,Neither more nor less,Not at all,Very little
headwearskirmishantidote@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,24,headwearskirmishantidote,Daily,TIME,RANDOM,23,0,2021-09-13,2021-09-13 23:34:00 CDT,GMT-05:00,1631594040183,Completed,2021-09-13,2021-09-13 23:35:06 CDT,1631594106854,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
headwearskirmishantidote@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,1,headwearskirmishantidote,Daily,TIME,RANDOM,0,1,2021-09-15,2021-09-15 00:39:01 CDT,GMT-05:00,1631684341031,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
